SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
22:29575172-29575272	1.557e-08	2.153e-12	3.445e-13	2.914e-09	9.666e-13	1.061e-11	2.829e-11	1.599e-05	1.824e-05	1.583e-14	0.0001519	9.654e-13	2.192e-07	8.047e-12	6.975e-12	7.603e-17	1.177e-14	2.019e-13	1.494e-12
22:37463060-37463160	4.211e-09	1.775e-08	2.334e-11	9.894e-10	1.16e-10	2.494e-08	4e-11	4.263e-15	1.181e-11	5.555e-16	1.163e-09	7.18e-17	1.203e-07	1.23e-10	5.226e-10	0.008192	9.818e-14	1.701e-11	1.043e-10
19:507224-507324	5.677e-12	1.162e-06	5.538e-12	4.317e-07	7.202e-14	5.818e-08	1.42e-12	7.57e-06	7.742e-06	1.014e-15	6.448e-07	1.233e-17	2.948e-11	1.781e-10	5.169e-13	3.77e-07	3.454e-11	0.006309	2.733e-11
3:196082806-196082906	2.721e-09	5.495e-10	8.962e-13	9.451e-14	1.419e-09	9.853e-13	1.049e-10	8.197e-11	9.791e-09	8.431e-19	7.829e-10	2.286e-12	1.995e-11	2.046e-11	6.698e-11	2.502e-16	4.621e-16	2.691e-13	2.547e-12
1:43649784-43649884	5.811e-08	1.741e-06	3.253e-12	3.7e-10	1.45e-11	2.4e-09	4.392e-07	3.198e-14	4.468e-11	3.861e-11	2.113e-05	4.124e-13	1.252e-12	6.074e-11	9.439e-13	1.728e-18	1.727e-15	4.7e-12	1.144e-11
1:101193800-101193900	1.395e-08	2.51e-10	1.598e-09	9.161e-10	9.597e-11	1.406e-12	3.77e-13	3.22e-07	4.095e-07	9.562e-18	1.455e-08	3.723e-17	6.646e-08	2.333e-10	2.358e-12	7.362e-17	5.766e-12	8.618e-12	7.319e-12
11:62653381-62653481	6.785e-10	1.074e-05	1.343e-08	8.515e-10	1.09e-09	8.975e-08	1.668e-13	4.561e-10	1.785e-08	2.267e-18	1.297e-10	1.071e-17	4.665e-14	8.282e-10	1.14e-11	2.487e-16	2.989e-15	1.506e-10	3.403e-10
14:24067279-24067379	3.555e-09	1.93e-06	6.677e-10	4.193e-07	3.729e-10	2.215e-07	2.587e-10	5.983e-15	2.428e-11	5.421e-09	9.663e-06	6.457e-16	7.132e-07	8.608e-10	1.891e-08	2.652e-16	2.772e-12	3.813e-12	4.076e-13
16:13270025-13270125	1.84e-10	7.908e-08	1.117e-11	1.526e-06	1.718e-13	1.473e-10	1.664e-10	5.729e-08	6.888e-07	3.67e-18	1.38e-08	5.574e-13	1.702e-08	2.196e-08	2.138e-12	1.08e-18	5.641e-11	8.898e-11	1.603e-13
1:84506433-84506533	1.524e-09	5.057e-10	4.97e-09	3.273e-09	1.43e-11	2.477e-11	2.606e-13	6.766e-16	1.434e-12	2.704e-19	1.889e-09	8.319e-20	8.138e-15	4.189e-08	1.235e-13	7.385e-15	4.254e-10	4.945e-13	2.486e-09
14:76919154-76919254	1.492e-11	1.455e-09	5.809e-10	1.262e-09	3.247e-10	2.033e-11	8.306e-16	5.688e-12	4.065e-09	7.431e-20	2.328e-10	3.511e-23	4.796e-14	4.175e-09	2.251e-12	2.169e-16	5.643e-13	1.722e-10	5.197e-11
17:43176363-43176463	2.408e-11	6.331e-08	1.335e-08	3.29e-12	5.541e-10	1.817e-09	1.989e-12	1.645e-09	5.531e-08	9.2e-12	0.00379	2.091e-13	2.71e-07	1.225e-07	1.577e-09	3.156e-17	2.085e-10	7.9e-11	2.444e-12
17:68378811-68378911	8.777e-09	3.461e-09	1.051e-11	0.0001476	9.189e-11	8.959e-11	7.631e-15	3.678e-07	1.575e-07	6.316e-16	3.88e-08	1.998e-18	3.311e-12	2.504e-09	1.171e-11	4.555e-17	1.423e-11	1.006e-12	2.53e-11
9:18002845-18002945	8.777e-09	3.461e-09	1.051e-11	0.0001476	9.189e-11	8.959e-11	7.631e-15	3.678e-07	1.575e-07	6.316e-16	3.88e-08	1.998e-18	3.311e-12	2.504e-09	1.171e-11	4.555e-17	1.423e-11	1.006e-12	2.53e-11
11:108467406-108467506	2.794e-10	1.595e-07	7.602e-09	3.669e-15	1.345e-10	3.237e-07	9.592e-16	6.107e-15	1.926e-11	7.966e-14	0.0001115	5.857e-22	2.136e-10	5.97e-11	1.308e-13	2.539e-11	1.294e-16	1.068e-11	2.357e-10
14:73763591-73763691	8.224e-11	8.154e-09	1.072e-10	2.815e-12	1.462e-14	1.161e-11	8.1e-16	7.454e-07	8.685e-07	1.043e-17	2.018e-08	1.55e-21	4.384e-12	5.271e-11	4.899e-13	9.251e-17	1.931e-11	3.96e-11	2.312e-13
1:94962962-94963062	4.077e-10	1.405e-06	2.037e-09	1.684e-11	2.817e-14	8.503e-08	6.301e-16	9.573e-14	3.811e-11	1.052e-14	3.166e-07	1.36e-23	5.374e-12	7.253e-10	7.64e-11	2.935e-18	4.809e-11	2.873e-07	2.883e-10
21:45455504-45455604	1.849e-09	1.217e-10	5.492e-12	1.928e-12	4.763e-12	4.801e-13	5.411e-10	2.729e-13	3.361e-11	6.803e-21	4.607e-10	1.784e-15	2.111e-13	2.575e-09	5.98e-14	1.721e-17	4.184e-10	2.965e-11	2.168e-10
3:127162916-127163016	2.495e-09	6.864e-07	1.117e-10	1.478e-09	1.315e-11	2.619e-09	2.363e-12	5.765e-10	3.288e-07	1.81e-15	2.051e-09	2.628e-19	4.877e-10	6.283e-11	7.951e-11	2.109e-13	1.33e-13	1.641e-12	1.045e-12
18:61735927-61736027	3.401e-11	6.456e-09	2.572e-14	7.348e-08	6.057e-08	3.729e-11	1.656e-09	9.808e-09	4.3e-07	1.77e-19	3.07e-09	3.962e-12	4.11e-08	4.473e-12	2.47e-08	4.268e-14	2.525e-17	2.026e-11	9.549e-15
17:43315905-43316005	4.133e-08	2.29e-11	1.325e-11	1.401e-09	1.003e-13	4.719e-13	1.224e-15	3.895e-07	6.066e-08	3.55e-20	1.023e-09	1.562e-18	2.248e-10	1.539e-10	1.035e-11	2.719e-16	8.118e-14	2.373e-14	2.651e-12
6:42939634-42939734	1.705e-08	1.688e-10	3.926e-09	4.653e-10	1.322e-08	6.24e-09	3.209e-12	2.863e-10	1.163e-07	5.18e-20	3.553e-10	8.062e-15	3.692e-07	3.223e-07	7.721e-12	2.307e-15	2.509e-10	4.105e-11	7.351e-13
5:140639071-140639171	1.733e-07	9.409e-07	5.798e-13	5.956e-10	3.699e-10	4.516e-09	9.296e-16	8.422e-16	1.914e-11	1.802e-10	1.45e-05	1.159e-19	1.58e-09	2.053e-11	1.248e-07	6.65e-13	3.861e-15	9.045e-08	4.342e-11
2:164937883-164937983	9.205e-13	7.442e-09	9.931e-13	1.607e-11	3.82e-13	3.409e-12	1.908e-13	2.883e-15	2.914e-10	4.441e-14	0.000625	4.712e-17	7.66e-06	7.355e-12	3.834e-12	1.35e-15	4.143e-13	1.848e-14	5.224e-12
8:93740847-93740947	6.083e-11	1.191e-08	2.705e-09	1.345e-10	1.942e-12	4.521e-09	4.093e-13	3.63e-07	7.838e-08	3.585e-17	2.51e-09	1.338e-17	5.722e-11	1.889e-07	3.071e-10	1.134e-18	1.677e-11	9.051e-15	1.292e-12
M:14754-14854	2.729e-09	4.424e-10	3.21e-11	4.901e-07	3.47e-11	8.077e-10	6.077e-09	1.665e-14	3.532e-10	2.614e-17	8.353e-09	1.879e-11	1.868e-10	2.58e-08	3.56e-11	2.48e-18	8.408e-17	1.189e-12	4.383e-13
19:50234389-50234489	6.021e-10	7.525e-08	6.192e-12	1.26e-11	6.739e-12	4.788e-10	6.738e-14	1.099e-10	2.411e-08	6.738e-18	4.008e-07	1.84e-18	1.465e-08	5.254e-10	2.872e-14	2.429e-16	2.282e-13	4.711e-11	1.057e-09
14:68680671-68680771	9.01e-07	5.79e-09	3.552e-10	9.14e-08	5.241e-12	1.456e-11	2.71e-07	2.881e-07	1.98e-05	3.262e-20	3.776e-10	1.139e-10	9.722e-12	5.228e-10	3.723e-12	4.333e-15	3.173e-16	2.44e-14	4.669e-10
9:114306481-114306581	2.642e-08	1.048e-10	1.393e-07	3.415e-12	1.226e-09	2.055e-10	4.24e-14	4.761e-16	2.687e-11	1.979e-18	5.155e-08	1.639e-17	9.382e-11	4.349e-07	3.659e-11	4.053e-15	5.825e-11	6.988e-13	6.149e-09
16:68792803-68792903	1.024e-06	1.571e-09	3.416e-13	3.998e-10	2.315e-10	2.282e-11	3.471e-16	1.224e-09	2.051e-07	7.614e-08	0.0009611	2.006e-21	1.305e-12	2.851e-11	1.08e-09	1.461e-17	6.039e-16	2.506e-13	3.549e-11
2:229265878-229265978	1.366e-09	2.975e-11	3.712e-11	6.889e-06	1.635e-11	1.447e-13	5.291e-08	2.227e-05	2.351e-05	3.669e-14	4.86e-07	4.01e-10	3.711e-11	3.474e-11	3.705e-09	1.078e-16	3.319e-15	1.619e-08	1.521e-09
1:153777689-153777789	1.555e-10	5.811e-07	1.514e-09	7.616e-11	1.73e-06	2.191e-10	5.166e-16	1.436e-12	1.344e-09	4.747e-16	1.63e-08	1.945e-21	1.052e-08	7.171e-11	3.608e-14	2.518e-15	2.278e-12	1.632e-12	1.854e-12
9:81687029-81687129	1.759e-08	2.378e-08	8.426e-10	2.887e-09	8.65e-14	3.959e-10	1.054e-13	0.0001315	4.099e-05	6.085e-19	5.105e-09	1.86e-16	9.317e-12	1.552e-09	6.707e-10	4.4e-17	1.013e-13	1.747e-11	2.54e-09
20:22490956-22491056	1.16e-09	1.057e-10	6.691e-08	8.552e-11	9.646e-13	1.11e-09	5.28e-07	5.602e-14	1.61e-10	2.042e-20	1.18e-07	6.636e-08	1.388e-09	1.223e-05	1.494e-11	2.009e-17	0.00612	2.846e-06	2.405e-08
9:81594183-81594283	2.403e-06	3.673e-11	1.062e-10	6.358e-12	8.18e-11	1.122e-12	4.448e-11	2.602e-14	1.522e-10	9.961e-20	1.67e-08	1.385e-15	6.158e-09	6.437e-08	1.41e-11	1.767e-19	2.901e-10	1.227e-07	2.045e-11
14:37172229-37172329	9.5e-12	6.35e-09	2.441e-10	9.063e-09	2.672e-12	4.519e-09	6.205e-12	9.444e-17	1.344e-12	2.31e-21	1.678e-11	2.157e-18	2.565e-12	4.992e-09	7.131e-11	1.415e-15	6.5e-12	4.518e-14	8.548e-10
5:53477280-53477380	9.081e-09	6.922e-12	2.215e-12	1.751e-06	1.002e-09	2.567e-14	2.673e-07	6.399e-10	9.065e-07	4.657e-21	8.078e-09	4.829e-15	1.94e-14	6.919e-12	3.282e-13	2.92e-14	4.909e-16	0.0001085	5.188e-12
3:176927461-176927561	1.684e-08	6.435e-11	1.069e-09	4.335e-09	2.527e-12	7.223e-13	2.842e-13	2.89e-14	3.877e-11	2.479e-18	2.549e-06	1.351e-17	8.574e-10	2.928e-10	9.874e-11	9.964e-14	1.316e-11	2.794e-10	1.117e-11
17:7583840-7583940	2.296e-10	1.596e-05	4.49e-06	1.742e-09	3.711e-11	4.29e-07	1.258e-13	2.162e-12	3.504e-12	4.691e-21	1.18e-10	5.396e-14	5.995e-10	4.343e-07	5.316e-11	1.975e-19	4.289e-14	0.0009478	7.341e-09
19:11481933-11482033	2.878e-10	2.261e-07	4.565e-10	6.123e-13	2.906e-07	3.082e-08	4.69e-11	2.583e-16	1.787e-11	1.633e-19	6.651e-11	8.141e-17	1.705e-08	5.094e-10	8.939e-11	8.954e-05	1.004e-15	3.304e-14	1.109e-09
11:78063803-78063903	2.15e-10	8.1e-07	1.365e-07	8.793e-06	3.419e-10	6.991e-09	5.689e-11	7.653e-14	1.27e-09	1.905e-20	3.573e-11	7.384e-17	3.368e-10	5.17e-07	1.426e-11	2.262e-18	1.038e-08	3.805e-10	1.44e-09
16:56667971-56668071	7.343e-12	8.204e-09	2.316e-05	1.705e-11	2.315e-12	3.359e-11	2.245e-13	3.492e-15	3.731e-12	3.789e-16	1.3e-06	2.017e-16	5.343e-15	0.0002938	6.902e-14	1.827e-18	1.422e-11	6.079e-11	3.144e-10
4:173334311-173334411	5.74e-09	1.121e-09	6.041e-08	1.255e-07	1.567e-10	9.343e-11	1.257e-13	4.945e-15	1.357e-11	1.995e-20	1.564e-07	7.022e-18	2.525e-08	5.381e-08	7.193e-13	2.248e-18	1.803e-10	6.878e-13	8.919e-07
2:3585808-3585908	1.834e-09	3.328e-08	2.926e-10	3.288e-07	1.426e-08	6.664e-08	5.031e-08	0.001528	0.0005499	2.092e-16	8.941e-08	3.852e-10	2.93e-10	1.271e-09	2.778e-10	1.039e-11	9.289e-14	4.866e-14	6.193e-12
7:105013067-105013167	3.968e-07	2.328e-09	3.708e-10	7.684e-10	4.618e-10	3.607e-10	1.493e-13	2.561e-12	4.316e-10	5.412e-15	3.773e-08	4.677e-16	1.464e-11	1.411e-08	8.591e-11	1.382e-18	2.388e-12	3.29e-12	2.482e-10
7:155618887-155618987	3.495e-10	4.138e-08	5.225e-10	5.148e-11	3.154e-11	4.968e-10	4.618e-11	1.333e-10	1.812e-08	5.109e-19	1.278e-07	5.131e-13	2.034e-11	2.627e-08	1.534e-12	6.721e-17	2.203e-10	4.027e-14	1.116e-11
6:53615952-53616052	1.803e-07	1.35e-10	1.094e-10	2.964e-08	4.575e-15	2.966e-12	0.0006546	7.7e-12	3.182e-09	1.164e-14	7.01e-07	0.0001258	3.203e-12	1.213e-09	1.679e-08	1.005e-14	7.051e-10	7.184e-13	4.608e-09
3:69200643-69200743	9.008e-12	5.178e-09	4.722e-12	8.332e-10	5.99e-12	1.294e-10	3.981e-14	4.529e-13	5.98e-11	4.926e-07	0.003519	3.95e-19	2.279e-11	1.613e-11	1.03e-13	3.41e-19	2.809e-13	3.011e-06	1.904e-13
17:44001686-44001786	8.859e-09	1.234e-09	2.3e-10	1.994e-11	6.508e-10	7.407e-12	6.778e-07	1.301e-11	5.51e-09	6.207e-21	3.388e-08	4.416e-07	3.299e-06	2.885e-09	6.45e-08	8.589e-18	1.515e-12	2.171e-11	1.395e-12
10:112374101-112374201	3.511e-11	6.275e-09	1.209e-10	3.357e-11	2.747e-13	6.385e-09	1.328e-12	2.671e-06	5.438e-07	5.342e-19	5.902e-09	3.225e-16	8.32e-10	1.668e-08	5.762e-12	1.377e-12	9.164e-14	5.333e-13	7.126e-10
2:113127533-113127633	5.251e-08	4.715e-10	1.73e-12	2.296e-10	1.55e-12	1.361e-11	2.148e-08	2.255e-10	3.877e-08	1.553e-18	5.593e-08	4.409e-10	2.714e-15	3.682e-11	2.759e-11	4.874e-18	7.962e-15	3.399e-08	4.431e-11
11:66430123-66430223	3.972e-11	1.012e-09	1.467e-10	3.945e-09	0.009571	2.089e-12	3.07e-15	1.019e-14	1.282e-11	5.564e-15	2.851e-08	3.7e-20	7.04e-12	6.136e-08	4.969e-12	7.833e-18	2.223e-11	1.281e-11	3.552e-11
1:169745351-169745451	8.586e-10	6.217e-08	1.224e-12	5.783e-06	3.29e-12	1.169e-10	1.877e-12	2.075e-05	4.702e-06	9.095e-14	7.796e-05	1.68e-17	1.379e-08	3.965e-10	1.26e-11	2.023e-19	3.092e-14	1.49e-11	1.49e-10
3:58102009-58102109	3.567e-10	8.395e-10	1.507e-11	4.934e-06	2.654e-12	1.479e-12	5.544e-15	1.052e-09	9.454e-09	4.992e-21	2.084e-06	3.479e-18	3.327e-13	1.025e-09	8.751e-12	1.79e-16	3.569e-13	6.884e-14	6.126e-12
13:78867775-78867875	3.646e-11	5.105e-09	6.534e-12	3.639e-08	1.188e-12	6.392e-09	1.565e-13	5.47e-14	5.532e-11	5.321e-09	0.001084	3.178e-18	2.835e-09	3.036e-10	9.54e-14	2.173e-18	1.233e-15	6.16e-13	1.519e-12
2:219170314-219170414	1.333e-09	1.504e-10	2.255e-12	5.502e-08	1.791e-13	3.556e-12	2.802e-13	6.288e-10	1.82e-09	1.186e-11	2.212e-06	1.082e-17	7.324e-10	1.14e-11	8.428e-13	2.469e-12	6.272e-13	1.658e-12	3.098e-13
3:155572109-155572209	1.468e-08	1.841e-09	1.485e-09	7.876e-07	2.016e-11	8.745e-11	1.083e-13	2.544e-12	1.306e-09	2.658e-15	2.479e-08	1.011e-15	1.711e-08	8.213e-10	2.093e-08	1.248e-18	1.714e-15	1.619e-11	9.786e-12
14:32724850-32724950	2.566e-08	5.064e-11	5.665e-10	6.684e-09	3.514e-13	1.232e-10	2.92e-10	7.014e-07	1.202e-06	9.401e-15	6.192e-07	3.082e-12	1.935e-06	6.229e-09	2.054e-08	1.433e-19	4.821e-16	1.539e-12	1.301e-11
9:101537109-101537209	8.903e-10	6.176e-11	6.278e-14	8.78e-11	4.254e-13	6.202e-12	3.377e-14	1.4e-09	3.622e-07	1.709e-16	2.553e-07	1.014e-16	3.202e-08	3.668e-11	1.024e-08	1.087e-12	1.759e-15	1.756e-07	3.889e-13
19:4715881-4715981	1.136e-06	7.38e-10	2.212e-11	9.229e-12	6.423e-15	1.117e-13	6e-08	4.407e-06	2.16e-06	2.07e-17	4.676e-09	3.52e-11	2.733e-11	5.01e-09	4.743e-09	2.67e-18	1.905e-15	0.0005062	2.344e-13
8:90001228-90001328	1.067e-11	3.091e-08	8.989e-13	1.159e-14	3.272e-07	1.388e-10	2.613e-13	6.404e-16	2.151e-12	9.764e-20	1.45e-07	1.866e-18	1.487e-11	4.461e-10	3.779e-11	7.092e-18	1.875e-14	1.264e-07	3.808e-12
12:27524214-27524314	1.815e-10	1.556e-09	5.516e-08	9.46e-09	3.312e-10	7.959e-12	1.222e-13	1.446e-16	3.908e-12	1.577e-10	1.851e-05	7.837e-16	1.038e-09	1.589e-06	1.703e-13	9.838e-15	6.067e-13	6.332e-10	7.63e-10
6:43270276-43270376	2.921e-08	9.704e-11	1.912e-11	4.861e-13	3.626e-13	5.032e-13	7.313e-10	6.44e-07	6.74e-06	4.119e-12	4.661e-05	1.369e-12	6.755e-11	1.076e-10	1.214e-11	7.295e-18	1.048e-14	4.7e-10	3.638e-11
7:77695963-77696063	1.621e-10	8.975e-09	1.809e-09	1.573e-10	4.549e-14	2.943e-09	3.397e-11	1.075e-14	6.757e-10	1.325e-20	1.897e-09	8.131e-17	4.146e-08	9.499e-10	1.838e-12	3.295e-15	8.753e-14	1.851e-10	2.477e-11
10:107054631-107054731	3.822e-08	2.688e-08	4.863e-12	8.556e-09	4.778e-13	5.239e-10	1.98e-05	1.102e-09	1.047e-08	2.356e-11	2.059e-05	2.836e-09	1.327e-06	1.665e-08	7.213e-12	2.012e-18	2.537e-10	2.517e-08	4.058e-14
6:43770511-43770611	1.479e-11	6.445e-07	4.882e-09	2.178e-13	2.944e-10	7.576e-12	3.283e-13	3.192e-15	9.015e-10	3.784e-18	1.489e-09	1.708e-18	1.394e-14	2.572e-08	3.587e-11	1.082e-16	2.522e-16	2.101e-13	2.069e-06
1:165911111-165911211	5.558e-11	2.53e-08	4.881e-12	1.861e-13	1.409e-13	3.877e-11	1.689e-10	3.806e-10	4.15e-09	1.111e-18	4.459e-08	6.449e-16	8.177e-12	6.565e-11	1.854e-12	9.497e-16	3.894e-11	7.844e-15	5.723e-12
12:125387318-125387418	7.53e-10	1.003e-11	4.317e-13	4.886e-09	1.644e-09	6.648e-15	8.207e-12	5.823e-06	7.569e-06	1.508e-07	5.26e-05	5.178e-16	9.128e-13	9.925e-10	4.098e-12	1.29e-17	3.98e-11	3.111e-12	2.494e-13
12:57434680-57434780	2.24e-09	4.483e-11	3.485e-10	3.027e-10	6.572e-12	6.384e-13	5.596e-11	6.997e-16	7.42e-12	3.034e-20	6.881e-09	3.957e-16	3.753e-13	4.952e-10	3.322e-11	1.835e-16	4.097e-12	3.296e-09	7.837e-14
4:139301168-139301268	1.751e-09	6.152e-07	3.042e-12	3.456e-11	7.398e-13	4.847e-09	2.897e-13	5.547e-12	8.423e-10	1.522e-17	9.958e-08	1.478e-16	1.509e-13	4.962e-11	3.054e-12	9.383e-16	2.031e-15	1.125e-10	5.18e-10
1:70354822-70354922	1.146e-10	1.421e-06	2.821e-12	1.442e-14	9.263e-12	9.405e-09	1.162e-13	2.37e-16	1.843e-12	7.685e-16	4.296e-11	2.59e-18	3.654e-12	2.491e-10	1.459e-12	1.011e-16	1.444e-12	3.931e-13	4.11e-10
16:56922444-56922544	3.83e-10	6.528e-08	2.217e-11	6.142e-12	5.945e-11	3.21e-10	8.468e-14	1.389e-11	2.654e-09	3.161e-18	4.79e-07	4.179e-18	1.885e-10	1.861e-08	4.778e-14	7.088e-13	2.535e-10	5.696e-13	2.845e-12
7:92528827-92528927	2.583e-09	4.495e-10	6.987e-07	1.383e-09	1.211e-07	5.358e-12	1.788e-12	5.419e-11	1.948e-09	2.884e-17	8.474e-08	4.209e-16	2.085e-12	4.929e-06	7.998e-14	1.396e-14	1.54e-10	3.622e-11	1.875e-06
1:56818872-56818972	1.275e-10	2.695e-10	2.384e-11	8.982e-14	1.333e-11	9.365e-13	1.871e-12	2.429e-06	1.612e-05	9.471e-17	6.006e-06	7.944e-14	6.929e-10	7.464e-09	1.467e-11	1.035e-14	8.419e-11	1.114e-13	6.064e-11
17:40114758-40114858	1.964e-10	6.079e-10	7.878e-11	7.314e-10	1.464e-15	1.327e-11	2.154e-13	0.006993	0.007174	6.177e-13	0.0001309	8.212e-16	1.895e-12	6.903e-09	4.979e-12	3.907e-13	2.577e-18	2.046e-12	9.87e-14
1:50280111-50280211	2.654e-06	1.391e-07	1.327e-12	9.406e-11	1.508e-12	9.562e-09	1.65e-12	1.579e-08	8.656e-07	2.183e-18	1.733e-09	3.409e-13	9.739e-09	2.482e-10	2.011e-11	0.004125	3.987e-16	6.008e-12	3.922e-12
12:110109390-110109490	4.973e-10	3.65e-12	6.818e-07	1.056e-07	7.772e-08	3.048e-13	2.789e-13	1.296e-10	9.667e-09	3.432e-15	1.032e-05	9.732e-22	2.946e-10	1.053e-06	9.753e-13	1.675e-19	7.278e-11	3.007e-10	9.584e-12
3:186634379-186634479	8.493e-10	1.601e-09	1.239e-09	5.539e-09	2.955e-06	9.354e-13	2.262e-14	8.974e-09	8.492e-08	3.544e-15	1.63e-06	1.368e-22	3.955e-11	1.104e-07	3.465e-12	1.993e-16	1.36e-10	2.368e-14	6.434e-10
2:135530867-135530967	8.464e-10	1.419e-09	1.661e-11	1.889e-10	1.07e-11	1.434e-11	1.97e-11	2.621e-10	8.813e-09	1.23e-14	2.684e-10	3.403e-13	6.128e-12	2.021e-08	9.888e-11	6.342e-17	1.501e-13	4.865e-12	7.591e-13
13:109685000-109685100	8.85e-09	5.067e-06	2.022e-11	1.043e-09	3.072e-12	4.847e-09	3.027e-13	7.661e-09	1.02e-08	3.145e-16	4.279e-08	5.409e-17	2.028e-09	2.069e-09	3.453e-10	2.002e-17	2.8e-12	1.942e-10	2.484e-11
19:16164406-16164506	6.192e-14	1.355e-09	6.204e-20	2.041e-14	3.072e-12	3.054e-13	4.505e-22	1.911e-18	7.808e-13	3.145e-16	4.279e-08	1.17e-28	2.028e-09	2.004e-18	3.453e-10	2.002e-17	2.949e-28	7.417e-24	2.484e-11
1:221717044-221717144	6.426e-06	3.145e-06	1.384e-12	9.136e-12	1.38e-12	1.27e-07	2.808e-08	5.235e-13	3.999e-10	5.857e-17	9.819e-11	4.212e-09	1.863e-12	5.394e-12	1.606e-08	8.791e-17	1.302e-15	8.236e-12	2.04e-12
4:139559311-139559411	1.027e-09	7.5e-09	1.368e-08	1.005e-11	3.015e-13	1.232e-10	7.315e-06	7.587e-13	9.794e-11	2.219e-17	1.278e-09	1.662e-10	4.685e-08	2.817e-09	2.053e-08	2.363e-19	3.382e-13	5.807e-11	1.196e-10
1:57280323-57280423	2.841e-11	5.243e-11	5.319e-09	8.191e-07	6.196e-13	1.158e-12	8.932e-16	0.0001757	0.0001053	3.111e-11	5.904e-06	2.527e-19	1.281e-05	1.384e-05	2.131e-12	7.053e-16	2.636e-09	1.638e-09	1.606e-11
15:99249593-99249693	2.199e-11	3.044e-11	1.509e-12	2.65e-10	2.827e-11	4.904e-14	8.213e-11	1.71e-09	5.293e-10	2.229e-18	5.613e-09	2.171e-11	4.223e-12	8.934e-10	3.874e-07	2.379e-19	3.4e-14	2.917e-11	8.58e-11
19:19776662-19776762	2.127e-10	6.828e-07	1.621e-08	7.24e-13	3.54e-11	3.661e-11	2.092e-13	2.996e-15	4.151e-11	2.548e-14	1.2e-07	2.968e-18	1.11e-15	6.342e-09	1.098e-10	2.388e-16	7.992e-13	2.21e-15	4.418e-11
1:59423075-59423175	1.129e-12	2.834e-07	1.088e-11	1.952e-05	7.564e-10	2.384e-09	2.609e-14	1.366e-11	1.325e-10	2.617e-17	2.237e-06	1.889e-21	7.223e-09	1.063e-09	2.637e-12	3.444e-16	1.403e-14	3.213e-12	1.001e-11
17:34283731-34283831	1.76e-11	1.66e-10	3.314e-13	2.649e-09	2.134e-12	4.831e-12	3.374e-11	1.935e-11	2.958e-07	5.708e-21	4.945e-11	5.438e-17	8.575e-12	2.806e-10	3.408e-12	4.465e-20	5.555e-18	5.766e-10	4.482e-11
8:123072579-123072679	3.524e-11	1.134e-10	3.227e-10	3.222e-13	3.312e-10	1.187e-09	7.26e-15	4.162e-12	4.902e-11	7.067e-16	5.274e-11	6.018e-18	7.443e-10	7.227e-10	2.287e-13	1.564e-15	1.482e-15	7.049e-15	4.959e-11
1:206540538-206540638	3.824e-12	1.212e-09	2.499e-13	2.772e-12	1.186e-12	1.124e-11	3.071e-08	7.35e-05	1.535e-05	9.024e-17	1.532e-09	4.274e-14	4.59e-06	1.16e-11	4.854e-08	4.513e-16	7.977e-16	2.516e-12	9.763e-14
22:23787447-23787547	4.891e-11	6.932e-10	3.835e-12	1.013e-10	2.294e-10	1.901e-10	1.467e-10	2.927e-14	1.044e-09	2.373e-19	2.374e-09	5.392e-13	6.883e-09	8.987e-09	4.71e-11	9.042e-15	9.528e-18	1.641e-12	5.462e-07
8:131804326-131804426	4.832e-09	2.503e-11	8.518e-11	6.062e-09	0.0005019	1.223e-12	5.818e-11	9.161e-11	1.048e-09	2.34e-21	7.445e-08	6.25e-12	8.587e-11	9.07e-12	5.958e-10	2.417e-13	5.435e-13	3.266e-11	6.401e-13
17:57850195-57850295	9.335e-08	7.458e-10	1.618e-09	1.296e-12	4.248e-13	1.133e-10	3.05e-10	3.97e-14	7.9e-10	5.456e-19	1.855e-09	1.281e-10	3.794e-13	3.174e-09	9.864e-09	1.458e-17	4.847e-14	4.584e-10	4.998e-10
1:25246210-25246310	9.918e-09	1.038e-08	6.983e-12	1.292e-11	1.204e-12	5.235e-09	4.346e-05	2.329e-08	9.313e-09	2.923e-09	0.0002134	6.893e-11	4.407e-10	1.202e-11	4.795e-10	3.678e-17	4.664e-11	2.434e-09	3.775e-12
4:5362108-5362208	3.287e-11	2.858e-09	1.148e-11	8.345e-07	2.688e-13	1.139e-11	1.629e-15	6.323e-11	1.868e-08	3.493e-18	1.962e-10	2.763e-18	2.292e-06	6.566e-08	9.644e-13	0.006849	1.722e-13	9.074e-11	5.151e-12
22:50387649-50387749	2.261e-09	1.409e-18	2.98e-14	9.209e-19	2.688e-13	4.42e-17	1.461e-18	1.762e-29	1.275e-19	3.493e-18	1.962e-10	3.762e-35	2.292e-06	1.558e-12	9.644e-13	0.006849	8.647e-16	1.454e-24	5.151e-12
X:31315049-31315149	4.208e-11	4.86e-09	9.798e-09	5.948e-10	7.136e-12	4.605e-09	8.776e-15	4.001e-12	2.021e-10	2.47e-20	2.049e-09	9.723e-19	4.384e-12	6.488e-11	1.658e-11	2.893e-17	1.379e-14	5.027e-13	1.145e-10
