SEQID	YY1	CTCF	ZBTB33	REST
1:1511951-1512051	9.201e-14	2.38e-13	5.078e-08	2.99e-17
19:1905769-1905869	5.266e-12	2.268e-12	0.002161	3.173e-18
14:94378817-94378917	2.734e-07	1.541e-12	1.726e-12	5.162e-11
19:36127978-36128078	1.03e-12	3.402e-11	5.845e-09	9.828e-16
22:37407077-37407177	3.344e-08	4.757e-18	1.676e-13	4.898e-27
15:48645712-48645812	1.083e-14	2.828e-10	0.0002295	1.574e-19
11:66267725-66267825	3.061e-12	1.093e-05	0.0002549	4.54e-14
12:7108536-7108636	6.328e-16	1.601e-08	0.0006823	8.454e-19
1:40508627-40508727	9.173e-13	4.308e-10	5.767e-05	3.3e-17
19:4247231-4247331	1.467e-09	2.09e-09	4.063e-07	4.711e-17
20:63969909-63970009	1.365e-13	5.522e-11	0.0009791	1.048e-14
19:48873049-48873149	1.071e-09	4.364e-14	1.625e-05	3.6e-17
14:64986799-64986899	8.205e-13	2.432e-11	9.378e-10	3.468e-13
M:6382-6482	5.557e-12	2.444e-14	6.92e-13	1.136e-18
10:88991922-88992022	5.557e-12	2.444e-14	6.92e-13	1.136e-18
10:101031122-101031222	6.567e-15	5.802e-12	2.972e-10	7.037e-18
7:99504535-99504635	5.573e-11	1.347e-05	0.000408	1.591e-17
1:113905320-113905420	5.188e-14	1.16e-08	4.536e-05	6.391e-17
4:41865402-41865502	2.982e-11	1.005e-13	2.106e-10	1.932e-16
18:62715035-62715135	9.133e-06	1.068e-12	3.164e-07	4.456e-19
18:36067599-36067699	6.425e-14	5.664e-09	3.831e-09	2.727e-16
4:25377123-25377223	2.788e-14	4.447e-10	5.559e-05	1.095e-13
6:138773307-138773407	4.171e-12	1.117e-10	2.99e-08	2.516e-17
12:104138183-104138283	0.002741	4.961e-09	1.748e-11	5.556e-18
7:128476666-128476766	3.413e-11	4.557e-11	4.259e-06	6.852e-19
4:73411302-73411402	2.825e-10	3.133e-13	8.923e-11	4.63e-18
22:20079909-20080009	3.823e-13	6.251e-13	3.02e-06	1.987e-14
6:167493282-167493382	3.316e-13	5.069e-15	7.683e-12	1.82e-17
4:70902161-70902261	3.961e-11	1.451e-08	0.004348	8.028e-16
2:147844194-147844294	1.351e-14	1.349e-10	4.488e-05	2.542e-18
7:149261817-149261917	3.617e-12	9.08e-12	0.001486	1.071e-14
19:2629759-2629859	2.154e-12	7.036e-13	7.069e-14	8.167e-17
12:47189003-47189103	2.756e-09	2.762e-11	1.239e-06	6.225e-15
17:43315862-43315962	2.96e-08	5.849e-13	2.21e-11	1.165e-15
1:46668602-46668702	2.077e-09	1.877e-12	6.223e-05	3.252e-13
12:6689259-6689359	5.763e-13	9.725e-09	0.0003345	9.086e-18
17:43315642-43315742	1.637e-07	2.899e-12	4.486e-06	9.314e-18
21:46286338-46286438	4.905e-15	1.038e-09	5.411e-05	4.864e-15
17:996737-996837	1.569e-14	6.435e-11	5.071e-07	1.045e-17
14:22837257-22837357	2.067e-16	7.471e-14	1.606e-07	1.849e-11
19:17226524-17226624	4.405e-11	9.063e-12	3.885e-06	1.418e-17
22:41468807-41468907	6.936e-10	4.388e-13	3.146e-13	3.381e-16
4:158671977-158672077	4.941e-14	8.035e-14	5.26e-09	5.467e-18
19:13952226-13952326	2.036e-15	1.85e-10	2.819e-10	1.498e-15
18:35343992-35344092	4.114e-12	1.168e-11	1.17e-07	1.657e-17
17:29761536-29761636	1.33e-15	1.544e-12	2.082e-07	8.381e-19
18:58449638-58449738	2.38e-07	6.655e-06	8.421e-13	5.249e-16
4:127782544-127782644	1.312e-10	4.495e-12	0.0001087	8.364e-16
8:17027089-17027189	6.976e-10	5.409e-09	2.162e-06	9.206e-18
12:50025559-50025659	0.001077	1.01e-09	7.817e-10	2.57e-14
10:75409030-75409130	1.025e-11	4.475e-13	7.958e-06	2.395e-15
9:98056451-98056551	3.369e-11	1.245e-06	1.481e-06	9.518e-16
10:119080156-119080256	5.608e-05	2.84e-06	0.0002142	4.181e-16
7:138460037-138460137	5.952e-16	6.002e-11	6.372e-06	1.047e-15
19:11528835-11528935	6.844e-07	1.278e-11	0.00153	2.409e-20
19:47274365-47274465	8.176e-14	4.54e-12	0.000123	9.07e-19
22:49970725-49970825	2.392e-20	4.54e-12	9.132e-10	9.07e-19
19:573415-573515	1.352e-10	9.127e-11	6.821e-09	6.698e-15
19:48619366-48619466	8.623e-11	6.022e-13	2.609e-09	1.292e-17
22:39520159-39520259	1.139e-10	1.092e-12	6.239e-06	6.997e-16
1:45583417-45583517	3.474e-15	2.37e-09	6.286e-10	3.49e-19
10:14838176-14838276	1.851e-11	7.844e-14	8.824e-07	1.214e-19
1:154974427-154974527	1.681e-11	2.176e-12	7.376e-06	6.078e-19
1:23980359-23980459	2.315e-14	3.393e-14	0.0005706	1.697e-18
8:124474298-124474398	7.656e-13	8.189e-10	2.361e-06	1.026e-16
16:4425765-4425865	7.948e-13	1.725e-10	0.0003082	3.966e-20
11:75583289-75583389	3.599e-11	7.647e-11	0.0005302	7.776e-14
6:36096131-36096231	1.582e-15	1.078e-11	3.172e-13	3.267e-18
12:15788323-15788423	3.439e-11	1.26e-11	0.0001378	2.702e-17
4:82900698-82900798	1.831e-11	1.663e-10	1.46e-05	8.56e-19
17:38752525-38752625	8.614e-12	5.078e-15	1.982e-10	2.482e-16
9:32573141-32573241	1.074e-13	3.519e-11	6.537e-06	8.075e-18
2:197515924-197516024	1.894e-14	2.618e-11	3.47e-12	2.061e-15
1:248873674-248873774	9.113e-14	2.983e-11	8.824e-08	1.425e-14
1:32612354-32612454	3.671e-13	5.652e-12	5.986e-05	3.616e-18
20:45911001-45911101	5.756e-12	1.184e-14	2.331e-06	1.266e-17
17:81394111-81394211	3.133e-11	1.094e-10	0.0003521	4.979e-18
5:115626064-115626164	5.973e-15	2.468e-12	1.642e-05	1.376e-18
17:28903159-28903259	2.412e-15	2.944e-08	3.419e-12	6.632e-16
1:119711722-119711822	1.329e-08	9.077e-07	1.184e-06	5.587e-17
4:173369852-173369952	1.91e-15	6.18e-13	9.159e-09	5.129e-19
5:138753127-138753227	9.047e-15	6.345e-07	4.586e-08	1.35e-16
1:153963359-153963459	1.025e-14	5.816e-11	0.0001194	3.037e-15
10:21520119-21520219	9.716e-12	6.316e-12	0.0001619	6.764e-19
19:5903771-5903871	1.02e-09	3.557e-11	0.00229	8.803e-19
2:54723503-54723603	1.548e-14	3.719e-11	1.116e-11	9.232e-17
22:29767016-29767116	6.032e-11	5.552e-12	5.108e-10	1.881e-17
19:39402470-39402570	9.971e-12	1.328e-12	1.864e-09	1.871e-17
14:20343654-20343754	1.442e-10	1.165e-08	0.0001093	1.596e-20
21:14383375-14383475	5.949e-12	8.094e-13	1.921e-05	1.74e-12
9:127796451-127796551	9.654e-12	1.648e-10	0.000175	2.635e-15
11:34105459-34105559	9.985e-13	5.955e-12	5.26e-05	2.745e-17
5:151253026-151253126	1.152e-14	2.016e-09	4.394e-11	6.118e-17
3:10115542-10115642	1.375e-09	1.842e-12	2.253e-09	7.67e-18
3:52238596-52238696	9.124e-14	1.613e-11	6.374e-12	2.484e-17
17:38853444-38853544	7.367e-08	4.126e-12	0.0001144	4.709e-17
3:69052217-69052317	1.291e-12	5.608e-11	0.0002837	5.201e-18
5:179060315-179060415	7.728e-14	9.929e-11	2.741e-07	2.041e-17
10:130110823-130110923	8.542e-13	8.557e-09	7.736e-05	4.458e-09
7:103149113-103149213	2.603e-13	4.856e-11	0.0001856	5.497e-15
2:44167919-44168019	3.183e-14	5.669e-10	8.384e-09	1.187e-16
2:73214130-73214230	1.593e-13	3.428e-07	7.088e-09	2.521e-16
15:65184482-65184582	1.547e-12	7.454e-12	1.853e-05	6.376e-16
3:194133861-194133961	4.306e-14	9.756e-12	6.499e-09	1.403e-16
11:70203247-70203347	1.676e-12	3.638e-11	8.548e-06	4.285e-19
20:26009713-26009813	1.856e-13	1.434e-10	0.01213	2.441e-18
1:33055347-33055447	1.709e-13	2.189e-06	0.001641	1.664e-14
12:132887663-132887763	0.0004095	5.922e-11	1.012e-05	3.767e-16
8:143278767-143278867	1.032e-12	1.49e-09	1.249e-05	2.644e-18
17:76736349-76736449	9.546e-15	1.459e-13	5.706e-08	1.035e-15
1:109076155-109076255	1.383e-14	4.577e-14	8.933e-09	2.864e-19
6:127343524-127343624	4.848e-12	1.507e-08	4.734e-07	2.386e-17
17:45061261-45061361	0.004085	3.082e-08	2.201e-10	1.273e-17
6:19804594-19804694	1.151e-13	3.931e-11	0.0003693	1.667e-17
2:100563281-100563381	1.448e-12	1.437e-10	0.000204	6.115e-17
3:37996907-37997007	3.607e-12	3.382e-11	3.506e-10	4.355e-17
12:55829742-55829842	8.121e-09	5.802e-09	6.851e-11	5.591e-17
12:110502150-110502250	2.783e-12	9.937e-13	1.679e-11	3.245e-16
1:45339907-45340007	5.068e-09	5.592e-12	0.0003891	4.288e-19
12:124518306-124518406	1.124e-09	5.628e-08	0.0009024	2.492e-17
12:57088533-57088633	5.712e-12	1.832e-12	3.822e-11	2.201e-18
12:56725500-56725600	4.133e-11	9.795e-11	2.706e-05	2.3e-16
9:32550893-32550993	5.401e-13	2.194e-09	6.682e-05	2.354e-15
16:30558609-30558709	2.688e-12	2.462e-13	2.311e-05	1.997e-18
7:1044290-1044390	8.768e-11	5.896e-12	1.278e-07	9.65e-19
17:49414994-49415094	4.459e-13	4.378e-12	2.278e-07	5.106e-14
7:16420668-16420768	4.345e-16	4.053e-14	7.816e-05	6.604e-15
1:155244776-155244876	4.345e-16	4.053e-14	7.816e-05	6.604e-15
6:28136811-28136911	7.3e-13	4.307e-11	0.0003228	4.845e-16
1:70354690-70354790	0.0001428	3.808e-09	0.01074	2.172e-15
7:129224779-129224879	2.097e-14	2.104e-12	4.331e-08	1.259e-18
1:54273268-54273368	2.239e-14	3.628e-12	2.859e-12	8.177e-15
11:72434619-72434719	4.744e-09	3.31e-11	2.745e-10	8.146e-21
13:43879535-43879635	2.422e-14	1.395e-10	8.606e-06	3.575e-16
7:98251790-98251890	6.426e-14	9.3e-13	6.626e-07	3.693e-16
M:10015-10115	8.816e-14	8.765e-15	3.7e-13	1.68e-16
4:185143181-185143281	2.226e-16	1.682e-08	0.008074	7.035e-17
20:49915969-49916069	1.667e-12	2.22e-11	2.002e-11	1.479e-19
11:57530772-57530872	2.278e-09	2.051e-09	1.288e-10	4.203e-16
10:102743793-102743893	7.476e-13	7.531e-15	1.062e-08	8.269e-17
13:113297170-113297270	2.376e-15	1.988e-12	0.01369	2.034e-15
3:186570482-186570582	6.172e-15	1.128e-11	2.744e-06	3.65e-16
1:161766249-161766349	1.235e-09	5.534e-13	1.461e-09	7.811e-15
1:235328373-235328473	1.841e-10	6.442e-13	1.121e-07	5.018e-20
12:114736817-114736917	3.049e-12	3.52e-11	3.799e-06	4.948e-19
22:36776533-36776633	1.486e-11	7.789e-12	1.761e-05	5.671e-17
12:102120137-102120237	4.322e-13	4.957e-12	0.00518	5.806e-19
6:30717536-30717636	2.525e-13	5.121e-06	1.875e-07	1.296e-15
17:36545504-36545604	7.783e-16	1.33e-09	5.842e-10	6.569e-15
8:42052056-42052156	1.096e-13	1.878e-10	2.197e-08	5.366e-16
17:42678461-42678561	1.275e-07	2.044e-14	2.919e-07	3.678e-16
1:9943078-9943178	5.986e-14	6.788e-13	4.046e-06	8.585e-17
12:56637101-56637201	2.398e-08	1.949e-11	6.379e-11	1.157e-17
1:23019306-23019406	2.436e-10	2.331e-12	1.103e-07	1.556e-17
22:38202652-38202752	4.586e-18	1.669e-17	5.282e-12	1.795e-18
13:22848612-22848712	2.042e-15	3.509e-08	0.0008616	1.329e-17
4:82430410-82430510	8.962e-08	1.62e-10	1.354e-05	8.17e-18
7:56051422-56051522	2.035e-13	1.872e-11	1.894e-06	3.453e-19
11:33161563-33161663	7.017e-15	1.178e-12	3.164e-10	4.41e-14
8:33513714-33513814	1.575e-16	1.231e-14	1.718e-15	7.981e-19
7:64307539-64307639	1.521e-11	5.834e-12	1.193e-08	1.46e-16
7:5045865-5045965	1.13e-11	8.138e-08	2.381e-09	5.272e-17
3:16534290-16534390	4.102e-17	8.138e-08	5.257e-15	5.272e-17
1:6236002-6236102	7.9e-10	7.777e-11	0.01854	3.645e-15
4:103076734-103076834	6.535e-12	3.048e-10	0.001523	2.769e-17
1:77682648-77682748	0.000714	6.765e-11	0.009708	7.224e-18
2:70142716-70142816	4.559e-11	4.419e-12	2.083e-06	1.527e-17
6:99393928-99394028	2.702e-15	1.998e-10	0.0001297	1.375e-15
8:103298847-103298947	8.141e-11	1.395e-10	2.896e-07	2.471e-13
6:150068971-150069071	7.452e-07	2.498e-11	5.88e-05	2.815e-19
12:123233088-123233188	5.127e-14	1.293e-09	0.000126	3.842e-17
1:145927447-145927547	1.37e-13	5.958e-12	4.482e-08	1.75e-15
14:21383945-21384045	1.289e-15	6.428e-12	1.299e-05	2.489e-17
2:3558427-3558527	1.07e-14	5.51e-13	1.325e-09	3.813e-15
1:32650941-32651041	2.042e-14	9.804e-12	9.852e-06	2.489e-18
12:125861709-125861809	6.319e-07	1.59e-12	3.753e-06	1.013e-13
13:46797176-46797276	5.326e-11	9.185e-14	1.401e-11	1.63e-20
3:125595416-125595516	5.052e-12	5.066e-10	0.003353	8.68e-12
14:63641632-63641732	2.928e-12	1.075e-10	0.001647	3.166e-16
1:204214169-204214269	5.221e-15	2.813e-12	1.396e-06	7.138e-17
13:41194587-41194687	1.459e-12	1.848e-09	6.555e-11	1.549e-17
3:100709474-100709574	9.089e-14	1.714e-10	2.933e-06	3.626e-16
5:10250077-10250177	3.42e-13	2.589e-10	8.376e-13	2.626e-16
12:49622975-49623075	5.484e-13	4.11e-12	0.000647	7.722e-19
2:219598117-219598217	1.142e-10	1.277e-10	6.405e-06	1.811e-14
15:49620790-49620890	6.495e-14	1.39e-10	5.646e-07	2.721e-16
20:63864989-63865089	2.28e-10	1.64e-11	1.75e-09	3.581e-17
1:154936677-154936777	4.301e-08	1.456e-10	0.0002504	4.685e-17
1:27914739-27914839	5.634e-14	4.825e-12	6.226e-07	1.657e-17
17:7435270-7435370	2.047e-12	2.409e-12	2.975e-06	8.868e-15
17:3668487-3668587	2.302e-10	3.323e-12	1.687e-10	7.509e-17
16:2027689-2027789	6.014e-15	8.961e-14	7.266e-12	7.96e-20
3:146544652-146544752	1.972e-09	3.198e-11	6.452e-06	2.346e-16
2:199850856-199850956	3.321e-14	2.961e-13	0.004082	2.778e-18
1:38012472-38012572	2.941e-13	1.545e-11	3.741e-08	3.619e-13
1:37479867-37479967	4.305e-14	3.093e-10	0.0002328	4.811e-19
16:68085212-68085312	1.008e-09	5.701e-09	1.314e-06	5.637e-16
19:2950821-2950921	7.059e-12	2.515e-10	6.024e-08	3.385e-14
X:150983224-150983324	2.068e-12	1.029e-09	2.38e-08	3.82e-18
12:56464406-56464506	6.244e-07	0.000853	6.628e-06	5.976e-17
6:111483621-111483721	6.519e-12	9.809e-12	2.049e-07	8.753e-17
10:94362948-94363048	1.758e-12	1.841e-05	0.0004366	1.319e-15
X:119943614-119943714	5.196e-10	1.057e-09	0.002242	2.121e-16
19:50724983-50725083	5.379e-12	2.897e-09	0.006253	3.407e-16
7:44573903-44574003	2.616e-14	9.389e-11	1.125e-07	9.646e-17
19:48993773-48993873	4.034e-11	1.856e-10	1.918e-09	1.479e-15
16:79770345-79770445	5.184e-15	5.356e-12	0.01514	1.117e-15
11:61816933-61817033	1.569e-13	1.19e-07	3.822e-05	5.92e-17
19:52028351-52028451	1.16e-12	1.419e-11	5.584e-07	1.567e-12
9:113410322-113410422	1.949e-13	9.697e-12	4.331e-07	3.36e-18
7:114086243-114086343	1.353e-14	9.297e-12	0.0002276	6.503e-19
1:61077245-61077345	1.089e-13	2.894e-13	1.699e-09	6.084e-17
3:119579828-119579928	5.328e-13	1.228e-09	5.286e-14	2.253e-13
2:112542429-112542529	9.478e-11	1.684e-07	3.572e-08	6.736e-16
1:25820785-25820885	3.49e-11	6.93e-12	0.005042	3.404e-16
5:71587188-71587288	9.899e-15	1.397e-08	1.143e-05	2.532e-18
19:16542498-16542598	4.413e-13	3.202e-12	1.458e-06	9.819e-20
6:110180091-110180191	2.971e-11	1.293e-08	0.0002765	1.689e-16
14:20454803-20454903	1.87e-14	5.534e-12	0.0001753	7.266e-15
2:191020317-191020417	1.999e-13	3.984e-13	3.883e-08	4.887e-15
9:21802200-21802300	2.44e-12	4.338e-13	0.0009605	4.088e-15
13:44435404-44435504	3.935e-16	3.691e-09	3.197e-05	2.229e-16
12:123584337-123584437	7.833e-12	7.864e-14	8.707e-12	1.23e-14
19:43984535-43984635	1.093e-18	1.691e-13	7.011e-14	1.666e-19
9:33290625-33290725	1.258e-10	2.023e-13	0.0004365	5.582e-14
17:7835526-7835626	3.19e-14	7.715e-11	5.486e-10	1.95e-15
1:52842787-52842887	4.293e-13	8.374e-12	0.004463	5.497e-19
5:81851953-81852053	8.644e-12	5.902e-10	1.342e-07	3.494e-17
14:54509767-54509867	1.145e-13	6.023e-10	2.238e-08	1.257e-12
17:15699543-15699643	2.407e-11	1.807e-10	0.001681	3.651e-17
9:87148462-87148562	9.562e-13	2.427e-10	2.306e-09	2.374e-14
17:2336477-2336577	5.465e-10	9.719e-08	8.639e-06	6.298e-15
1:45750702-45750802	3.651e-12	1.483e-11	1.336e-07	1.319e-17
4:74095574-74095674	3.999e-09	2.125e-12	3.21e-13	2.812e-11
1:109493894-109493994	5.878e-14	5.198e-10	0.003268	1.054e-12
20:36930751-36930851	1.492e-12	1.586e-12	9.338e-10	3.552e-15
1:77979227-77979327	2.116e-15	9.484e-12	4.655e-05	1.732e-19
X:152830961-152831061	1.499e-11	6.035e-09	6.45e-05	5.51e-17
9:70258960-70259060	2.138e-12	2.999e-11	0.0002716	5.375e-18
17:38702456-38702556	3.345e-17	1.029e-15	1.799e-14	6.751e-16
2:202634699-202634799	8.626e-10	2.364e-16	1.466e-09	4.01e-21
M:236-336	3.53e-10	6.9e-10	2.856e-10	3.996e-12
5:81751365-81751465	8.632e-13	3.588e-13	1.497e-07	8.613e-19
4:128061162-128061262	7.083e-13	7.655e-10	0.0008705	2.563e-13
17:43361185-43361285	5.284e-11	3.707e-13	7.941e-10	9.337e-19
16:138628-138728	1.015e-12	3.138e-09	0.003098	1.486e-15
2:231464213-231464313	7.381e-06	2.627e-11	1.181e-07	2.852e-15
16:30894240-30894340	7.094e-13	7.651e-07	3.292e-06	8.17e-19
2:202912111-202912211	2.555e-11	1.373e-12	2.107e-10	3.888e-17
4:39182253-39182353	9.295e-12	3.286e-14	3.492e-06	1.714e-17
19:57579025-57579125	3.724e-13	1.134e-05	6.679e-08	1.994e-17
3:98914456-98914556	6.811e-12	1.268e-13	1.844e-11	1.944e-17
11:59142708-59142808	4.033e-11	1.228e-12	4.88e-05	1.101e-17
12:401434-401534	1.674e-07	2.069e-10	1.355e-05	6.577e-13
10:14959650-14959750	2.381e-11	5.273e-11	3.766e-08	2.669e-15
X:47658658-47658758	1.366e-12	2.082e-11	7.473e-07	2.968e-15
17:60600227-60600327	1.697e-13	4.357e-10	3.502e-07	3.409e-19
5:141320845-141320945	2.547e-10	1.393e-12	2.307e-05	3.13e-17
7:7640767-7640867	5.274e-12	2.495e-11	0.0001779	5.581e-18
2:133495305-133495405	6.057e-10	7.052e-14	4.413e-08	2.03e-21
4:40749835-40749935	1.772e-13	1.017e-08	0.001504	1.588e-17
17:60677482-60677582	4.206e-10	2.01e-13	3.805e-07	1.735e-18
11:62622194-62622294	2.108e-15	4.205e-11	2.409e-07	2.472e-11
11:66002284-66002384	3.899e-14	2.757e-11	9.822e-07	1.354e-17
12:110614027-110614127	2.132e-13	7.139e-11	1.4e-05	1.543e-16
8:66613370-66613470	8.801e-18	4.363e-09	2.66e-11	1.456e-19
10:99620980-99621080	4.006e-10	1.918e-12	0.001335	6.182e-15
17:36544783-36544883	2.619e-13	4.047e-12	0.008904	6.718e-13
13:21176598-21176698	1.247e-11	1.656e-08	0.01017	3.019e-14
11:9314618-9314718	1.328e-16	3.32e-11	5.578e-05	2.233e-13
22:38201725-38201825	1.68e-12	9.1e-11	0.002618	1.071e-18
22:46639073-46639173	7.814e-09	5.585e-15	1.502e-11	1.413e-18
4:151099585-151099685	1.874e-06	7.312e-12	0.00231	3.595e-12
3:101513473-101513573	6.244e-12	3.577e-12	0.0001934	5.104e-18
6:149317470-149317570	1.192e-13	2.705e-17	1.034e-13	2.818e-20
19:37371051-37371151	1.871e-13	1.847e-12	6.668e-09	7.204e-14
7:35694911-35695011	5.291e-13	1.072e-10	0.001684	4.272e-15
3:44685625-44685725	3.436e-09	5.658e-12	0.001329	6.647e-14
6:89638773-89638873	2.875e-12	5.802e-11	1.557e-06	5.921e-17
15:89334838-89334938	3.607e-11	2.801e-09	4.62e-08	1.249e-17
3:17742792-17742892	2.258e-15	7.388e-13	4.9e-06	1.816e-13
2:61177129-61177229	2.979e-13	1.274e-12	9.758e-06	2.977e-16
19:36916007-36916107	6.088e-11	7.916e-12	3.982e-07	8.152e-18
18:76823816-76823916	2.944e-11	1.642e-06	0.0003497	9.933e-18
4:54064569-54064669	2.72e-14	1.575e-09	0.0003609	5.349e-18
3:14125006-14125106	7.028e-14	6.009e-12	1.034e-09	1.963e-17
13:52195497-52195597	2.17e-14	6.498e-10	0.002264	9.713e-16
19:3434919-3435019	5.85e-13	2.794e-13	0.002876	6.221e-16
X:53684199-53684299	1.221e-10	1.423e-09	0.0001187	1.614e-17
17:41966613-41966713	7.321e-18	2.435e-10	7.909e-07	2.792e-13
10:96043483-96043583	1.252e-11	3.305e-08	7.931e-05	3.648e-17
1:201955213-201955313	3.823e-12	3.238e-10	1.919e-07	1.066e-16
5:146447048-146447148	5.836e-11	0.0001194	7.192e-06	3.382e-18
21:45525357-45525457	1.057e-14	2.844e-10	0.0002711	1.916e-18
16:53703974-53704074	1.003e-13	9.53e-12	3.119e-06	8.439e-16
19:15419105-15419205	1.242e-12	7.899e-11	0.0005361	3.313e-18
8:97277943-97278043	2.306e-14	1.876e-10	9.664e-05	1.07e-15
15:36579327-36579427	4.757e-12	3.124e-12	2.104e-05	1.164e-17
11:113773728-113773828	6.667e-08	8.48e-12	0.0001062	8.609e-17
7:100429790-100429890	2.099e-13	5.475e-11	0.0001508	1.535e-18
X:44543024-44543124	4.208e-12	2.673e-12	0.0002098	2.74e-16
3:45689230-45689330	7.871e-12	2.139e-10	0.0003226	1.401e-17
13:98266233-98266333	6.681e-12	2.79e-12	5.456e-05	9.142e-19
19:48624190-48624290	9.03e-05	9.435e-13	1.547e-05	4.299e-17
1:26432141-26432241	1.443e-13	7.36e-12	1.288e-05	7.732e-16
3:128052133-128052233	1.706e-14	1.806e-12	6.006e-05	2.85e-18
2:135530765-135530865	2.011e-11	1.23e-14	4.7e-06	3.05e-17
X:71254203-71254303	6.404e-12	3.013e-11	0.002028	2.614e-15
7:158704781-158704881	1.957e-13	1.086e-10	0.01729	1.269e-13
1:9539158-9539258	3.527e-10	1.277e-13	0.0007133	4.15e-16
16:89657649-89657749	1.946e-13	6.689e-11	0.002766	3.189e-18
6:2765019-2765119	3.527e-12	1.854e-11	0.0001839	5.512e-15
8:43056105-43056205	4.137e-13	9.675e-11	9.856e-06	6.043e-17
6:151390505-151390605	4.744e-16	8.242e-14	3.3e-11	2.732e-16
1:119140649-119140749	2.361e-07	3.566e-08	0.00027	7.895e-17
2:202265588-202265688	1.887e-12	4.314e-12	3.814e-05	1.72e-16
2:109614111-109614211	1.035e-09	7.783e-09	0.0004369	9.391e-17
8:140511982-140512082	7.787e-11	4.724e-12	1.122e-05	3.033e-17
16:25257951-25258051	1.183e-11	1.689e-11	0.006367	1.629e-15
5:132962787-132962887	5.331e-12	5.772e-12	0.001236	1.016e-17
15:50908554-50908654	1.759e-11	0.007728	0.002509	1.335e-17
15:70097822-70097922	3.015e-14	6.298e-13	0.000559	1.748e-15
3:101686773-101686873	4.952e-13	4.374e-13	1.248e-05	3.776e-17
6:26421420-26421520	3.928e-15	2.056e-12	5.408e-06	1.285e-17
16:87493060-87493160	2.147e-14	2.534e-10	1.949e-09	8.015e-16
3:194583925-194584025	1.308e-12	2.892e-11	1.866e-05	9.826e-18
22:37844555-37844655	1.14e-13	4.756e-15	3.35e-14	3.74e-14
X:81201903-81202003	3.357e-11	2.208e-12	1.552e-05	4.706e-16
13:114281766-114281866	9.624e-09	4.077e-10	0.001458	4.884e-12
X:48696696-48696796	0.0008032	2.704e-13	0.004103	1.011e-17
1:155262445-155262545	1.084e-06	2.263e-11	4.309e-07	2.887e-18
5:39074335-39074435	0.0009585	1.531e-11	0.002152	2.086e-15
2:96266094-96266194	4.707e-09	4.691e-12	0.0001129	3.11e-16
12:121888698-121888798	3.095e-12	1.544e-13	1.862e-05	4.237e-17
3:57556195-57556295	1.39e-14	6.289e-12	3.612e-05	8.874e-20
11:96243462-96243562	1.114e-10	3.48e-11	0.009485	8.774e-17
17:81703295-81703395	1.372e-11	6.89e-07	1.654e-06	9.904e-20
19:40465694-40465794	8.871e-14	1.819e-11	6.295e-06	8.791e-14
19:34172305-34172405	4.724e-13	1.692e-09	0.01098	2.41e-15
1:161166333-161166433	7.5e-13	2.328e-13	1.966e-05	9.562e-19
1:173917302-173917402	2.648e-12	1.709e-05	1.72e-10	1.414e-15
3:15601607-15601707	2.827e-13	3.238e-11	6.57e-08	4.275e-13
16:31180650-31180750	1.059e-13	9.277e-11	5.542e-05	8.438e-20
7:134317048-134317148	7.192e-12	2.105e-11	5.636e-06	1.475e-15
3:139344242-139344342	6.406e-12	3.822e-12	7.913e-06	2.729e-18
16:78099636-78099736	3.125e-15	1.415e-06	2.294e-08	7.782e-16
8:47960868-47960968	2.348e-14	2.851e-09	2.447e-06	3.086e-15
7:134986516-134986616	1.864e-12	6.226e-09	0.0002354	6.517e-18
1:116418543-116418643	1.715e-12	2.524e-10	2.634e-05	7.038e-17
1:10472616-10472716	5.809e-12	4.447e-14	1.188e-05	5.705e-19
19:37655978-37656078	4.347e-11	1.139e-13	9.236e-05	1.514e-14
2:9423543-9423643	3.99e-16	2.801e-10	0.0005288	4.415e-15
19:40751129-40751229	3.957e-13	6.416e-11	3.572e-05	6.914e-16
1:209784569-209784669	1.569e-08	6.751e-12	8.178e-06	8.594e-20
4:120066875-120066975	1.139e-10	1.369e-11	7.692e-05	1.071e-14
17:7932107-7932207	2.008e-13	1.674e-12	2.222e-05	3.546e-18
2:37156990-37157090	4.373e-11	1.991e-11	6.705e-10	2.162e-17
3:15065218-15065318	1.029e-11	1.078e-11	9.265e-06	2.372e-17
19:32691715-32691815	2.274e-10	1.082e-09	0.0004016	4.927e-18
17:63773623-63773723	5.167e-13	2.609e-11	3.067e-05	8.479e-15
5:90409305-90409405	1.668e-12	1.8e-09	0.001039	2.062e-17
18:80108990-80109090	5.789e-13	1.688e-11	0.0008383	1.748e-17
10:102918207-102918307	1.832e-14	4.149e-09	0.001839	1.535e-15
19:46860335-46860435	8.005e-13	1.864e-10	8.329e-05	9.666e-15
2:27357005-27357105	2.099e-12	1.685e-10	6.271e-07	4.625e-19
1:1511740-1511840	1.924e-15	1.001e-10	0.001046	9.417e-16
2:27409685-27409785	2.864e-09	5.221e-11	0.002287	1.741e-15
22:37608738-37608838	4.456e-15	1.438e-05	0.01063	4.09e-20
21:41426044-41426144	8.564e-14	1.941e-14	8.954e-15	3.952e-20
19:1652993-1653093	6.718e-12	1.256e-10	0.0001771	1.469e-17
16:3457602-3457702	8.166e-12	1.042e-11	0.0001322	2.624e-16
18:9475229-9475329	2.264e-14	1.055e-08	5.246e-05	3.379e-17
10:70170661-70170761	3.501e-12	2.827e-09	0.0002045	9.629e-13
