SEQID	USF2	MAX	BHLHE40
11:107565387-107565487	8.003e-09	1.635e-05	7.148e-08
12:6779800-6779900	1.276e-09	1.113e-09	3.382e-09
1:153650041-153650141	2.044e-05	1.644e-05	6.273e-07
17:81395308-81395408	1.692e-11	2.206e-06	6.037e-06
19:44955008-44955108	5.91e-15	3.965e-10	6.843e-10
6:80457493-80457593	6.723e-12	3.612e-08	4.743e-11
3:187998045-187998145	4.976e-11	5.673e-10	2.947e-10
2:88136997-88137097	4.512e-05	0.0018	7.518e-06
1:39927721-39927821	1.602e-15	6.026e-12	4.281e-12
17:7394991-7395091	2.602e-07	5.536e-06	2.805e-07
7:12687441-12687541	1.179e-14	1.842e-11	1.027e-11
13:32315403-32315503	0.001434	0.001306	0.0001776
10:58268155-58268255	1.828e-10	7.524e-06	9.276e-07
2:235514747-235514847	2.557e-06	0.00401	5.491e-06
19:18192860-18192960	1.704e-16	7.841e-10	1.031e-09
18:21330314-21330414	2.727e-15	4.358e-09	1.087e-11
4:70839886-70839986	3.244e-06	7.723e-06	1.226e-06
2:101308929-101309029	4.377e-11	8.034e-07	4.314e-08
19:11435541-11435641	1.173e-12	1.65e-08	3.527e-10
3:50351110-50351210	8.146e-11	1.192e-08	5.632e-12
3:41477734-41477834	1.174e-11	5.896e-10	2.233e-11
16:30923267-30923367	9.547e-15	1.628e-09	4.611e-10
1:183472019-183472119	1.284e-15	9.375e-10	2.605e-09
12:30695113-30695213	4.023e-16	7.493e-09	1.009e-10
19:9768642-9768742	2.546e-12	1.473e-08	9.919e-10
12:55716067-55716167	1.507e-09	2.745e-08	4.735e-10
4:185710316-185710416	9.016e-15	8.904e-10	1.96e-11
5:1181888-1181988	1.819e-12	2.46e-09	2.253e-10
12:122117317-122117417	8.826e-12	4.141e-06	1.215e-07
12:27710770-27710870	2.683e-14	6.412e-10	1.682e-09
8:47512584-47512684	1.435e-11	1.273e-08	7.503e-11
10:79629500-79629600	4.678e-06	3.811e-07	8.509e-07
19:35137228-35137328	1.466e-08	1.07e-06	1.709e-09
6:31547479-31547579	4.35e-13	1.302e-07	3.873e-09
4:87391288-87391388	1.133e-12	1.261e-05	9.967e-10
20:371903-372003	7.999e-13	3.42e-10	1.06e-12
7:105691910-105692010	1.234e-11	1.257e-06	6.055e-08
9:128103209-128103309	2.391e-07	0.0001794	0.0001192
12:28190341-28190441	0.001434	0.001312	0.000178
22:38202644-38202744	9.289e-16	5.969e-13	1.537e-12
19:29676736-29676836	1.723e-10	2.331e-09	8.296e-11
19:10717748-10717848	3.009e-11	1.253e-06	7.886e-08
9:124223486-124223586	1.009e-11	3.439e-09	4.748e-10
19:37934230-37934330	3.83e-10	5.577e-08	1.04e-09
3:128680671-128680771	2.244e-10	2.229e-07	4.971e-11
15:55408354-55408454	1.295e-12	1.692e-09	2.166e-10
1:230868858-230868958	0.0009151	0.002212	1.317e-06
11:69900688-69900788	6.341e-16	9.964e-11	4.803e-12
18:11980305-11980405	1.945e-09	7.692e-05	8.728e-09
19:51571057-51571157	5.521e-16	5.094e-10	5.728e-13
1:57311198-57311298	9.067e-07	0.0009904	1.744e-07
12:75722786-75722886	3.223e-06	5.955e-05	7.423e-08
19:37218128-37218228	1.071e-11	5.654e-09	2.439e-10
14:49485476-49485576	8.995e-05	0.0001328	3.73e-09
19:10353157-10353257	9.224e-05	0.001628	0.0001484
9:108150852-108150952	1.493e-16	2.253e-08	2.023e-06
6:24495634-24495734	1.156e-06	0.001623	0.0002067
3:186614964-186615064	4.326e-12	1.388e-06	4.829e-09
19:2634579-2634679	6.279e-14	1.346e-06	6.662e-09
16:87388432-87388532	3.546e-11	4.362e-10	1.554e-11
12:122501008-122501108	5.424e-11	6.951e-07	3.825e-08
7:75906116-75906216	1.488e-16	1.274e-12	6.926e-11
16:85289107-85289207	8.868e-11	3.958e-10	5.625e-11
6:31945742-31945842	3.905e-12	1.29e-10	2.607e-11
12:110543759-110543859	0.000195	2.893e-05	1.432e-06
10:67884451-67884551	0.004407	0.001306	0.0001776
11:119018599-119018699	1.621e-05	1.611e-06	1.881e-07
3:46867545-46867645	2.857e-05	0.001615	0.0001323
8:47960750-47960850	4.185e-13	5.691e-08	1.336e-06
7:143263510-143263610	3.422e-10	9.672e-07	9.432e-08
2:219387398-219387498	4.929e-11	5.914e-09	1.358e-11
12:93677260-93677360	5.788e-18	2.356e-10	3.132e-11
3:172553687-172553787	8.96e-05	5.17e-06	4.018e-08
1:201309639-201309739	8.96e-05	5.17e-06	4.018e-08
1:182120906-182121006	3.758e-07	3.213e-05	6.431e-08
1:177651284-177651384	1.603e-06	5.192e-05	1.089e-06
9:128128243-128128343	2.393e-05	0.004013	5.598e-06
1:42334400-42334500	1.679e-05	0.002882	3.056e-07
X:53071756-53071856	2.548e-13	6.303e-08	4.306e-10
17:78174676-78174776	1.108e-11	4.737e-11	2.499e-11
22:38173017-38173117	2.158e-09	3.461e-07	1.919e-09
16:66988496-66988596	4.127e-12	1.213e-09	5.431e-09
1:26914316-26914416	5.839e-14	6.334e-09	1.965e-10
16:29995701-29995801	5.188e-11	1.261e-05	1.03e-09
X:150849015-150849115	1.423e-07	4.833e-06	6.363e-09
8:23551088-23551188	2.122e-06	2.001e-07	3.674e-07
2:105337255-105337355	1.252e-15	5.37e-10	5.948e-12
14:104732538-104732638	1.323e-13	1.316e-08	1.594e-10
5:135977657-135977757	4.861e-08	8.689e-06	1.22e-08
21:39097547-39097647	3.93e-05	3.066e-05	5.91e-08
3:184981276-184981376	3.93e-05	3.066e-05	5.91e-08
2:54723391-54723491	9.049e-11	1.176e-07	6.874e-10
1:154419658-154419758	1.488e-11	6.899e-10	4.744e-10
16:1493037-1493137	2.154e-11	3.395e-08	7.713e-11
2:119759608-119759708	6.764e-09	1.557e-07	1.127e-07
11:134360390-134360490	1.632e-13	6.873e-06	1.161e-09
1:59204166-59204266	1.751e-11	2.904e-09	9.925e-10
21:46393889-46393989	2.264e-10	2.128e-08	8.99e-10
3:57100169-57100269	1.812e-07	0.003691	0.002162
11:16804637-16804737	1.639e-08	4.75e-05	9.795e-09
11:75399433-75399533	1.581e-12	1.035e-08	1.955e-08
4:82430438-82430538	8.026e-12	2.598e-06	9.204e-08
12:64405032-64405132	9.317e-10	2.67e-06	3.082e-09
21:32771792-32771892	4.407e-11	2.544e-05	5.055e-07
2:48315627-48315727	1.048e-05	2.441e-05	1.211e-08
2:72887077-72887177	2.885e-12	1.4e-07	2.558e-10
5:1059989-1060089	9.372e-11	1.565e-06	5.754e-07
6:118894026-118894126	8.966e-13	4.877e-07	9.493e-09
5:173824114-173824214	5.243e-11	8.487e-11	7.427e-13
3:9843962-9844062	2.221e-07	4.602e-06	4.7e-07
12:6767952-6768052	1.208e-05	8.012e-05	5.681e-07
9:1200976-1201076	3.941e-08	4.286e-08	2.642e-08
20:327268-327368	4.664e-11	3.6e-06	1.651e-05
3:15601769-15601869	1.022e-11	4.13e-08	5.053e-09
17:78592276-78592376	0.0002048	7.693e-05	5.84e-10
16:67961699-67961799	2.232e-06	1.119e-06	1.486e-10
2:197499010-197499110	1.803e-06	1.509e-05	6.188e-07
19:5666289-5666389	0.001079	0.002212	1.317e-06
6:39229382-39229482	5.244e-06	0.001675	4.941e-06
7:140696907-140697007	1.613e-11	2.438e-06	6.654e-09
22:37752548-37752648	3.982e-06	3.38e-05	1.072e-09
12:45727572-45727672	2.72e-13	5.308e-08	7.63e-08
20:22525239-22525339	6.982e-11	1.489e-08	1.235e-11
3:53708053-53708153	1.196e-07	1.232e-05	6.724e-07
11:18224077-18224177	5.438e-15	3.785e-10	3.405e-12
21:34615288-34615388	0.000337	0.0001259	0.004702
17:7686071-7686171	1.414e-11	1.248e-07	1.897e-08
19:29606203-29606303	2.018e-12	5.521e-10	3.581e-10
18:12948621-12948721	0.0001347	4.722e-05	3.58e-08
17:28854880-28854980	7.367e-07	1.632e-05	1.446e-09
5:96298023-96298123	0.0001612	7.737e-05	4.694e-08
5:30605793-30605893	3.787e-16	1.377e-11	1.65e-14
2:84963815-84963915	2.061e-05	0.001615	0.0001323
4:68350072-68350172	1.932e-12	9.068e-08	2.386e-07
4:184445040-184445140	2.315e-08	0.001325	4.518e-05
19:55259264-55259364	1.608e-17	2.279e-09	2.318e-12
22:17838596-17838696	9.972e-29	1.061e-20	7.752e-10
20:44410278-44410378	1.445e-08	5.535e-06	9.287e-08
19:45863183-45863283	1.122e-11	1.802e-07	5.453e-06
11:60831168-60831268	2.19e-06	3.096e-06	2.751e-07
1:52916711-52916811	9.647e-15	2.843e-11	9.341e-14
16:30535804-30535904	2.288e-07	2.441e-05	1.201e-08
9:127424315-127424415	2.22e-06	1.05e-05	2.593e-06
9:128295697-128295797	3.174e-06	2.561e-05	1.235e-08
18:48781557-48781657	2.276e-06	0.0018	7.519e-06
1:147242477-147242577	1.47e-12	2.244e-09	1.187e-09
12:56630339-56630439	2.245e-10	8.691e-06	2.931e-09
6:36027515-36027615	4.786e-13	1.435e-07	3.172e-08
16:58734319-58734419	2.974e-09	1.319e-05	1.454e-07
5:147648698-147648798	5.425e-17	3.746e-12	3.262e-10
11:76772468-76772568	1.16e-10	1.361e-05	5.313e-09
9:120390839-120390939	1.431e-15	1.348e-09	6.591e-10
8:144004466-144004566	9.939e-12	5.095e-07	2.617e-08
18:31943477-31943577	7.138e-07	5.523e-07	2.947e-07
20:33401514-33401614	1.885e-15	3.943e-09	6.055e-10
1:206540489-206540589	7.48e-11	1.649e-09	1.551e-10
1:183023977-183024077	8.919e-06	5.293e-06	1.071e-07
11:47257594-47257694	8.555e-12	2.135e-06	8.921e-10
15:43775508-43775608	6.082e-05	3.914e-05	2.278e-08
10:78033952-78034052	5.677e-12	1.078e-06	7.199e-06
2:231707054-231707154	2.72e-12	7.756e-07	3.015e-07
16:85466104-85466204	1.891e-05	0.006071	2.809e-06
22:40370529-40370629	1.267e-12	5.471e-06	1.497e-07
19:535085-535185	0.0004354	0.001628	0.0001484
3:122383141-122383241	9.502e-05	7.122e-06	2.222e-08
17:78251046-78251146	3.458e-05	0.001813	7.459e-07
12:123365211-123365311	1.341e-12	2.084e-06	1.232e-07
3:66475532-66475632	3.276e-12	5.157e-08	2.75e-10
4:24912431-24912531	2.463e-08	1.102e-06	2.961e-08
17:10697510-10697610	5.238e-15	1.356e-10	4.19e-10
2:230520506-230520606	7.611e-13	5.632e-08	1.353e-11
15:66497697-66497797	1.686e-08	2.328e-08	4.016e-11
2:197180125-197180225	1.75e-05	8.236e-06	1.804e-08
9:34458572-34458672	1.299e-06	8.674e-06	1.219e-08
19:38831817-38831917	6.282e-12	7.467e-09	2.194e-11
10:43455490-43455590	8.572e-15	7.27e-08	1.318e-09
1:43974772-43974872	1.069e-09	2.225e-06	1.35e-06
19:3429794-3429894	5.599e-12	4.619e-10	2.13e-10
7:7640592-7640692	4.35e-16	1.948e-08	2.689e-10
11:75793090-75793190	1.429e-11	1.372e-07	6.79e-08
11:65712179-65712279	5.359e-11	5.741e-09	1.265e-08
4:185513938-185514038	1.414e-13	1.795e-11	3.712e-11
17:29390143-29390243	8.517e-12	8.488e-09	1.802e-08
2:119240546-119240646	5.169e-11	2.149e-08	4.627e-10
1:36224898-36224998	5.383e-05	1.085e-05	1.691e-08
10:114526820-114526920	3.603e-11	7.272e-07	3.528e-08
2:74472665-74472765	1.305e-14	1.073e-06	1.789e-07
4:94207890-94207990	1.279e-11	1.058e-09	3.124e-08
11:66439039-66439139	1.519e-15	8.626e-09	1.385e-11
1:59759500-59759600	1.766e-07	0.002434	1.859e-06
2:233706346-233706446	9.12e-06	0.001671	3.204e-05
2:224585725-224585825	0.005608	5.95e-05	6.151e-08
1:11676542-11676642	1.123e-05	2.612e-05	4.027e-06
1:201955331-201955431	6.244e-10	4.094e-07	1.527e-10
10:51699935-51700035	8.764e-05	6.951e-06	2.203e-08
17:42311642-42311742	3.739e-14	3.441e-10	5.109e-10
1:161132916-161133016	5.274e-12	1.318e-09	7.381e-11
17:9057633-9057733	4.526e-12	1.229e-09	8.58e-10
6:151044592-151044692	3.513e-10	8.091e-08	1.302e-10
1:26695642-26695742	3.372e-10	1.887e-06	1.118e-08
12:95635101-95635201	1.555e-10	1.724e-09	1.368e-09
1:145824130-145824230	1.207e-11	7.108e-06	8.332e-06
17:81713846-81713946	5.702e-11	3.713e-07	1.521e-10
22:30398395-30398495	1.447e-11	8.55e-10	3.808e-11
19:1876216-1876316	5.212e-16	7.742e-10	1.961e-08
2:191014539-191014639	2.281e-21	2.021e-14	1.062e-12
3:58306201-58306301	1.628e-11	2.621e-05	3.957e-09
15:65611106-65611206	4.33e-15	2.048e-08	1.15e-09
6:125153739-125153839	3.489e-10	6.162e-06	6.229e-07
20:54104189-54104289	1.388e-08	1.637e-05	7.178e-08
8:95170067-95170167	6.358e-17	6.325e-11	2.057e-14
9:21803230-21803330	4.822e-06	0.0009904	1.744e-07
2:128270853-128270953	4.418e-11	2.453e-08	6.177e-12
14:34982606-34982706	4.015e-06	0.0003951	0.001673
8:28890160-28890260	1.669e-10	1.393e-08	4.728e-10
20:13638886-13638986	2.498e-10	1.543e-09	7.249e-09
5:134371073-134371173	0.003945	0.0007457	0.005489
10:87703034-87703134	3.042e-08	1.413e-05	4.017e-07
5:103120173-103120273	8.412e-10	1.824e-09	1.468e-09
22:36419473-36419573	4.322e-05	7.183e-05	3.303e-09
4:25843815-25843915	3.462e-05	0.001264	3.595e-06
14:95301154-95301254	1.232e-06	5.208e-06	1.579e-07
11:125592569-125592669	3.268e-11	1.696e-06	3.058e-06
22:41469013-41469113	1.11e-11	1.103e-07	2.622e-09
1:66242818-66242918	3.614e-05	0.0004279	0.0002643
15:79656408-79656508	2.809e-11	1.056e-05	6.833e-09
19:45152977-45153077	1.881e-06	0.002487	0.000317
X:39813975-39814075	1.181e-10	1.74e-07	9.457e-06
20:33666779-33666879	8.922e-11	3.527e-06	1.204e-07
3:172594701-172594801	0.002453	0.003557	0.0001604
20:45935284-45935384	1.674e-05	0.001615	0.0001323
2:218217042-218217142	1.797e-13	2.868e-07	1.494e-07
12:50401020-50401120	0.004632	1.223e-05	5.44e-08
10:72328185-72328285	6.72e-10	3.987e-08	2.683e-10
10:6279630-6279730	6.265e-12	3.6e-08	3.582e-11
22:50244994-50245094	9.294e-12	1.93e-06	1.891e-05
1:153990720-153990820	2.551e-11	5.749e-07	2.919e-07
16:56989465-56989565	2.653e-05	0.000851	5.359e-05
7:26343518-26343618	3.833e-10	2.346e-05	6.623e-08
2:168913624-168913724	1.642e-06	1.076e-05	8.519e-07
6:42890811-42890911	4.797e-12	3.687e-09	3.894e-12
10:101818564-101818664	2.785e-16	1.533e-11	1.931e-12
5:172869207-172869307	9.724e-12	1.949e-07	4.25e-09
19:14081359-14081459	1.793e-16	7.169e-10	1.048e-10
11:18588712-18588812	4.464e-18	6.552e-10	5.239e-11
1:149900175-149900275	7.68e-10	2.057e-05	2.521e-09
6:125986350-125986450	2.21e-08	6.609e-08	1.395e-08
12:751240-751340	2.334e-16	2.787e-08	1.177e-09
3:129027083-129027183	3.821e-14	2.542e-08	4.612e-11
1:108746460-108746560	3.316e-09	1.486e-07	3.19e-10
21:32728373-32728473	1.51e-06	1.768e-06	1.59e-07
10:14878338-14878438	2.23e-07	0.0006725	2.275e-05
1:235946130-235946230	1.232e-07	3.179e-05	2.89e-08
10:77480214-77480314	1.402e-10	2.691e-08	1.12e-07
12:116359023-116359123	1.409e-15	1.344e-09	2.722e-12
4:1309474-1309574	4.579e-12	1.229e-10	6.338e-10
6:30717580-30717680	3.652e-12	1.024e-07	3.447e-11
5:150449950-150450050	6.915e-12	2.367e-09	8.742e-11
16:29863476-29863576	1.635e-10	4.818e-10	8.688e-11
12:8027046-8027146	2.142e-12	2.005e-08	8.762e-09
10:118832282-118832382	6.38e-05	1.723e-05	4.424e-08
18:9073797-9073897	2.968e-06	0.001674	4.928e-06
5:72308248-72308348	3.089e-06	3.292e-06	1.677e-06
17:19648891-19648991	1.267e-14	6.198e-08	1.349e-07
17:409929-410029	2.518e-13	2.927e-08	2.474e-09
1:109150052-109150152	2.096e-10	7.333e-06	3.552e-10
10:1049212-1049312	2.279e-15	1.8e-08	2.235e-09
8:102653720-102653820	1.114e-14	1.471e-12	2.396e-12
19:40798926-40799026	9.059e-13	1.722e-06	9.422e-09
2:48314378-48314478	1.289e-11	7.399e-09	8.284e-10
13:110706397-110706497	2.968e-13	5.8e-08	5.659e-09
17:3512920-3513020	1.848e-11	7.111e-06	8.332e-06
12:49110781-49110881	4.413e-11	2.778e-07	1.849e-07
9:38620625-38620725	2.603e-07	5.674e-06	3.342e-06
X:56995560-56995660	1.817e-11	1.717e-05	2.108e-09
15:62835502-62835602	7.299e-06	0.0005675	2.377e-05
5:115708994-115709094	2.363e-10	9.319e-08	1.194e-10
13:50082078-50082178	1.205e-17	2.369e-08	8.996e-07
3:3127133-3127233	1.011e-11	1.235e-06	5.352e-09
18:21612459-21612559	2.521e-11	5.386e-06	1.503e-08
9:75953490-75953590	0.0001544	0.001628	0.0001484
16:82034086-82034186	0.0005234	3.249e-05	9.318e-08
19:19203384-19203484	3.94e-11	1.266e-05	5.54e-09
6:28383360-28383460	1.754e-07	0.000266	0.004097
1:159780736-159780836	7.518e-10	1.545e-05	7.803e-08
1:109426696-109426796	2.94e-15	1.254e-10	7.359e-10
16:29973541-29973641	3.842e-12	9.595e-08	1.371e-08
1:161153956-161154056	1.219e-09	7.49e-06	6.915e-07
2:229922797-229922897	7.041e-11	1.269e-05	1.171e-07
18:57141779-57141879	8.368e-06	1.437e-07	1.127e-06
12:583430-583530	1.429e-15	5.223e-12	6.551e-13
9:137223517-137223617	8.481e-10	1.081e-05	1.863e-07
12:94459815-94459915	2.073e-07	0.002493	4.961e-05
5:173616761-173616861	2.476e-09	1.831e-06	1.046e-07
16:75647555-75647655	1.851e-12	7.641e-10	3.749e-11
6:37103370-37103470	2.173e-06	1.408e-05	4.287e-07
15:98865488-98865588	5.343e-05	0.001609	3.139e-05
16:69132580-69132680	7.102e-07	0.0007125	1.985e-05
17:62065962-62066062	0.001148	0.001513	0.0001556
19:38849312-38849412	2.312e-10	2.682e-06	1.84e-09
1:40421947-40422047	8.536e-11	9.997e-09	8.312e-11
22:19953713-19953813	4.077e-15	1.617e-10	1.576e-11
13:44917763-44917863	6.224e-12	2.281e-06	4.548e-08
12:26114502-26114602	5.261e-05	0.000958	0.002109
2:111176480-111176580	6.607e-13	2.183e-10	1.617e-11
5:140647639-140647739	4.367e-12	6.621e-09	1.45e-09
12:990849-990949	3.671e-10	1.28e-07	7.725e-08
11:62805574-62805674	4.931e-11	8.252e-09	1.918e-10
4:99384002-99384102	3.706e-07	0.001837	2.63e-05
17:63827033-63827133	1.733e-15	9.415e-08	1.866e-10
16:30558455-30558555	1.827e-14	5.972e-08	1.738e-10
19:57240511-57240611	1.338e-07	4.79e-07	4.338e-09
12:53295403-53295503	3.164e-16	1.801e-11	1.039e-11
20:46089974-46090074	6.206e-12	5.897e-06	3.806e-07
1:16143742-16143842	0.0001495	2.604e-07	3.972e-07
16:85514987-85515087	0.0001495	2.604e-07	3.972e-07
3:23917024-23917124	5.092e-09	3.269e-09	8.308e-09
2:72982892-72982992	1.18e-05	0.0006581	6.036e-05
19:45178500-45178600	9.945e-06	0.0003742	0.0006867
3:119463653-119463753	5.962e-13	7.163e-08	1.135e-07
12:106774118-106774218	8.819e-17	1.047e-08	2.92e-10
21:31866252-31866352	3.444e-10	8.463e-06	8.128e-07
2:238288915-238289015	1.423e-07	4.833e-06	1.569e-08
5:132435051-132435151	9.155e-19	4.512e-14	1.548e-13
15:60682750-60682850	2.205e-12	2.846e-06	5.523e-08
3:12841112-12841212	1.573e-07	0.0006996	1.096e-06
8:94906500-94906600	5.615e-06	0.0002489	2.434e-05
6:36096133-36096233	7.009e-08	1.891e-05	5.355e-07
X:39758977-39759077	0.000625	0.001883	7.61e-05
16:52488945-52489045	1.045e-10	4.628e-07	6.905e-11
14:24146533-24146633	1.173e-12	1.095e-07	3.021e-09
5:179678647-179678747	4.819e-11	9.023e-08	1.181e-07
3:195105442-195105542	4.661e-05	0.0005352	4.933e-05
17:36483005-36483105	2.47e-07	0.002057	2.339e-05
3:38397443-38397543	8.545e-06	0.002245	4.476e-05
16:30748141-30748241	0.0002823	0.001513	0.0001556
1:8202303-8202403	7.421e-11	3.296e-08	1.06e-08
15:59255756-59255856	9.688e-19	1.251e-12	4.465e-15
11:93487230-93487330	3.967e-07	1.76e-06	2.751e-07
22:37686321-37686421	4.573e-17	4.236e-10	2.129e-09
11:88337699-88337799	1.89e-11	8.611e-06	3.105e-08
15:34969827-34969927	4.54e-13	2.687e-09	1.018e-10
14:34873516-34873616	1.556e-05	2.161e-05	2.419e-07
8:9555777-9555877	1.309e-12	9.179e-10	1.212e-09
5:10302037-10302137	7.566e-07	0.0007681	1.892e-07
16:87841723-87841823	8.636e-19	5.123e-12	2.234e-11
2:239299477-239299577	3.939e-06	0.002449	0.0003163
17:7252522-7252622	1.413e-13	1.29e-08	2.696e-10
5:75717185-75717285	3.897e-12	1.466e-05	2.628e-06
14:81165450-81165550	5.913e-05	1.089e-05	2.765e-10
17:79733216-79733316	5.913e-05	9.851e-16	1.549e-17
16:85850593-85850693	2.114e-12	4.797e-10	5.106e-10
9:136849232-136849332	1.261e-05	0.002256	0.00385
3:42443975-42444075	0.0003632	2.83e-05	1.1e-07
16:29807737-29807837	0.0004696	0.00206	2.755e-05
17:18960950-18961050	4.255e-05	0.002882	3.001e-07
17:51259304-51259404	8.421e-06	0.001111	0.003263
1:88992976-88993076	1.129e-11	1.9e-07	1.332e-09
22:20117204-20117304	6.303e-11	1.798e-06	2.565e-05
20:6005991-6006091	7.952e-13	1.395e-11	1.016e-11
22:37659677-37659777	2.248e-19	1.408e-11	7.171e-14
19:39412363-39412463	1.518e-15	1.081e-08	6.311e-10
1:212035258-212035358	2.945e-07	4.255e-06	5.131e-11
11:3057411-3057511	2.806e-12	1.514e-09	3.575e-11
16:2010224-2010324	1.116e-11	1.261e-06	1.988e-08
3:38459272-38459372	7.769e-15	2.859e-10	1.47e-11
16:3983146-3983246	2.315e-11	3.591e-06	2.977e-09
10:12605859-12605959	3.298e-10	2.346e-08	1.767e-09
20:297324-297424	2.518e-13	4.359e-11	3.384e-11
2:20611404-20611504	4.777e-10	1.811e-07	9.2e-10
19:50384096-50384196	1.298e-11	2.188e-06	2.973e-08
1:52056182-52056282	9.538e-06	0.0008701	5.478e-05
3:38165401-38165501	4.007e-14	2.069e-09	2.587e-09
14:64948454-64948554	3.535e-11	8.822e-07	8.508e-07
8:144787393-144787493	6.841e-12	6.09e-06	1.777e-08
19:42325282-42325382	1.276e-11	6.416e-08	2.304e-09
4:87422586-87422686	2.12e-05	0.001894	0.00454
8:134712565-134712665	4.888e-11	9.384e-08	4.577e-09
X:48476106-48476206	1.037e-10	1.142e-06	3.09e-08
16:85291688-85291788	5.761e-11	7.214e-09	8.55e-12
14:77616886-77616986	3.597e-06	4.577e-07	3.518e-07
1:223621417-223621517	1.339e-12	1.29e-08	1.179e-09
22:43925696-43925796	2.58e-05	2.529e-05	3.986e-08
16:71461950-71462050	1.91e-09	3.335e-06	2.606e-08
1:169116087-169116187	2.185e-14	5.744e-08	1.418e-10
11:6234848-6234948	4.795e-18	9.739e-10	4.376e-12
3:31532177-31532277	9.505e-17	1.379e-09	6.718e-12
15:92077525-92077625	7.889e-07	7.71e-06	1.912e-07
19:4342691-4342791	5.593e-12	3.334e-09	4.934e-10
1:10510104-10510204	7.05e-11	6.094e-08	8.546e-11
5:134439475-134439575	1.482e-06	1.935e-06	3.144e-07
1:1678932-1679032	7.452e-11	3.995e-08	3.103e-09
8:26764289-26764389	5.625e-05	2.939e-05	1.283e-07
16:15607772-15607872	2.205e-13	5.096e-06	3.961e-06
19:56507654-56507754	2.38e-15	2.844e-09	1.868e-09
11:61333056-61333156	6.202e-07	1.582e-06	9.204e-06
7:66654505-66654605	1.47e-10	5.253e-06	1.14e-09
13:112588176-112588276	1.093e-14	1.468e-06	2.55e-06
8:133572163-133572263	1.834e-05	0.0009843	7.604e-07
18:61738217-61738317	1.158e-05	2.974e-05	2.021e-10
17:41869671-41869771	1.231e-05	0.0007104	1.097e-06
12:14257882-14257982	4.652e-10	2.15e-09	7.54e-10
11:72787477-72787577	6.561e-07	9.362e-07	7.516e-11
3:66809081-66809181	4.885e-08	8.112e-06	3.047e-09
2:33599676-33599776	3.688e-06	3.2e-05	2.765e-06
5:181222259-181222359	2.153e-08	1.466e-05	1.669e-08
2:197435069-197435169	0.0003001	0.0008538	0.0008347
21:42058951-42059051	1.431e-11	1.412e-07	2.689e-09
3:58433988-58434088	3.482e-06	0.001055	0.0005836
21:45469553-45469653	1.649e-07	1.108e-05	3.134e-10
1:21947073-21947173	1.525e-10	3.953e-07	2.075e-10
17:40332244-40332344	3.351e-10	5.949e-09	7.709e-11
6:39206526-39206626	7.858e-12	3.485e-06	3.897e-06
14:92040139-92040239	1.85e-12	2.262e-09	1.103e-08
16:1782651-1782751	4.373e-10	1.942e-09	5.821e-09
19:42268380-42268480	1.915e-05	0.002882	3e-07
16:4616496-4616596	6.839e-06	1.723e-05	4.428e-08
1:169193574-169193674	5.845e-06	5.286e-05	2.326e-07
20:49475488-49475588	6.499e-14	2.419e-07	2.101e-10
11:57530904-57531004	6.325e-15	1.471e-11	2.214e-11
22:43812361-43812461	2.015e-11	8.176e-10	4.638e-08
8:102239590-102239690	2.67e-07	6.167e-06	2.154e-07
16:66873247-66873347	4.395e-11	9.238e-08	5.055e-09
16:66935502-66935602	3.012e-16	3.669e-09	2.489e-11
2:9335442-9335542	6.553e-07	5.062e-05	1.861e-09
10:46023360-46023460	3.676e-10	8.377e-06	3.226e-08
X:19740992-19741092	1.215e-05	1.951e-05	3.842e-09
1:228423531-228423631	5.352e-05	1.543e-05	3.358e-08
14:91114019-91114119	0.0004131	0.0005875	4.579e-05
12:56126227-56126327	6.179e-14	4.043e-09	6.031e-12
1:1906311-1906411	4.173e-10	1.43e-08	1.236e-09
9:109316333-109316433	1.02e-12	1.499e-08	9.674e-12
3:129245792-129245892	2.015e-15	4.807e-10	1.556e-10
12:27214563-27214663	3.76e-09	0.000526	1.063e-06
19:17859703-17859803	2.411e-11	9.963e-07	9.742e-09
7:139753923-139754023	2.609e-10	3.684e-07	3.424e-08
9:134056147-134056247	7.831e-06	5.217e-05	1.09e-06
