SEQID	HNF4G	HNF4A
10:73840474-73840574	0.003028	1.288e-09
6:130863678-130863778	0.000107	4.967e-15
19:51356276-51356376	6.965e-06	1.625e-14
9:19152100-19152200	4.634e-05	1.002e-07
12:26114571-26114671	0.0007107	1.878e-05
7:43905329-43905429	9.761e-05	1.387e-10
10:77489785-77489885	0.002884	8.786e-12
4:73432245-73432345	0.003059	6.054e-10
3:13197967-13198067	5.8e-06	2.36e-10
5:81353372-81353472	2.461e-07	1.015e-15
10:93235838-93235938	0.0001766	3.732e-07
4:51880445-51880545	6.514e-05	1.527e-08
9:134265304-134265404	0.001282	2.397e-12
11:58731954-58732054	0.0003354	6.186e-10
4:37648215-37648315	1.244e-08	8.425e-18
9:75951084-75951184	0.0001288	5.263e-12
17:7484823-7484923	1.108e-07	9.818e-12
16:3065205-3065305	0.0002434	4.216e-10
5:55143752-55143852	0.0001874	6.842e-12
14:49770454-49770554	0.00153	9.417e-07
5:138493237-138493337	1.914e-05	7.579e-14
9:38030050-38030150	3.271e-05	1.94e-13
16:53089567-53089667	1.035e-12	7.711e-34
1:200231868-200231968	0.004922	0.0001719
11:120193328-120193428	0.0004676	1.457e-11
17:50663960-50664060	0.001745	1.791e-06
3:141344014-141344114	1.546e-07	5.639e-18
2:22055947-22056047	0.0003983	3.938e-09
1:17517013-17517113	2.248e-10	3.232e-21
5:169728609-169728709	0.002892	9.63e-06
12:96226232-96226332	7.804e-05	5.752e-16
1:11842885-11842985	5.361e-06	5.888e-13
22:37981693-37981793	0.0001222	2.056e-11
6:109117541-109117641	0.00771	7.447e-06
17:50889828-50889928	1.389e-07	6.019e-13
15:80163364-80163464	0.0004321	5.569e-15
1:229221377-229221477	0.004424	1.446e-08
11:8794863-8794963	0.009377	0.000343
1:12608631-12608731	5.016e-09	2.016e-20
1:17592203-17592303	0.003165	1.267e-07
12:57102183-57102283	0.002584	1.567e-12
20:13694513-13694613	5.506e-07	9.74e-14
20:40668719-40668819	0.002227	5.242e-08
5:37769960-37770060	1.761e-06	2.225e-10
5:53477131-53477231	9.368e-07	6.172e-20
9:96391502-96391602	9.463e-05	2.165e-07
8:100461513-100461613	5.952e-05	9.654e-09
9:107587780-107587880	4.12e-05	1.071e-11
7:50684139-50684239	3.814e-05	6.374e-10
12:79560273-79560373	1.47e-05	2.133e-12
5:138726009-138726109	5.057e-05	1.357e-11
1:175635275-175635375	0.000161	3.14e-07
12:6981353-6981453	0.0001455	5.944e-13
10:93023185-93023285	0.0004671	4.214e-06
3:13393886-13393986	3.057e-05	4.049e-13
3:194034741-194034841	0.0006287	8.992e-08
16:56194486-56194586	1.191e-11	1.256e-20
13:98747054-98747154	5.776e-06	1.536e-14
1:52920947-52921047	0.001679	2.28e-05
5:115376142-115376242	4.696e-05	3.055e-11
15:53721471-53721571	3.651e-05	3.516e-15
1:68145833-68145933	5.781e-05	9.69e-11
3:51982522-51982622	0.003809	3.869e-12
7:70587838-70587938	0.003809	3.869e-12
17:78187974-78188074	0.003838	2.623e-07
16:53052612-53052712	0.0001417	3.367e-10
4:40546640-40546740	0.0002068	5.859e-07
8:134740635-134740735	0.000137	1.497e-12
4:992799-992899	7.908e-05	8.065e-10
18:58414022-58414122	9.003e-08	8.311e-14
17:28991898-28991998	2.64e-05	7.679e-07
1:183470323-183470423	1.332e-07	5.474e-07
19:14059799-14059899	0.0002062	2.437e-09
3:48473462-48473562	0.006976	1.211e-05
9:121610015-121610115	1.018e-06	2.519e-14
5:35483981-35484081	5.906e-06	8.388e-12
2:100870915-100871015	0.00389	9.041e-07
10:57864895-57864995	0.001257	4.328e-07
6:42939636-42939736	3.553e-10	5.18e-20
11:65529613-65529713	9.703e-11	4.219e-22
7:99694786-99694886	9.827e-05	1.263e-09
1:204377324-204377424	0.003665	0.00286
1:15585052-15585152	0.0006395	8.699e-12
8:30457063-30457163	2.453e-05	1.201e-16
11:130865884-130865984	2.755e-07	3.276e-16
6:137901532-137901632	0.008284	2.992e-05
X:67536711-67536811	0.0001019	5.992e-10
2:105878075-105878175	0.002762	1.032e-06
12:7374721-7374821	0.0003233	2.269e-08
16:69424414-69424514	2.091e-07	5.691e-09
18:21980883-21980983	7.998e-07	9.721e-15
8:144502942-144503042	8.664e-06	5.618e-16
12:7123870-7123970	0.001456	4.122e-08
16:13919960-13920060	6.22e-07	4.704e-17
9:33293956-33294056	6.22e-07	4.704e-17
1:216499729-216499829	6.541e-05	2.765e-13
1:234502984-234503084	6.481e-07	6.835e-08
5:78727853-78727953	4.805e-06	3.87e-11
11:93034239-93034339	1.743e-05	5.068e-16
11:10367042-10367142	0.003891	1.46e-06
1:159443180-159443280	0.0009232	5.193e-11
4:159498909-159499009	0.0002845	3.708e-12
14:100325357-100325457	2.933e-06	8.004e-10
2:162027849-162027949	8.338e-05	1.686e-09
16:78816967-78817067	1.024e-09	4.321e-15
9:98226628-98226728	6.978e-08	6.637e-19
2:119434076-119434176	0.0003572	2.808e-06
12:51778136-51778236	1.006e-06	2.887e-13
22:37197116-37197216	0.0005081	1.553e-10
9:71096613-71096713	3.01e-05	1.79e-10
19:17243605-17243705	1.267e-08	4.895e-17
20:49444611-49444711	5.774e-05	2.233e-10
9:81686891-81686991	0.0003393	2.134e-08
8:64965181-64965281	0.009378	0.004877
19:15358038-15358138	0.001256	3.696e-12
9:89556622-89556722	4.044e-09	1.2e-12
14:94463238-94463338	1.983e-09	2.623e-19
2:158128593-158128693	1.983e-09	2.623e-19
21:29092482-29092582	0.0006979	4.917e-11
8:96444082-96444182	4.664e-08	7.505e-19
9:682795-682895	0.008916	1.988e-09
1:165911187-165911287	5.84e-05	1.7e-13
20:34311391-34311491	0.000517	5.173e-12
14:64948520-64948620	2.129e-05	7.185e-10
6:137352939-137353039	0.008978	4.094e-05
20:64242929-64243029	5.72e-05	2.368e-11
9:101438036-101438136	2.128e-09	3.859e-19
18:48153992-48154092	0.008426	9.599e-11
8:11628830-11628930	0.001811	2.418e-08
17:16297159-16297259	0.0008152	1.261e-10
2:210231120-210231220	0.0005816	1.071e-07
16:75262535-75262635	0.001183	0.0001218
15:90863173-90863273	0.002228	3.809e-10
7:116809800-116809900	0.0001253	4.958e-13
X:9557565-9557665	3.893e-07	4.235e-15
6:122792018-122792118	2.966e-07	4.235e-15
6:46062550-46062650	0.001014	9.559e-12
19:47315566-47315666	0.0001748	3.916e-15
2:233756895-233756995	1.068e-06	3.098e-11
1:108829761-108829861	2.906e-06	1.567e-14
7:74580408-74580508	0.001577	2.372e-06
9:123470368-123470468	2.512e-06	8.922e-15
16:72948173-72948273	0.00129	1.449e-13
15:40593957-40594057	0.003058	2.285e-08
3:126524053-126524153	3.094e-05	6.875e-07
3:41627611-41627711	8.633e-11	5.841e-21
21:16219081-16219181	0.001576	1.107e-06
7:41415909-41416009	0.0003829	4.281e-13
10:49760872-49760972	3.907e-05	1.138e-07
1:57033794-57033894	1.52e-08	5.787e-15
1:177970011-177970111	0.0001076	2.739e-07
2:149420216-149420316	0.0001076	2.739e-07
6:30528121-30528221	0.0001211	6.03e-11
19:40991029-40991129	0.0009603	2.442e-09
10:114548815-114548915	9.192e-10	5.111e-20
12:122489158-122489258	0.0008566	4.648e-07
9:129076121-129076221	0.0001876	1.464e-09
9:34688671-34688771	3.032e-05	9.493e-13
17:47189272-47189372	2.115e-09	9.609e-21
12:117210671-117210771	1.066e-06	2.234e-12
4:107183279-107183379	0.001018	2.809e-11
10:129467932-129468032	4.951e-06	2.019e-12
9:98142458-98142558	0.002467	1.75e-07
1:26535340-26535440	0.0002889	3.406e-11
3:124654673-124654773	4.509e-19	3.406e-11
7:45695300-45695400	0.001749	7.322e-13
15:31383272-31383372	0.003373	3.065e-09
8:127218878-127218978	0.007252	8.22e-09
11:47189475-47189575	1.039e-11	2.345e-22
3:35800975-35801075	0.0002728	5.617e-11
7:115006167-115006267	0.0038	3.372e-12
2:216078819-216078919	0.000152	7.932e-09
4:185774434-185774534	6.352e-05	7.563e-09
8:128197179-128197279	0.002437	1.75e-08
22:45818570-45818670	6.282e-13	1.75e-08
2:84294063-84294163	1.583e-10	9.528e-17
11:67650712-67650812	0.006067	0.0005765
20:20756058-20756158	0.0005919	2.395e-11
19:16119630-16119730	3.346e-06	3.937e-15
17:4787973-4788073	3.346e-06	3.937e-15
12:123949554-123949654	0.002854	0.0001844
19:4342586-4342686	7.943e-06	1.341e-08
10:27230171-27230271	6.683e-05	4.648e-12
1:109426706-109426806	0.001812	2.418e-08
11:18396028-18396128	4.118e-08	1.719e-13
10:13678633-13678733	2.313e-08	1.095e-14
2:64024533-64024633	0.002907	6.789e-10
2:100843265-100843365	0.0007542	1.434e-08
1:153954058-153954158	0.0004732	8.105e-06
9:130500018-130500118	0.0004732	8.105e-06
4:22435857-22435957	8.486e-09	1.177e-11
1:62609087-62609187	1.934e-05	1.114e-11
16:88488155-88488255	0.006069	0.003585
7:140049374-140049474	1.436e-06	5.927e-16
20:56392484-56392584	4.183e-05	2.998e-10
10:2079917-2080017	0.0004942	8.298e-09
14:37466774-37466874	1.6e-05	2.088e-13
6:7270971-7271071	0.007031	6.847e-11
8:120670949-120671049	6.864e-09	7.157e-23
15:40002427-40002527	0.009402	0.004972
21:16408068-16408168	1.048e-06	1.011e-12
22:24550437-24550537	0.001291	2.491e-08
2:235514788-235514888	0.0001023	4.402e-13
8:143587968-143588068	7.956e-06	1.721e-15
14:74618774-74618874	1.647e-10	4.339e-24
9:69470621-69470721	0.002596	5.489e-10
3:188158134-188158234	0.002019	7.46e-05
7:1102152-1102252	7.954e-05	4.893e-10
2:238063600-238063700	3.494e-09	2.466e-15
4:53188335-53188435	0.00499	1.01e-06
5:115338031-115338131	3.736e-12	2.915e-23
9:83956481-83956581	0.0005436	2.059e-05
7:77692300-77692400	0.001535	9.443e-09
8:18380835-18380935	0.0001727	9.043e-15
17:50686758-50686858	2.079e-06	6.429e-10
11:69470458-69470558	0.007502	5.259e-09
5:168614137-168614237	1.286e-05	4.233e-12
15:53453687-53453787	1.481e-06	1.116e-15
11:19429264-19429364	3.095e-05	5.599e-12
15:89128555-89128655	0.000332	5.034e-15
14:94313029-94313129	2.553e-10	2.696e-21
22:42913933-42914033	0.002023	1.28e-08
8:32725195-32725295	0.001344	1.448e-12
6:134707537-134707637	0.001293	1.009e-07
9:123479182-123479282	5.393e-15	8.922e-26
1:226865705-226865805	5.393e-15	8.922e-26
3:46497885-46497985	0.007767	1.386e-09
1:204145148-204145248	2.67e-05	1.994e-14
12:116437023-116437123	1.52e-05	3.975e-13
8:85220525-85220625	9.69e-09	3.455e-14
15:91536886-91536986	0.001103	1.541e-11
1:182575665-182575765	1.076e-10	4.641e-25
3:160259654-160259754	0.0001265	3.761e-08
4:40474133-40474233	0.0003403	2.702e-13
7:112194198-112194298	4.934e-05	3.202e-09
12:55681585-55681685	0.001487	5.826e-07
12:29595215-29595315	0.00448	1.142e-07
12:6542387-6542487	0.003077	9.354e-12
9:89994289-89994389	0.001254	3.531e-11
1:56453208-56453308	6.43e-12	7.18e-29
3:42855737-42855837	2.156e-06	5.305e-15
12:12489255-12489355	2.156e-06	5.305e-15
10:329476-329576	0.000505	9.37e-08
2:157367875-157367975	0.000505	9.37e-08
9:90000078-90000178	3.914e-06	3.688e-07
3:189690802-189690902	0.00137	3.461e-10
18:45274145-45274245	0.00087	1.009e-07
12:24080604-24080704	0.0001771	3.436e-13
19:46943614-46943714	1.894e-06	1.756e-13
15:55952707-55952807	0.0003864	3.094e-12
20:57586489-57586589	8.087e-05	1.803e-10
8:28889804-28889904	9.714e-05	3.442e-12
6:79630979-79631079	0.006298	0.0005902
14:54719541-54719641	9.104e-14	1.144e-25
14:58272669-58272769	9.917e-09	8.905e-22
9:70470576-70470676	2.673e-07	3.41e-18
3:52289976-52290076	0.001791	5.627e-11
16:2158005-2158105	0.001791	5.627e-11
7:40755492-40755592	0.0003613	2.25e-10
4:1795821-1795921	0.001281	1.244e-06
11:118321546-118321646	3.632e-09	5.504e-19
1:236333382-236333482	0.00448	3.316e-07
2:167815463-167815563	0.001561	7.315e-09
16:89395347-89395447	2.975e-07	1.915e-11
X:43845957-43846057	0.00117	2.075e-11
1:155126021-155126121	1.127e-05	7.488e-08
1:25601109-25601209	0.000552	4.124e-12
17:73798223-73798323	1.097e-06	3.368e-16
17:81865875-81865975	1.5e-06	3.995e-12
1:63674568-63674668	0.0008909	1.071e-07
19:54190689-54190789	5.673e-07	1.262e-13
5:168315048-168315148	7.506e-05	1.171e-13
3:110895245-110895345	9.041e-05	1.289e-09
11:116826950-116827050	0.0007577	1.468e-11
7:46154672-46154772	2.775e-05	2.427e-10
9:110029642-110029742	2.077e-05	3.336e-14
2:20684931-20685031	2.507e-06	6.95e-12
20:2299378-2299478	0.003634	6.786e-09
4:109614144-109614244	0.003634	6.786e-09
9:93049743-93049843	0.001821	9.469e-08
6:42118647-42118747	0.0004732	3.439e-07
12:124900438-124900538	0.0001096	6.232e-09
7:1923806-1923906	0.0001321	6.232e-09
11:57453659-57453759	1.495e-07	4.316e-17
2:172380449-172380549	0.003634	1.541e-07
8:127891710-127891810	0.001397	3.695e-06
8:18391200-18391300	6.017e-07	1.197e-16
10:36109795-36109895	0.001348	8.375e-14
10:74018382-74018482	0.000453	3.692e-11
1:119341570-119341670	1.677e-06	1.074e-13
5:52787989-52788089	8.81e-05	9.421e-09
8:117989509-117989609	0.0003086	8.848e-12
11:70786117-70786217	0.007208	3.396e-10
2:119221733-119221833	5.666e-07	1.802e-17
13:99651155-99651255	0.0001652	5.681e-13
2:61710830-61710930	0.009865	3.023e-05
2:127455316-127455416	3.749e-05	1.111e-06
8:52390265-52390365	6.801e-06	6.521e-15
2:207775638-207775738	0.00208	1.406e-06
11:118841930-118842030	5.143e-06	3.932e-12
18:68984535-68984635	2.89e-07	8.114e-19
8:28072491-28072591	3.941e-05	8.424e-09
3:12463787-12463887	1.066e-05	1.111e-09
2:227706970-227707070	0.001535	4.704e-10
15:37217775-37217875	9.623e-11	1.114e-15
11:16093934-16094034	1.772e-05	9.684e-15
1:74749079-74749179	1.756e-09	1.713e-14
7:128005934-128006034	6.818e-05	3.22e-10
3:12410259-12410359	7.481e-06	5.856e-14
11:78057655-78057755	1.296e-05	2.514e-13
22:25169780-25169880	1.291e-07	3.85e-16
8:119635840-119635940	7.416e-09	1.84e-13
12:53279593-53279693	4.533e-05	3.888e-09
1:176531233-176531333	0.0002462	1.085e-09
1:3115411-3115511	0.001671	2.868e-06
18:48131234-48131334	4.112e-08	1.627e-10
12:120984585-120984685	0.007129	6.416e-07
14:95300368-95300468	3.001e-08	5.084e-20
1:28296744-28296844	0.002384	6.966e-09
10:106931448-106931548	2.208e-05	3.869e-10
12:110104837-110104937	5.394e-14	1.577e-26
6:88710073-88710173	2.553e-07	8.414e-21
1:101193847-101193947	7.732e-07	6.642e-13
20:13453008-13453108	1.839e-05	1.118e-09
5:38383066-38383166	0.0002664	5.439e-07
12:51663023-51663123	0.0004954	2.543e-05
5:176448175-176448275	8.372e-10	5.353e-21
11:10326567-10326667	3.727e-05	3.077e-07
6:145026449-145026549	0.0004263	1.97e-09
4:102621041-102621141	0.003363	3.113e-09
10:114650977-114651077	0.003363	3.113e-09
11:116829796-116829896	0.0006602	2.116e-13
3:186992821-186992921	9.237e-10	7.77e-21
4:170037634-170037734	0.0002412	1.638e-09
9:133448582-133448682	0.003891	8.764e-07
5:42874951-42875051	5.533e-05	3.695e-10
9:111678414-111678514	0.002867	1.861e-11
12:55720343-55720443	0.001273	1.238e-06
17:18988706-18988806	0.001319	1.076e-09
7:41316534-41316634	0.001319	1.076e-09
20:46667154-46667254	0.001463	1.269e-10
10:116207367-116207467	0.001463	1.269e-10
12:13433858-13433958	0.0006546	1.376e-08
8:133448803-133448903	1.784e-05	3.258e-05
5:157512143-157512243	0.000702	2.38e-09
14:22976767-22976867	0.003815	1.074e-08
9:133769007-133769107	2.124e-08	2.293e-14
9:114386085-114386185	9.88e-06	1.757e-11
17:47316482-47316582	0.002778	3.284e-08
8:128539853-128539953	0.0001031	4.845e-15
6:160349324-160349424	0.000596	4.975e-10
2:238274343-238274443	0.00194	4.328e-13
13:33126157-33126257	0.0009828	3.223e-12
11:95795769-95795869	0.0001774	1.635e-08
9:136859533-136859633	0.001068	6.323e-08
10:112261449-112261549	0.0009093	3.904e-09
1:112698999-112699099	0.001005	1.104e-06
5:79030785-79030885	0.0001444	2.169e-12
6:36096104-36096204	0.0002489	8.409e-06
12:16281301-16281401	0.0009827	9.172e-12
11:40435504-40435604	0.0001703	1.19e-06
17:65132100-65132200	0.0008909	4.644e-09
2:46315598-46315698	8.926e-09	8.102e-20
1:7975476-7975576	1.455e-05	3.261e-11
3:138863154-138863254	0.003364	2.515e-09
8:13330387-13330487	2.452e-05	1.189e-13
8:37971080-37971180	0.002867	6.05e-13
1:101258093-101258193	1.758e-06	5.257e-11
14:61518015-61518115	0.001348	5.465e-12
20:54104176-54104276	1.829e-10	2.327e-18
7:73774393-73774493	4.339e-05	7.972e-11
1:52652048-52652148	4.339e-05	7.972e-11
17:27920756-27920856	1.632e-07	2.653e-14
4:47817425-47817525	0.0001241	9.055e-11
2:113088728-113088828	6.948e-05	9.74e-14
9:90458627-90458727	0.001258	5.07e-14
7:45691368-45691468	3.741e-06	6.227e-13
14:95364924-95365024	0.000611	6.61e-14
6:107539619-107539719	1.218e-08	3.779e-08
3:194100884-194100984	3.424e-05	2.165e-08
1:212255090-212255190	0.0007581	9.255e-10
18:28091348-28091448	0.009377	0.0001532
7:39919780-39919880	0.002233	1.181e-07
15:71732817-71732917	6.609e-05	4.242e-11
11:61756924-61757024	0.009747	0.001502
9:37508247-37508347	6.072e-08	2.762e-14
17:77453637-77453737	2.371e-05	1.287e-08
1:236076022-236076122	0.0005136	9.386e-13
15:85840615-85840715	2.081e-06	3.511e-08
11:66607367-66607467	0.001843	1.722e-08
17:39695527-39695627	2.55e-07	1.142e-12
X:132594344-132594444	3.146e-12	2.128e-21
17:82267675-82267775	0.004102	2.031e-06
20:36468760-36468860	0.0001833	1.429e-11
3:139267727-139267827	0.004019	7.748e-05
5:157926512-157926612	0.0003655	7.259e-07
11:114153295-114153395	0.001923	3.826e-11
1:43545837-43545937	0.0004941	8.013e-09
8:25187714-25187814	0.0009571	6.633e-08
8:97926060-97926160	0.0003935	5.688e-12
8:122757269-122757369	1.388e-06	1.626e-13
14:69888088-69888188	3.118e-05	1.485e-12
6:73567161-73567261	0.0007107	5.67e-08
3:14900393-14900493	3.605e-08	2.545e-16
2:170485373-170485473	3.605e-08	2.545e-16
6:43806485-43806585	0.003645	2.554e-07
3:98750680-98750780	1.947e-11	1.003e-25
14:49642007-49642107	0.000217	1.204e-10
5:39364590-39364690	3.281e-08	1.468e-15
5:68759755-68759855	2.797e-05	3.164e-16
10:86163578-86163678	1.545e-05	1.45e-10
6:34415332-34415432	0.0003192	3.017e-12
1:23187805-23187905	4.214e-07	1.347e-15
1:167297344-167297444	0.005562	1.843e-07
11:119021331-119021431	0.0005463	3.191e-16
12:24045109-24045209	0.0005463	3.191e-16
3:111720775-111720875	3.458e-05	1.134e-11
9:130450590-130450690	0.0002306	1.591e-11
19:16164353-16164453	5.758e-14	2.933e-24
18:63407867-63407967	0.001596	1.553e-12
1:2250969-2251069	0.001692	7.297e-10
18:61649141-61649241	3.187e-05	5.728e-14
1:116379829-116379929	0.003321	1.158e-05
10:79094058-79094158	0.00013	3.527e-17
22:32808112-32808212	1.263e-08	1.014e-19
1:225886337-225886437	6.41e-06	2.467e-10
9:69580417-69580517	1.541e-05	6.15e-12
2:20093673-20093773	6.524e-08	2.538e-20
17:60302613-60302713	0.001349	4.099e-14
8:22411557-22411657	7.17e-05	9.49e-10
10:5571678-5571778	0.0006441	3.867e-12
10:26734197-26734297	0.0006553	7.587e-11
5:134299787-134299887	0.0005292	1.212e-05
10:132183177-132183277	7.056e-08	6.463e-08
12:28574959-28575059	7.056e-08	6.463e-08
5:115194852-115194952	0.003098	1.545e-05
2:205975400-205975500	0.0001086	3.124e-12
6:7561660-7561760	0.001531	2.226e-05
15:73293905-73294005	0.001018	1.007e-09
1:58971646-58971746	0.0009793	3.261e-09
9:94976197-94976297	0.0001449	1.872e-10
2:31708141-31708241	0.0003561	1.062e-08
15:78374869-78374969	3.293e-10	4.232e-21
1:19425781-19425881	1.794e-05	3.374e-07
1:162388737-162388837	9.158e-10	8.204e-20
17:62090295-62090395	4.359e-05	3.531e-13
10:100101716-100101816	0.0002392	1.323e-10
13:42028531-42028631	0.0007906	2.181e-14
17:1736554-1736654	6.384e-05	2.617e-13
5:175475396-175475496	0.003174	1.7e-06
17:35982100-35982200	0.0005062	2.994e-08
1:212791920-212792020	7.701e-06	2.824e-06
1:162740908-162741008	5.134e-06	4.913e-21
7:151745294-151745394	7.577e-06	4.722e-16
6:53634239-53634339	1.124e-08	2.642e-18
6:125174804-125174904	0.00533	1.28e-07
18:41579320-41579420	0.001031	4.912e-10
11:19684250-19684350	0.001031	4.912e-10
17:70871549-70871649	7.288e-07	8.278e-18
9:96339778-96339878	5.722e-05	5.604e-10
11:57497951-57498051	1.13e-12	1.53e-26
2:46970870-46970970	6.126e-05	4.76e-12
19:10090120-10090220	3.084e-05	1.249e-12
3:119717227-119717327	3.334e-05	8.965e-10
5:147648740-147648840	3.334e-05	8.965e-10
4:12933792-12933892	0.0003747	1.302e-09
X:106901984-106902084	8.499e-07	3.399e-17
17:17830880-17830980	1.82e-05	1.561e-10
17:42894387-42894487	0.0002277	2.388e-09
5:42543918-42544018	0.0007594	6.978e-06
4:110055365-110055465	3.972e-05	8.296e-11
17:31803884-31803984	2.275e-05	3.455e-09
22:43391410-43391510	0.0002676	4.435e-07
2:30722060-30722160	0.0003086	2.536e-12
22:42648442-42648542	0.001435	1.321e-07
18:61898730-61898830	3.613e-06	2.665e-12
17:50147950-50148050	6.876e-05	1.797e-10
3:158725732-158725832	8.862e-08	5.691e-12
2:38433126-38433226	3.052e-05	1.079e-11
15:89785599-89785699	7.322e-06	5.788e-10
9:133739926-133740026	9.563e-05	2.09e-13
13:98828725-98828825	6.844e-10	2.806e-27
1:214126794-214126894	0.0002804	1.239e-09
2:106031085-106031185	4.553e-06	1.184e-07
13:113122724-113122824	0.002071	1.311e-06
5:172785840-172785940	0.004942	3.173e-07
13:110046052-110046152	0.0003875	6.637e-09
1:67631943-67632043	0.004586	4.853e-09
3:132658489-132658589	5.295e-13	1.661e-26
22:24550154-24550254	5.295e-13	1.661e-26
9:114591597-114591697	0.002529	5.613e-09
16:75054280-75054380	2.19e-05	1.251e-15
3:133733419-133733519	0.000377	4.449e-14
6:167499176-167499276	5.658e-05	1.651e-11
11:20036463-20036563	4.37e-06	1.11e-15
11:44584811-44584911	0.00691	1.022e-05
21:44457871-44457971	1.655e-06	2.411e-11
1:111887999-111888099	0.0003409	1.035e-09
10:29854067-29854167	7.89e-09	9.246e-22
6:145091214-145091314	5.132e-07	7.967e-08
6:37799486-37799586	0.003468	1.967e-05
7:44563559-44563659	5.497e-05	5.455e-16
12:75491339-75491439	1.391e-15	5.455e-16
2:216523303-216523403	1.883e-05	8.674e-15
19:14061599-14061699	0.0004492	7.738e-13
16:13270178-13270278	3.226e-06	3.866e-14
1:162372673-162372773	2.507e-05	2.034e-16
5:135973471-135973571	1.848e-10	4.434e-22
8:143899623-143899723	3.284e-05	4.676e-11
15:71328596-71328696	0.0001518	8.254e-08
