SEQID	YY1	CTCF	ZBTB33	REST
8:101632678-101632778	1.365e-10	1.058e-05	2.733e-11	1.189e-17
17:81959791-81959891	3.541e-11	4.32e-07	1.934e-06	2.512e-10
17:49567943-49568043	1.32e-14	4.431e-07	1.332e-09	1.252e-15
19:1244473-1244573	9.316e-13	0.007903	4.168e-11	1.414e-16
19:41859670-41859770	1.809e-10	1.249e-06	0.000583	6.017e-16
10:88835723-88835823	4.298e-07	0.007857	9.697e-12	9.376e-19
7:149239504-149239604	3.835e-11	3.514e-07	1.858e-09	3.188e-14
16:50806371-50806471	0.0003174	0.008529	9.424e-11	3.847e-13
9:137578973-137579073	8.54e-13	1.533e-06	1.138e-07	7.772e-15
14:24431909-24432009	3.375e-13	5.159e-05	1.749e-11	2.842e-13
17:41549169-41549269	3.255e-15	7.667e-12	9.144e-13	6.36e-17
18:12727187-12727287	1.08e-09	4.993e-05	1.13e-09	3.635e-12
2:96554533-96554633	9.634e-12	0.006475	1.342e-06	9.311e-14
12:55940405-55940505	1.438e-08	0.006215	5.068e-11	2.244e-14
2:178523062-178523162	9.718e-08	7.436e-07	3.119e-10	2.522e-17
17:41648065-41648165	5.222e-05	8.348e-12	9.933e-06	5.993e-14
17:73370031-73370131	6.437e-11	0.01205	5.41e-12	1.05e-16
2:135797639-135797739	2.422e-12	0.009118	1.129e-09	2.5e-16
12:57453080-57453180	3.493e-09	2.252e-05	1.157e-08	6.249e-18
15:65297864-65297964	2.475e-08	0.000179	7.485e-09	2.161e-17
3:157081895-157081995	1.617e-10	4.525e-10	1.983e-11	7.646e-14
17:82300878-82300978	4.671e-15	1.135e-09	3.939e-11	5.885e-18
11:64318057-64318157	8.571e-14	2.816e-08	5.465e-08	6.894e-16
6:44313361-44313461	9.446e-14	6.982e-06	1.517e-10	1.206e-16
13:113394131-113394231	5.993e-16	0.002442	2.008e-11	1.626e-18
19:47130796-47130896	4.953e-15	5.042e-08	2.019e-08	5.756e-18
3:127652279-127652379	1.859e-14	3.847e-05	5.614e-11	5.266e-17
20:4085419-4085519	5.44e-14	7.421e-11	3.451e-12	1.851e-17
7:38222658-38222758	9.851e-10	0.0002273	1.83e-10	2.414e-15
19:45883480-45883580	4.668e-14	0.003608	1.724e-08	5.69e-15
1:172444117-172444217	1.279e-09	0.001902	1.418e-07	5.936e-14
12:117025658-117025758	9.192e-10	0.006155	3.709e-12	1.243e-17
2:127591583-127591683	3.518e-14	8.367e-05	9.273e-12	1.358e-18
4:55948706-55948806	1.911e-11	0.006742	6.251e-06	4.029e-16
20:32092049-32092149	3.541e-14	4.109e-08	4.211e-11	5.967e-18
3:138594759-138594859	9.485e-12	3.782e-14	4.014e-12	3.502e-17
7:50205444-50205544	2.21e-09	0.01114	6.866e-12	8.277e-20
3:15268044-15268144	1.23e-06	0.001126	2.461e-07	4.963e-17
22:38973685-38973785	9.075e-14	6.956e-07	1.188e-09	8.322e-17
1:26833773-26833873	2.395e-09	2.638e-07	7.768e-09	7.84e-20
17:19447211-19447311	1.555e-13	0.0001902	1.109e-11	3.247e-14
14:64511252-64511352	8.119e-12	5.467e-11	2.66e-10	1.44e-17
7:6349058-6349158	1.899e-09	0.002848	9.161e-09	6.75e-19
16:30091994-30092094	1.528e-14	2.552e-06	1.153e-07	7.938e-18
3:128795186-128795286	5.479e-13	0.008595	3.86e-13	1.001e-14
7:128398663-128398763	4.807e-10	0.0008276	1.133e-11	1.871e-12
19:6280159-6280259	3.712e-12	1.317e-11	5.105e-07	8.961e-20
12:31636805-31636905	1.974e-08	0.01254	2.133e-12	7.444e-16
9:114405668-114405768	0.00436	0.0002124	1.04e-10	3.528e-15
2:231710382-231710482	1.533e-15	0.0003158	2.671e-09	3.595e-16
10:97407419-97407519	1.251e-10	1.595e-08	6.19e-13	4.314e-17
21:42258762-42258862	1.776e-11	0.0003368	2.767e-14	1.957e-14
10:100046201-100046301	8.712e-15	0.02359	4.322e-10	4.838e-16
4:104860677-104860777	3.727e-09	0.0001397	1.593e-13	3.639e-17
1:44799790-44799890	2.987e-09	1.927e-07	5.011e-08	1.061e-14
8:37700465-37700565	1.623e-12	7.406e-12	2.447e-10	1.597e-16
6:37051559-37051659	8.557e-10	0.00896	1.572e-09	2.53e-18
14:101628582-101628682	5.263e-11	0.000668	3.783e-07	1.804e-17
14:93939704-93939804	2.687e-12	6.074e-11	3.603e-09	5.214e-15
22:44736014-44736114	7.879e-12	0.0127	2.192e-10	6.295e-18
14:20857742-20857842	1.403e-13	0.003323	9.005e-14	8.351e-18
9:125261760-125261860	2.223e-18	9.865e-19	1.677e-13	8.351e-18
5:95847144-95847244	2.267e-08	0.001608	9.509e-13	1.999e-18
20:60263160-60263260	1.159e-12	0.0007036	3.351e-11	1.549e-17
13:114226892-114226992	1.142e-06	0.0008101	9.798e-12	1.678e-18
5:139765706-139765806	1.279e-09	1.401e-11	1.511e-11	2.634e-16
11:130213169-130213269	1.175e-09	1.126e-05	5.701e-09	2.17e-13
19:3987895-3987995	8.043e-15	1.558e-05	1.629e-10	5.086e-16
20:3053962-3054062	4.805e-15	0.0004898	4.763e-11	1.99e-18
18:8696844-8696944	2.434e-09	3.744e-11	1.601e-09	6.246e-13
11:116276735-116276835	3.456e-07	0.001537	1.453e-08	9.895e-18
6:30721423-30721523	3.821e-14	6.833e-11	5.246e-07	7.271e-16
16:66830950-66831050	1.93e-11	0.003515	9.3e-10	2.357e-16
1:182595778-182595878	1.3e-09	3.545e-08	5.828e-12	3.402e-18
3:38651361-38651461	2.948e-12	2.723e-07	1.602e-11	7.968e-18
19:35044456-35044556	1.077e-10	1.403e-11	1.547e-13	1.214e-17
20:38356487-38356587	1.951e-12	0.001584	2.036e-10	1.472e-17
6:33161556-33161656	1.92e-14	3.789e-14	6.157e-10	3.811e-17
2:233054108-233054208	7.804e-15	0.01187	1.212e-11	3.841e-18
11:14537162-14537262	7.626e-13	3.503e-08	4.486e-14	5.773e-19
7:102412618-102412718	7.334e-10	2.547e-08	5.152e-12	1.72e-16
11:2197315-2197415	1.154e-12	1.199e-07	8.683e-11	4.88e-10
1:182396887-182396987	2.031e-10	0.0005794	2.423e-10	3.475e-21
22:23894178-23894278	2.826e-13	3.047e-09	1.188e-12	3.88e-11
3:40191978-40192078	7.312e-11	1.927e-06	7.649e-12	2.47e-15
15:100627911-100628011	1.917e-09	0.006877	8.162e-12	2.569e-19
12:6195767-6195867	1.633e-12	2.637e-05	5.498e-11	7.358e-14
1:221203620-221203720	1.031e-09	0.01035	1.408e-12	2.541e-16
7:87237062-87237162	9.115e-10	1.031e-11	3.37e-13	1.267e-19
21:36028626-36028726	1.001e-07	0.0001795	1.906e-08	7.271e-15
11:112219832-112219932	1.691e-09	0.006018	1.208e-09	1.225e-16
9:84397172-84397272	7.537e-07	0.000786	8.923e-10	6.079e-13
12:57124385-57124485	6.58e-14	0.007195	4.52e-11	1.556e-14
3:101803303-101803403	5.816e-10	0.0002155	4.682e-13	1.284e-17
1:247937032-247937132	6.458e-11	6.882e-12	4.739e-10	2.026e-14
10:11758069-11758169	2.67e-11	0.005444	3.67e-11	1.019e-13
17:76279638-76279738	1.828e-14	0.007612	1.92e-08	9.161e-18
1:154324688-154324788	2.764e-14	3.945e-06	4.386e-09	1.678e-12
13:19864918-19865018	1.312e-11	1.183e-10	3.771e-09	2.406e-17
19:51778014-51778114	6.393e-11	0.0005583	2.44e-10	5.181e-18
5:76868211-76868311	1.156e-12	2.575e-06	5.262e-13	1.154e-15
20:47663852-47663952	2.683e-11	2.807e-10	3.492e-12	1.121e-15
11:78420493-78420593	7.886e-08	8.619e-08	3.489e-12	2.664e-18
1:204162588-204162688	3.806e-12	0.0007165	1.72e-09	8.967e-16
9:132972752-132972852	1.05e-10	5.982e-06	5.094e-09	6.525e-19
2:11132709-11132809	9.205e-07	0.0007288	4.314e-07	4.763e-17
17:2796404-2796504	5.437e-09	1.685e-06	8.394e-10	7.085e-16
19:47247530-47247630	1.217e-14	0.008811	1.446e-10	1.02e-13
2:119702939-119703039	8.098e-12	0.006814	4.053e-11	4.974e-17
11:114261183-114261283	5.273e-11	0.0001637	1.061e-11	2.469e-16
19:45248821-45248921	1e-14	6.092e-07	4.164e-10	1.493e-17
14:31207779-31207879	2.119e-11	6.731e-10	3.357e-10	1.309e-16
21:45556097-45556197	5.324e-10	4.934e-06	2.187e-10	3.802e-15
12:57183112-57183212	7.998e-12	3.857e-06	4.487e-08	4.161e-17
8:8273284-8273384	6.704e-05	0.0008096	1.597e-09	2.677e-18
6:137271702-137271802	5.482e-08	3.329e-06	3.32e-13	5.624e-18
17:5031506-5031606	3.532e-10	5.677e-07	3.795e-11	4.669e-19
1:31964244-31964344	3.65e-13	0.0006829	1.417e-10	8.983e-15
6:138588921-138589021	4.694e-11	0.008164	2.177e-11	1.071e-17
16:66589546-66589646	1.522e-14	3.146e-05	3.826e-11	1.009e-16
5:140357801-140357901	1.163e-12	1.975e-05	1.353e-06	4.777e-17
16:19086573-19086673	2.75e-11	0.0008265	2.066e-09	4.233e-14
1:247390218-247390318	1.598e-13	0.001395	1.47e-12	7.393e-17
11:63837327-63837427	2.488e-14	0.00354	3.854e-13	1.571e-15
22:37681738-37681838	1.602e-12	0.008134	4.347e-13	7.019e-13
6:107028079-107028179	6.976e-14	0.0005263	9.466e-08	8.508e-18
8:57343485-57343585	1.792e-14	0.01163	3.3e-10	8.751e-13
1:89804753-89804853	4.394e-13	0.0009593	4.916e-12	9.868e-16
12:121443375-121443475	1.066e-08	0.007931	1.254e-09	2.038e-18
17:7834959-7835059	0.0001058	0.0001104	4.824e-09	3.772e-14
3:186614963-186615063	5.902e-11	0.004302	4.721e-09	1.516e-17
7:28093792-28093892	5.056e-13	0.00105	3.073e-12	3.016e-18
10:28432276-28432376	0.001105	2.171e-05	2.708e-11	5.494e-19
9:71768996-71769096	5.736e-14	4.048e-10	1.834e-09	3.023e-16
19:7636921-7637021	6.683e-15	6.954e-14	4.084e-10	1.258e-12
19:12059574-12059674	5.13e-09	0.002085	4.411e-14	1.39e-14
20:63864312-63864412	1.514e-14	8.329e-09	7.447e-11	1.513e-16
1:167556276-167556376	2.504e-11	0.01188	3.234e-13	2.409e-18
15:45458900-45459000	3.352e-12	6.302e-06	5.052e-11	3.957e-18
11:123580657-123580757	1.179e-13	0.004508	4.733e-10	5.149e-16
3:43769525-43769625	2.438e-14	1.057e-12	5.947e-11	1.598e-14
8:61096229-61096329	8.712e-10	0.0002664	1.333e-11	1.685e-18
2:199739970-199740070	2.004e-09	0.01012	2.854e-08	6.905e-17
12:106226918-106227018	1.147e-08	9.575e-05	5.527e-10	4.766e-18
20:57597041-57597141	7.203e-14	0.01099	2.657e-10	2.19e-16
20:45771316-45771416	5.916e-11	0.006482	3.201e-11	2.315e-14
6:37029446-37029546	7.746e-10	8.079e-10	2.511e-12	6.821e-15
11:117807591-117807691	6.97e-11	0.004945	2.979e-12	2.802e-15
15:34210161-34210261	3.636e-12	0.01166	2.238e-06	2.964e-15
19:33235340-33235440	2.728e-09	0.002126	6.676e-10	3.251e-15
11:68206310-68206410	4.008e-14	4.409e-14	2.41e-13	5.774e-17
1:111747398-111747498	2.114e-09	1.478e-05	4.571e-10	3.748e-18
11:72144164-72144264	2.717e-12	3.181e-05	5e-11	1.758e-19
7:100131098-100131198	1.404e-08	1.777e-05	2.209e-07	2.398e-17
X:100768882-100768982	1.098e-12	1.936e-05	1.048e-10	2.561e-12
13:51070208-51070308	2.813e-12	3.156e-05	1.641e-09	4.185e-19
2:16609204-16609304	6.213e-12	0.003753	1.818e-11	4.109e-17
11:2420851-2420951	7.712e-12	0.003267	1.106e-11	2.19e-17
16:18969440-18969540	4.484e-13	0.009169	3.228e-10	3.254e-15
5:141320266-141320366	1.685e-14	3.621e-06	6.295e-10	6.667e-16
8:38410784-38410884	1.103e-14	2.739e-05	6.485e-11	5.693e-16
7:36291642-36291742	1.363e-13	0.0008281	1.182e-10	9.695e-15
17:42679903-42680003	5.462e-10	4.536e-05	5.977e-09	4.487e-17
10:102583988-102584088	3.665e-14	1.343e-10	1.064e-11	1.416e-14
11:2532871-2532971	1.191e-14	7.99e-05	7.691e-11	1.6e-16
1:153404907-153405007	2.616e-11	1.08e-05	2.391e-10	7.316e-16
3:42547603-42547703	1.194e-05	0.01166	2.53e-11	2.911e-15
17:29618116-29618216	2.615e-11	2.489e-06	6.111e-06	8.674e-16
22:37457486-37457586	7.655e-14	0.00894	1.944e-11	2.05e-16
1:230979122-230979222	2.285e-12	4.537e-08	4.164e-12	8.931e-16
5:60287360-60287460	3.284e-10	7.475e-05	4.642e-13	1.287e-14
6:10801409-10801509	2.218e-08	0.004598	5.935e-11	1.091e-18
11:66068390-66068490	1.292e-10	0.009654	5.873e-12	1.002e-16
11:119381652-119381752	5.662e-14	5.528e-06	6.77e-06	1.229e-17
1:21595704-21595804	2.615e-08	0.002163	5.141e-11	6.043e-19
7:5494729-5494829	1.963e-08	0.0005429	8.222e-10	1.55e-17
2:201177507-201177607	0.0006398	4.747e-06	5.579e-10	2.013e-18
11:72025210-72025310	5.321e-13	1.503e-05	6.954e-11	2.242e-15
8:144508640-144508740	2.031e-13	2.432e-10	2.124e-08	2.618e-13
19:4976570-4976670	4.684e-11	7.548e-09	2.892e-11	1.261e-13
1:150996087-150996187	8.51e-11	1.907e-13	3.717e-14	1.132e-22
8:22137529-22137629	2.189e-10	0.006552	5.965e-07	3.274e-16
15:88904829-88904929	1.147e-11	8.803e-11	2.485e-11	4.767e-19
10:103888407-103888507	7.494e-10	6.631e-08	3.221e-13	1.876e-15
3:120559042-120559142	3.011e-13	0.01187	2.35e-13	2.5e-10
14:104896785-104896885	8.986e-13	0.002023	4.003e-12	6.408e-12
1:37682534-37682634	2.94e-11	0.004926	1.657e-11	1.191e-15
19:38634786-38634886	2.94e-11	0.004926	1.657e-11	1.191e-15
X:74550462-74550562	1.681e-14	0.009886	1.728e-08	3.646e-13
11:75803316-75803416	2.142e-07	5.25e-11	3.223e-12	3.541e-11
22:19970587-19970687	4.39e-12	8.934e-05	1.067e-10	1.699e-16
15:74375328-74375428	1.512e-11	0.0006278	1.461e-07	5.259e-15
1:30782419-30782519	1.712e-12	0.01066	3.386e-11	1.656e-16
11:72585789-72585889	1.453e-12	0.0002507	2.083e-09	3.333e-18
19:33246058-33246158	8.334e-09	1.283e-05	3.731e-14	6.445e-14
11:63478925-63479025	3.251e-09	0.0001309	3.313e-12	4.257e-18
1:243325481-243325581	1.154e-07	3.232e-07	5.025e-12	4.355e-18
5:157328515-157328615	5.906e-14	2.932e-05	1.179e-10	7.135e-18
15:101641340-101641440	2.891e-09	1.038e-06	1.271e-09	4.101e-17
1:27669230-27669330	3.323e-11	2.772e-06	7.737e-09	5.819e-18
22:30485543-30485643	3.518e-13	0.01139	5.317e-10	2.112e-16
7:1176269-1176369	3.518e-13	0.01139	5.317e-10	2.112e-16
6:138988357-138988457	2.34e-11	0.01201	1.782e-11	1.886e-15
17:28644092-28644192	6.228e-12	7.935e-07	1.722e-12	8.476e-17
12:68808085-68808185	4.43e-14	2.613e-06	3.072e-08	2.375e-17
16:68328788-68328888	1.89e-14	1.716e-06	4.79e-10	1.335e-13
3:12841843-12841943	2.957e-12	1.694e-06	1.052e-07	8.423e-18
1:25037278-25037378	1.484e-11	0.0001797	5.876e-11	8.073e-18
15:90886165-90886265	1.121e-10	0.002682	3.439e-12	1.73e-14
1:119611722-119611822	1.512e-11	1.896e-06	1.918e-09	5.319e-13
5:172188796-172188896	1.793e-13	9.826e-06	5.813e-11	1.404e-11
3:66501086-66501186	1.024e-11	7.547e-07	2.927e-10	6.392e-18
16:89489304-89489404	5.559e-15	4.7e-14	1.229e-10	1.388e-17
6:43506864-43506964	5.175e-14	0.003753	4.383e-09	1.156e-19
16:11598493-11598593	5.268e-16	7.89e-07	9.606e-09	9.45e-20
12:57069542-57069642	2.919e-13	6.529e-07	9.114e-12	2.183e-16
20:57495400-57495500	9.805e-08	1.756e-08	1.607e-08	4.676e-17
19:53793062-53793162	2.105e-11	3.236e-16	3.826e-13	2.972e-20
18:45275628-45275728	4.666e-13	0.001891	3.958e-12	6.189e-18
8:42692599-42692699	6.781e-15	0.003108	5.557e-10	1.695e-19
9:88578646-88578746	1.217e-10	0.005927	1.313e-08	1.51e-16
17:1630133-1630233	3.622e-15	0.0002102	2.027e-09	5.124e-18
19:47230554-47230654	4.015e-11	3.827e-11	8.263e-11	3.034e-18
9:121121698-121121798	7.412e-14	1.716e-08	2.48e-10	5.706e-18
1:17125865-17125965	2.893e-07	0.004694	2.3e-08	2.888e-19
19:45770273-45770373	3.141e-14	4.059e-16	1.008e-11	5.897e-16
12:95998803-95998903	2.617e-11	1.121e-08	6.444e-12	5.963e-20
2:239035393-239035493	1.886e-10	0.0006208	2.513e-09	8.851e-16
2:172104014-172104114	8.907e-12	0.009801	2.718e-10	2.522e-15
1:150813260-150813360	1.697e-12	3.523e-07	1.699e-10	7.619e-15
1:145977616-145977716	8.799e-11	0.0001884	1.646e-09	1.422e-18
19:19532323-19532423	5.779e-13	0.009846	6.479e-09	3.568e-17
2:99490341-99490441	1.501e-11	2.095e-13	2.774e-08	6.709e-15
6:32413569-32413669	2.551e-12	0.01175	3.247e-09	2.225e-18
5:157253568-157253668	3.705e-11	1.179e-05	1.616e-13	1.986e-17
11:62082193-62082293	1.9e-10	1.334e-05	2.041e-09	6.688e-18
13:30617687-30617787	1.043e-10	8.879e-12	2.575e-11	1.057e-18
10:102073050-102073150	2.269e-08	0.001059	6.981e-12	4.739e-14
2:237072545-237072645	2.002e-08	7.251e-12	2.267e-11	7.115e-17
1:46477517-46477617	4.514e-14	0.0005555	9.967e-10	1.667e-14
20:31503280-31503380	8.26e-12	0.009546	2.701e-10	2.337e-16
2:231601778-231601878	1.708e-12	0.001595	7.038e-13	1.221e-17
5:43105825-43105925	3.77e-12	0.001947	4.33e-09	1.247e-18
3:136250287-136250387	0.002622	3.567e-07	2.501e-11	1.226e-18
19:11587811-11587911	9.065e-11	4.988e-09	7.087e-13	7.216e-14
6:106566688-106566788	0.0006191	0.005024	1.506e-10	1.699e-13
14:104976214-104976314	3.77e-06	0.01155	2.192e-12	4.241e-16
6:31493864-31493964	2.022e-10	2.058e-08	2.908e-07	1.72e-14
11:60970416-60970516	1.019e-12	0.00372	1.112e-09	1.203e-18
3:37974759-37974859	1.694e-06	0.0006394	2.827e-11	8.678e-14
15:40217297-40217397	1.82e-12	1.038e-06	1.487e-12	2.807e-16
22:23386076-23386176	1.724e-10	2.252e-10	2.696e-12	7.218e-18
10:100338559-100338659	2.313e-12	0.0001899	5.099e-11	4.168e-14
5:140363276-140363376	2.52e-07	0.0001355	2.924e-09	3.887e-16
21:45439538-45439638	1.09e-12	0.001753	2.879e-07	1.529e-15
17:38322355-38322455	1.496e-13	0.002673	2.859e-09	1.516e-15
14:77316090-77316190	1.496e-13	0.002673	2.859e-09	1.516e-15
15:90648185-90648285	7.557e-11	0.0007598	3.245e-10	1.868e-17
19:1767600-1767700	1.254e-11	0.00536	6.172e-10	4.461e-16
19:8253149-8253249	6.683e-10	0.0002156	1.648e-10	1.108e-11
2:102473019-102473119	9.335e-16	3.208e-13	2.624e-11	4.211e-13
22:30387496-30387596	1.107e-12	0.01177	2.711e-10	3.803e-15
1:41268266-41268366	8.727e-10	0.000815	9.033e-11	1.523e-14
7:36987258-36987358	5.248e-06	3.406e-05	1.645e-09	1.744e-16
3:69120986-69121086	4.167e-13	0.003328	9.214e-12	8.408e-16
6:36766266-36766366	1.173e-09	3.065e-05	1.944e-11	2.464e-13
2:70141217-70141317	7.085e-14	2.519e-09	1.674e-12	3.163e-16
11:57493525-57493625	5.183e-12	0.004291	2.184e-09	1.398e-14
2:40554862-40554962	1.653e-09	1.898e-05	6.684e-12	4.62e-13
19:45485650-45485750	9.467e-12	3.293e-11	6.224e-11	1.797e-14
7:100450670-100450770	1e-12	3.972e-08	1.168e-08	4.177e-18
14:73825736-73825836	2.542e-11	1.335e-08	7.856e-11	2.434e-09
13:51815227-51815327	9.306e-10	0.002056	9.188e-15	2.009e-17
6:43774858-43774958	2.866e-11	8.061e-06	5.027e-12	2.022e-15
1:35774836-35774936	9.76e-09	2.559e-08	6.648e-13	1.079e-14
2:42827719-42827819	2.274e-09	2.304e-05	5.688e-11	1.023e-15
6:31729440-31729540	4.685e-11	4.887e-06	2.342e-10	1.09e-16
18:839506-839606	2.112e-10	0.01146	2.949e-09	8.296e-18
12:54993338-54993438	2.687e-13	0.04944	2.508e-12	9.272e-22
16:2721359-2721459	4.801e-13	0.005394	5.83e-09	5.891e-16
1:235083878-235083978	1.364e-11	5.028e-07	1.692e-08	1.701e-15
1:17237187-17237287	4.877e-12	0.009466	1.651e-11	4.969e-17
6:143575465-143575565	1.202e-06	3.604e-05	3.658e-10	1.515e-17
1:11037714-11037814	5.196e-06	0.002667	3.529e-12	1.611e-18
X:49156304-49156404	3.131e-10	7.665e-07	2.031e-10	4.524e-17
6:14711207-14711307	2.901e-17	3.867e-17	7.328e-15	4.524e-17
1:204129207-204129307	5.028e-08	3.508e-10	4.822e-10	5.158e-11
12:53295458-53295558	6.121e-12	1.265e-10	7.911e-10	7.83e-16
12:55656532-55656632	4.128e-05	1.313e-05	1.073e-10	2.315e-17
16:67521657-67521757	1.326e-10	0.002043	4.303e-10	3.205e-15
1:8988207-8988307	8.337e-14	9.762e-05	7.232e-11	3.532e-18
22:37198618-37198718	3.76e-16	0.0007719	3.428e-08	2.491e-15
7:105657044-105657144	1.058e-11	0.01049	3.456e-12	1.126e-16
9:27529793-27529893	1.084e-08	3.622e-06	0.0001003	4.367e-07
8:22673064-22673164	1.356e-12	2.185e-10	5.933e-12	9.903e-13
3:138923611-138923711	2.395e-09	0.001306	8.885e-12	6.11e-14
19:12640246-12640346	2.366e-09	4.347e-06	5.611e-09	1.881e-17
21:45596872-45596972	3.726e-12	0.0005581	3.187e-11	2.047e-16
9:19102885-19102985	2.574e-11	9.915e-09	2.343e-10	2.658e-18
2:217785566-217785666	1.11e-08	0.002279	2.054e-10	2.128e-14
10:44975104-44975204	8.183e-13	0.003109	1.741e-08	8.415e-16
12:89051205-89051305	2.982e-13	4.477e-05	2.35e-07	8.967e-17
4:128287943-128288043	3.073e-13	8.41e-11	5.233e-09	7.744e-18
7:873464-873564	6.725e-14	0.0001829	2.377e-10	1.426e-15
19:45799192-45799292	6.317e-11	0.0001977	1.24e-10	2.519e-16
12:62794121-62794221	2.756e-14	0.0001855	1.899e-11	1.12e-18
14:100193061-100193161	2.829e-12	8.227e-12	3.317e-06	1.795e-16
18:76983456-76983556	2.276e-07	0.005168	7.723e-11	1.262e-15
3:128970384-128970484	8.272e-10	0.0004399	6.255e-09	1.347e-14
19:18462018-18462118	6.954e-14	0.001354	3.996e-13	6.186e-17
2:240513950-240514050	1.252e-09	0.0005789	8.56e-09	1.217e-16
12:108803677-108803777	6.714e-12	0.003275	5.589e-11	3.798e-16
1:11894104-11894204	5.266e-14	0.007272	5.281e-09	9.003e-17
13:27271002-27271102	7.502e-09	2.379e-10	9.552e-09	1.419e-15
5:32613252-32613352	8.508e-07	0.005629	3.399e-10	1.849e-19
11:60899515-60899615	2.349e-08	0.0004172	4.082e-11	6.035e-17
12:48796003-48796103	1.162e-10	3.067e-05	2.602e-11	1.695e-18
20:32653072-32653172	3.887e-10	0.004755	1.153e-10	3.86e-16
17:35089460-35089560	2.732e-14	6.742e-10	1.185e-09	2.105e-16
2:231053016-231053116	2.602e-11	1.48e-05	2.103e-07	1.175e-14
1:204975754-204975854	4.934e-11	6.466e-06	4.396e-14	1.062e-15
2:112691014-112691114	3.791e-15	6.32e-15	2.031e-09	7.706e-19
1:2414486-2414586	2.893e-09	0.00274	1.048e-09	7.673e-18
17:1259194-1259294	2.918e-09	0.03058	3.398e-11	5.379e-17
19:56172040-56172140	7.019e-10	7.222e-05	1.356e-10	1.111e-18
16:2961890-2961990	1.045e-10	3.076e-12	6.449e-11	3.942e-17
16:3031740-3031840	2.575e-12	3.403e-13	1.207e-13	1.016e-15
9:126491446-126491546	4.93e-09	0.0002406	3.11e-12	5.452e-17
1:236869045-236869145	1.553e-05	3.628e-11	8.724e-12	1.633e-17
5:10284101-10284201	8.837e-10	0.008071	8.718e-11	3.212e-13
4:54234392-54234492	2.405e-10	0.01041	1.617e-10	5.493e-17
12:6063232-6063332	7.34e-10	6.862e-06	7.743e-11	1.28e-17
3:51974087-51974187	1.067e-08	0.00943	1.029e-10	8.173e-19
10:123559517-123559617	7.024e-07	2.127e-05	5.928e-12	1.056e-16
14:23328137-23328237	7.308e-08	0.01173	4.913e-13	1.321e-18
17:7561098-7561198	2.965e-08	7.684e-05	1.695e-08	1.171e-11
3:81760967-81761067	1.744e-14	5.094e-10	9.119e-09	2.657e-16
12:55996210-55996310	9.507e-10	1.194e-07	1.134e-10	8.09e-17
1:116574729-116574829	9.289e-11	0.0005304	2.867e-11	5.212e-18
6:2634617-2634717	2.468e-13	0.01166	4.024e-07	3.045e-16
3:49839383-49839483	2.089e-11	0.003622	4.194e-13	3.167e-19
4:1579290-1579390	1.327e-11	1.348e-11	5.69e-06	3.716e-17
12:54294324-54294424	1.104e-10	0.0006936	1.098e-12	5.51e-14
8:23692799-23692899	2.587e-08	0.001211	1.27e-12	9.612e-19
17:27332970-27333070	1.979e-11	0.001614	2.762e-07	2.141e-15
16:3690533-3690633	1.671e-08	0.000229	3.294e-09	9.632e-12
16:10918897-10918997	2.473e-10	0.001564	1.742e-12	1.973e-16
11:44286422-44286522	7.498e-12	0.009379	1.528e-12	1.067e-15
1:20575352-20575452	2.985e-09	0.0006938	1.778e-10	2.887e-16
10:101068014-101068114	2.015e-10	0.0005488	5.942e-10	1.24e-13
1:151156203-151156303	4.387e-14	4.875e-12	7.574e-12	4.602e-16
3:53299643-53299743	1.153e-07	6.096e-05	1.555e-13	5.056e-16
15:67863503-67863603	3.868e-13	0.008859	3.974e-10	8.342e-16
6:116287810-116287910	5.846e-14	6.132e-06	5.233e-10	5.145e-18
6:53725966-53726066	3.797e-12	9.166e-05	3.123e-10	1.123e-14
13:80342963-80343063	2.72e-11	0.01197	2.527e-06	1.031e-16
8:133453487-133453587	1.547e-10	0.001091	1.203e-08	6.645e-20
6:1596368-1596468	8.793e-08	0.001693	8.263e-09	3.272e-17
17:27654800-27654900	9.785e-10	0.01157	4.133e-10	4.339e-14
18:74196493-74196593	5.659e-07	0.005621	3.411e-11	1.054e-16
1:171485330-171485430	4.341e-14	9.842e-06	3.768e-10	1.613e-18
1:47997720-47997820	5.066e-14	0.00536	2.968e-08	1.149e-17
1:226125272-226125372	5.816e-07	0.00894	3.536e-11	1.803e-15
5:139392688-139392788	3.521e-13	6.038e-07	3.034e-11	1.949e-15
17:21119739-21119839	3.815e-08	8.131e-08	7.127e-08	1.062e-17
17:75845314-75845414	3.582e-08	1.888e-06	7.828e-11	4.305e-09
10:77846752-77846852	2.212e-08	0.000165	5.439e-09	3.706e-16
14:69603701-69603801	9.358e-13	4.446e-08	1.018e-10	1.094e-16
14:23301617-23301717	1.752e-13	5.215e-09	2.905e-10	1.251e-18
3:58177823-58177923	3.214e-13	4.7e-05	5.229e-09	2.366e-16
18:77000546-77000646	1.409e-13	1.735e-05	2.852e-12	5.452e-14
5:39080762-39080862	6.645e-11	3.497e-14	3.512e-15	1.131e-21
2:97697427-97697527	2.897e-09	0.002939	1.07e-08	8.882e-15
