SEQID	USF2	MAX	BHLHE40
1:58755647-58755747	3.965e-08	0.001837	2.63e-05
8:117669914-117670014	0.0001296	0.006408	4.256e-07
4:94827974-94828074	0.0001296	0.006408	4.256e-07
15:64856861-64856961	0.007174	3.279e-06	5.408e-06
3:41962269-41962369	6.768e-11	3.498e-06	9.855e-10
9:37487241-37487341	0.0001648	0.001812	7.457e-07
2:130338017-130338117	7.335e-07	0.002245	4.476e-05
8:22383719-22383819	0.001214	1.387e-05	4.511e-08
13:99357291-99357391	4.56e-16	3.693e-10	2.921e-09
1:53326322-53326422	2.525e-10	1.106e-07	1.811e-09
16:70737544-70737644	6.853e-05	0.0002862	0.003847
1:8171900-8172000	0.002171	2.925e-05	8.174e-07
20:50982499-50982599	0.001214	1.387e-05	3.961e-08
21:44517368-44517468	0.005734	0.0003776	0.0006922
17:78862119-78862219	7.396e-06	0.0004279	0.0002643
1:154936513-154936613	0.0009243	0.0007471	0.005489
15:92809308-92809408	0.001089	0.002212	1.317e-06
2:45610541-45610641	0.0005282	0.0003535	0.006494
17:48590270-48590370	0.000984	0.0002486	0.004588
X:73851194-73851294	4.766e-05	0.0005927	0.0001561
9:113623035-113623135	3.557e-12	5.065e-09	5.83e-09
18:79507830-79507930	0.001434	0.001307	0.0001776
1:17054190-17054290	1.74e-09	5.58e-08	2.786e-07
1:94755765-94755865	0.005724	3.3e-06	5.408e-06
10:30786279-30786379	0.005724	3.3e-06	5.408e-06
4:128241663-128241763	0.001438	7.979e-06	2.861e-07
20:35311533-35311633	0.001438	7.979e-06	2.861e-07
4:15479433-15479533	0.0001991	0.0001259	0.004702
22:35371972-35372072	0.001433	0.002212	1.348e-06
4:17577377-17577477	1.05e-06	0.001325	4.517e-05
12:121537286-121537386	0.001214	1.387e-05	3.962e-08
19:48835890-48835990	5.166e-06	1.488e-06	1.406e-07
7:27143710-27143810	0.0001164	0.002588	0.002674
22:45263876-45263976	0.0001821	0.005737	0.0001192
11:62881629-62881729	5.746e-11	1.122e-06	1.382e-07
7:127393292-127393392	0.001148	0.001513	0.0001556
11:59755770-59755870	0.000694	1.277e-05	6.332e-06
11:69636615-69636715	0.0001187	0.00438	8.713e-07
9:37995183-37995283	0.002189	1.834e-05	4.387e-07
1:34852779-34852879	0.0004479	1.519e-07	1.745e-06
22:31631205-31631305	1.865e-07	0.002245	4.477e-05
9:97633082-97633182	2.09e-07	0.000817	0.00324
1:17586296-17586396	1.278e-22	6.826e-14	2.839e-15
1:1079460-1079560	0.00295	6.265e-06	4.432e-06
6:6851200-6851300	1.262e-14	1.452e-11	9.951e-13
2:183038457-183038557	0.000748	1.74e-07	4.949e-07
5:61305053-61305153	0.001127	0.0002491	0.004588
1:221887219-221887319	0.001093	4.127e-05	6.451e-08
3:113051411-113051511	1.834e-05	0.0009843	7.604e-07
12:27574162-27574262	5.518e-05	0.0001219	3.75e-08
12:121894048-121894148	3.652e-13	8.454e-08	1.009e-09
20:38426222-38426322	0.000551	7.948e-06	2.862e-07
17:78840880-78840980	1.803e-16	4.806e-12	2.528e-11
5:62403809-62403909	9.307e-07	0.002889	8.887e-07
19:4694556-4694656	0.0001481	0.0009471	0.0006828
1:155308687-155308787	5.914e-10	1.336e-08	1.737e-08
3:4979173-4979273	1.796e-05	0.001062	0.0001494
11:43920958-43921058	2.393e-05	0.00401	5.491e-06
1:247104453-247104553	9.998e-06	0.0001267	0.001473
16:71816643-71816743	0.00193	1.388e-05	3.964e-08
5:9437770-9437870	0.0001197	0.001812	7.458e-07
20:50645741-50645841	0.0003133	0.0005877	4.93e-05
2:235051195-235051295	0.005724	3.277e-06	5.41e-06
21:26170766-26170866	9.788e-10	1.104e-09	4.107e-09
12:57751887-57751987	0.0001464	0.0005875	4.579e-05
7:131161281-131161381	1.936e-14	2.815e-12	7.302e-13
10:102461254-102461354	0.0001997	1.702e-07	9.377e-06
8:11875037-11875137	0.0001997	1.702e-07	9.377e-06
15:80160785-80160885	5.774e-05	0.0029	6.089e-05
3:48990936-48991036	0.002722	0.003557	0.0001604
16:30123304-30123404	0.007291	0.0003112	0.007703
20:33489823-33489923	1.873e-11	2.364e-06	1.367e-05
11:70424298-70424398	8.736e-06	0.0008377	0.001974
12:22282395-22282495	1.947e-21	2.143e-13	9.228e-16
16:75305459-75305559	1.668e-18	2.665e-12	5.138e-13
9:133793200-133793300	0.0001876	0.001812	7.459e-07
3:99659206-99659306	1.402e-10	1.223e-05	8.057e-07
17:81512859-81512959	8.723e-07	0.001878	5.52e-06
13:110397069-110397169	0.0007531	9.303e-06	4.437e-06
2:71068528-71068628	1.43e-09	1.413e-06	1.415e-05
10:132743595-132743695	5.618e-06	0.000947	0.0006828
16:58515404-58515504	4.964e-05	0.006408	4.256e-07
10:119414348-119414448	6.381e-06	1.178e-05	5.103e-07
17:57874601-57874701	5.112e-07	0.002953	2.72e-05
16:22297352-22297452	7.767e-07	0.001672	4.92e-06
12:56127894-56127994	9.067e-07	0.0009904	1.746e-07
2:160695797-160695897	6.263e-05	0.0008516	5.396e-05
5:149805978-149806078	4.738e-08	3.901e-05	4.81e-07
11:57515760-57515860	0.0002148	0.0007067	0.003752
8:144466863-144466963	0.000882	0.001894	0.00454
14:61537595-61537695	0.003284	0.000746	0.005489
17:49764424-49764524	0.002062	0.0003077	0.007703
20:63956596-63956696	0.0001023	0.001628	0.0001484
6:158654691-158654791	0.0001023	0.001628	0.0001484
8:22443802-22443902	5.257e-05	0.000947	0.0006828
1:161314286-161314386	0.0004249	3.28e-06	5.408e-06
1:37690468-37690568	4.226e-10	2.908e-05	3.644e-06
14:100816031-100816131	0.001788	0.002212	1.319e-06
16:89322449-89322549	0.0003755	0.001628	0.0001484
2:68252753-68252853	0.001715	3.029e-05	9.811e-07
18:158265-158365	0.0005936	0.00438	1.141e-06
13:95644731-95644831	2.393e-05	0.00401	5.491e-06
6:18122641-18122741	6.891e-12	5.153e-07	4.388e-07
8:9074953-9075053	5.671e-07	0.005604	2.588e-06
2:99821742-99821842	2.426e-12	1.051e-05	3.34e-08
11:7892222-7892322	8.905e-06	0.001369	0.0003944
20:17968583-17968683	3.503e-05	0.0029	6.089e-05
5:95824055-95824155	4.974e-05	0.001577	2.862e-05
19:5966243-5966343	0.007183	6.542e-06	5.437e-06
2:222709313-222709413	0.0005319	0.001564	0.0002127
5:57299120-57299220	3.267e-06	0.003165	0.0002785
2:235469186-235469286	0.00155	7.154e-06	2.728e-06
4:139015399-139015499	1.285e-06	0.001369	4.112e-05
10:124665639-124665739	0.001566	0.002056	0.0002105
15:71080867-71080967	4.491e-11	1.128e-08	2.716e-11
6:111985275-111985375	0.001214	1.392e-05	4.138e-08
19:18157320-18157420	1.918e-07	0.001086	1.911e-07
11:115623135-115623235	7.289e-05	0.0029	6.089e-05
12:111599597-111599697	1.782e-06	0.0004285	0.0002659
4:24472981-24473081	6.154e-05	0.001513	0.0001556
5:113294928-113295028	5.19e-10	4.2e-07	1.35e-09
17:79797173-79797273	4.89e-08	0.002434	1.859e-06
20:5066089-5066189	2.484e-05	0.002882	3.008e-07
16:80938186-80938286	0.006537	0.002529	0.0003404
1:199404382-199404482	0.002258	7.945e-06	2.861e-07
20:60254957-60255057	5.165e-17	1.181e-12	3.735e-13
15:75758488-75758588	0.003945	0.0007457	0.005489
9:124658316-124658416	9.793e-10	3.519e-06	3.092e-06
10:31602578-31602678	0.0003047	0.0008729	0.0008319
15:63553568-63553668	0.002144	2.013e-05	2.9e-08
2:112794341-112794441	0.0004051	0.002667	0.0007841
18:74496310-74496410	9.758e-06	0.00401	5.491e-06
18:24397184-24397284	0.0006194	4.11e-05	2.057e-06
8:58830375-58830475	0.00155	8.075e-06	2.731e-06
21:46092579-46092679	1.348e-07	0.002151	3.189e-07
X:103376437-103376537	0.001584	0.0002486	0.004588
8:94259282-94259382	0.002635	4.119e-05	4.28e-08
14:50312219-50312319	1.546e-06	1.244e-05	4.802e-08
10:103612579-103612679	0.0009263	6.342e-06	1.425e-06
19:1407276-1407376	8.822e-16	1.017e-11	1.087e-09
5:132294111-132294211	9.067e-07	0.0009904	1.746e-07
20:17850021-17850121	2.646e-08	0.001132	1.648e-06
17:1716259-1716359	2.366e-09	3.198e-06	3.376e-06
6:52416069-52416169	0.002967	0.003935	0.0003976
2:100742951-100743051	2.786e-06	0.002882	3.001e-07
10:33134174-33134274	4.896e-08	0.002434	1.862e-06
1:43454639-43454739	1.461e-20	2.27e-14	6.154e-13
21:42048334-42048434	6.765e-06	0.002305	1.567e-06
3:195152011-195152111	2.124e-16	6.691e-11	1.175e-13
6:30489336-30489436	1.094e-05	1.109e-05	5.169e-07
12:57229990-57230090	9.584e-06	0.0005362	4.94e-05
2:10043335-10043435	4.611e-07	0.002779	0.000608
1:12153406-12153506	3.725e-05	0.002588	0.002674
15:60592506-60592606	0.0006588	7.973e-06	9.643e-08
19:45455962-45456062	0.0004431	0.001628	0.0001484
21:28993008-28993108	1.012e-11	3.38e-07	9.639e-09
X:47650550-47650650	3.726e-05	0.0005936	2.485e-05
14:53953422-53953522	0.00123	0.0002486	0.004588
2:224983262-224983362	0.0001707	0.001369	0.0003944
1:68232513-68232613	0.00452	1.435e-05	6.795e-06
8:102751205-102751305	0.00452	1.435e-05	8.765e-15
16:69917894-69917994	5.177e-05	0.003379	4.458e-06
9:128684455-128684555	0.002352	0.003227	0.0001278
18:12991171-12991271	1.74e-10	1.22e-08	5.325e-09
9:112751609-112751709	0.0009397	2.262e-05	1.469e-06
11:71448626-71448726	0.0001877	0.001813	7.57e-07
15:40894387-40894487	3.401e-10	2.004e-08	2.723e-07
17:7857896-7857996	7.273e-09	0.001242	0.0001354
7:100694475-100694575	0.007418	0.0004	0.009982
6:89985938-89986038	8.545e-06	0.002245	4.476e-05
6:11770967-11771067	0.0004246	5.178e-06	5.478e-08
3:119638991-119639091	0.001552	3.549e-05	6.023e-06
10:102642108-102642208	0.001031	0.0002486	0.004588
14:100341444-100341544	0.0007653	6.266e-06	4.433e-06
11:59556336-59556436	0.001962	0.002425	1.443e-06
10:71868381-71868481	0.002868	3.866e-05	2.176e-06
7:155299079-155299179	5.075e-05	1.388e-05	3.974e-08
2:150280342-150280442	0.0003698	0.0005877	2.579e-05
17:80984947-80985047	0.001631	0.0002486	0.004588
6:36594262-36594362	0.000918	1.511e-05	1.748e-06
20:44738992-44739092	2.606e-21	7.872e-14	2.224e-17
15:42158493-42158593	1.681e-22	1.592e-15	1.258e-16
4:141652553-141652653	0.0006891	0.001319	0.003275
4:99894378-99894478	0.0001888	7.154e-06	2.724e-06
20:1897658-1897758	0.00155	9.984e-06	4.229e-06
13:110110166-110110266	7.298e-05	0.003853	0.0001359
2:224585737-224585837	0.006953	7.35e-05	7.571e-08
7:74587536-74587636	0.00193	1.388e-05	3.967e-08
8:140464994-140465094	8.085e-07	0.0004315	0.0002835
1:156505123-156505223	0.000902	0.001894	0.00454
5:34670219-34670319	0.0002165	0.004194	0.003223
7:65982217-65982317	1.334e-08	1.041e-06	3.085e-05
1:16111860-16111960	6.674e-10	3.451e-09	2.215e-12
11:72793630-72793730	1.206e-07	0.001672	4.947e-06
14:23320934-23321034	0.007174	3.278e-06	5.408e-06
19:17717539-17717639	0.000283	0.001628	0.0001484
17:19331696-19331796	0.0001867	0.001306	0.0001776
3:59818202-59818302	4.09e-06	0.0009904	1.744e-07
9:98075547-98075647	0.0004376	1.873e-05	1.827e-08
3:46909747-46909847	1.915e-05	0.002882	3e-07
6:168968320-168968420	5.833e-15	3.165e-11	9.766e-13
17:44123600-44123700	0.005687	0.0003077	0.007703
2:86440675-86440775	3.695e-06	0.002057	2.339e-05
19:45079122-45079222	3.264e-05	0.002882	3.625e-07
9:22009383-22009483	7.945e-11	1.182e-06	1.529e-07
7:36153103-36153203	3.255e-05	0.001837	0.0001503
12:105418294-105418394	6.853e-05	0.0002866	0.003847
18:48538954-48539054	9.279e-06	0.0006894	3.887e-05
9:127396711-127396811	6.231e-06	0.002245	4.478e-05
2:85595524-85595624	0.001517	1.11e-07	1.369e-06
1:76074563-76074663	1.792e-18	8.413e-11	1.19e-10
5:10556411-10556511	7.289e-05	0.0029	6.089e-05
17:75033849-75033949	0.000867	0.003153	0.0002845
1:40097199-40097299	0.003018	3.282e-06	5.435e-06
9:125410351-125410451	4.405e-17	1.617e-13	1.705e-13
20:41329690-41329790	0.0003909	0.002212	1.325e-06
15:55221520-55221620	4.689e-10	4.536e-12	3.716e-11
18:58567602-58567702	4.102e-17	9.595e-13	1.677e-12
22:35330287-35330387	0.005854	0.0008387	0.003317
5:131635339-131635439	2.569e-09	7.114e-08	2.909e-07
3:14289582-14289682	3.816e-20	5.364e-11	2.381e-13
13:109989847-109989947	0.00183	0.0002528	0.004588
2:70191009-70191109	9.762e-07	3.593e-06	8.579e-08
2:219498825-219498925	9.45e-07	0.0008781	0.0002051
18:12948403-12948503	1.404e-05	0.001031	3.771e-05
10:119595823-119595923	2.857e-05	0.001615	0.0001323
2:9753390-9753490	2.974e-07	0.003617	2.583e-06
3:49939900-49940000	2.885e-10	1.404e-06	1.47e-07
15:42458014-42458114	3.384e-09	5.507e-09	3.35e-10
5:177116954-177117054	0.0001363	1.188e-06	1.979e-07
19:39412252-39412352	0.005662	0.001432	0.0001945
1:246609050-246609150	5.277e-06	0.005207	4.831e-05
14:103715477-103715577	1.693e-09	1.664e-07	4.162e-06
8:124226271-124226371	0.0003236	3.516e-05	6.203e-08
14:75279053-75279153	1.695e-11	7.072e-09	2.534e-09
11:9759832-9759932	2.195e-05	0.002261	0.003851
19:29844408-29844508	1.964e-05	0.003191	0.0001006
8:25458477-25458577	4.666e-11	2.257e-09	1.562e-09
X:120561058-120561158	8.822e-09	3.324e-06	2.416e-07
9:124771641-124771741	2.357e-05	0.001549	0.001651
14:49620652-49620752	3.1e-11	5.257e-08	1.35e-07
19:45817302-45817402	9.419e-05	3.43e-06	1.949e-07
4:7960788-7960888	9.419e-05	3.43e-06	1.949e-07
22:26672612-26672712	8.791e-10	2.141e-06	1.381e-07
9:107422315-107422415	2.483e-05	0.002588	0.002674
12:53004697-53004797	9.221e-06	9.377e-06	2.945e-06
17:29645542-29645642	0.001584	0.0002618	0.004588
11:85628544-85628644	0.001713	2.247e-06	1.968e-06
11:9573583-9573683	7.188e-05	0.001577	2.866e-05
7:101126406-101126506	0.0003058	0.001689	4.964e-06
19:50369322-50369422	1.088e-22	6.114e-14	6.213e-17
13:113153937-113154037	0.0002878	0.0006629	0.006576
2:172283081-172283181	4.473e-17	1.25e-10	4.997e-13
11:126269001-126269101	2.91e-10	2.208e-08	2.715e-07
1:234970094-234970194	0.0008818	0.003557	0.0001604
2:27217415-27217515	4.808e-05	0.002562	2.938e-05
8:22188880-22188980	3.141e-05	0.0009843	7.613e-07
5:114192205-114192305	0.002231	0.0007623	0.005489
19:8321435-8321535	0.0005425	0.001894	0.00454
1:153536215-153536315	0.0008127	0.0008524	0.0008318
21:36203625-36203725	7.299e-06	0.002245	4.476e-05
16:22192355-22192455	3.513e-06	0.005604	2.43e-06
X:9899753-9899853	0.001792	0.0006629	0.006576
5:78699973-78700073	0.00193	1.387e-05	4.365e-08
17:6493035-6493135	0.01682	2.496e-05	2.003e-05
2:70142876-70142976	9.958e-09	4.75e-06	3.954e-06
9:33250747-33250847	0.001438	7.949e-06	2.861e-07
3:51983404-51983504	0.0004112	0.00438	8.714e-07
17:77958535-77958635	0.0005243	0.001894	0.00454
7:144127820-144127920	0.003863	4.165e-05	5.392e-08
3:33392781-33392881	0.00193	1.387e-05	4.195e-08
2:112645764-112645864	3.454e-11	9.819e-10	2.707e-11
3:170870205-170870305	2.583e-11	4.967e-06	1.078e-05
19:32675701-32675801	0.0002516	0.0009491	0.0006828
5:121961948-121962048	1.348e-10	0.0001124	0.001368
X:147911820-147911920	0.001861	0.0007476	0.005489
11:72752399-72752499	0.001111	0.002459	0.0002511
2:45936342-45936442	2.484e-05	0.002882	3.023e-07
6:113447188-113447288	9.862e-05	3.052e-06	4.156e-06
1:3624762-3624862	1.83e-12	7.376e-07	7.077e-06
1:54312954-54313054	1.273e-06	0.001163	1.433e-06
18:24397858-24397958	0.002052	0.001315	0.001275
3:173395570-173395670	0.0001482	0.000947	0.0006828
17:33012774-33012874	0.0003755	0.001628	0.0001484
5:150485726-150485826	0.0003428	0.003557	0.0001604
6:13733304-13733404	3.106e-05	0.0008111	0.002061
11:17208445-17208545	0.0002703	0.005719	7.61e-05
15:67521607-67521707	6.809e-05	0.001906	0.00454
1:24642954-24643054	1.873e-08	1.866e-06	2.605e-05
4:140296440-140296540	0.0003755	0.001628	0.0001484
12:121918462-121918562	0.001837	0.000663	0.006576
11:9384483-9384583	0.0001197	0.001812	7.459e-07
1:109619701-109619801	4.18e-05	0.002795	1.143e-06
22:23839158-23839258	3.503e-05	0.002901	6.108e-05
10:43420489-43420589	0.0007855	0.005776	1.145e-06
15:68229389-68229489	0.0002075	0.00145	0.0001969
11:64185370-64185470	0.005996	0.001674	0.0002269
20:60268674-60268774	0.0003169	0.0009695	0.0006829
10:132517366-132517466	0.001214	1.387e-05	3.991e-08
5:178627089-178627189	5.101e-06	0.0005927	0.0001562
14:91114554-91114654	0.0006194	1.301e-06	2.056e-06
6:36599858-36599958	0.007174	4.625e-06	9.596e-06
12:57591145-57591245	0.007293	0.0003078	0.007703
18:23260322-23260422	8.319e-05	0.003853	0.0001359
20:17533583-17533683	5.718e-19	1.459e-12	2.298e-14
11:12201123-12201223	6.231e-06	0.002245	4.476e-05
9:37120104-37120204	0.0002166	0.002213	8.131e-06
12:64222231-64222331	0.00011	0.001812	7.524e-07
1:2546097-2546197	0.001121	0.001513	0.0001556
20:52490761-52490861	3.991e-08	1.347e-06	4.188e-06
X:119565407-119565507	0.0006166	0.002433	0.0007166
16:27749014-27749114	0.0147	0.00056	0.0139
3:133574358-133574458	0.0001867	0.001306	0.0001776
5:110726658-110726758	2.609e-08	3.212e-07	1.966e-05
3:194486958-194487058	0.002453	0.003557	0.0001605
19:6425583-6425683	0.000283	0.001628	0.0001484
2:203626945-203627045	3.211e-06	0.001057	0.0001484
12:116277680-116277780	0.008825	0.0004746	0.01181
18:48952167-48952267	0.001434	0.001306	0.0001776
20:41692810-41692910	0.005687	0.0003082	0.007703
11:65856981-65857081	0.004332	0.001306	0.0001776
13:20814604-20814704	6.827e-09	0.0009819	0.001627
21:42974519-42974619	3.554e-09	6.386e-06	6.947e-07
7:157405068-157405168	8.046e-07	0.004211	0.000231
19:40662921-40663021	0.0005165	0.004383	8.762e-07
14:91114011-91114111	0.0004131	0.0005875	4.579e-05
20:45812313-45812413	1.551e-07	0.0007716	1.9e-07
7:2631626-2631726	1.265e-07	0.0008005	4.986e-06
11:65418792-65418892	0.001167	0.0006629	0.006576
19:18093618-18093718	0.001167	0.0006629	0.006576
18:23437918-23438018	0.002345	0.003594	2.126e-06
18:45967282-45967382	0.00155	7.153e-06	2.724e-06
16:56933053-56933153	1.601e-05	0.004333	5.787e-05
1:23394355-23394455	1.697e-18	8.931e-14	1.016e-12
17:3892254-3892354	2.419e-18	2.779e-11	3.859e-13
20:18138008-18138108	0.007291	0.000309	0.007703
20:17761766-17761866	0.00612	1.223e-05	5.517e-08
6:26296390-26296490	0.0004457	0.004389	9.594e-07
20:5950484-5950584	4.89e-08	0.002434	1.859e-06
1:63322463-63322563	0.005654	0.001306	0.0001776
X:103215040-103215140	0.001115	0.001513	0.0001556
12:13165644-13165744	0.00946	0.0003078	0.007703
12:71685999-71686099	3.56e-05	0.0005675	2.378e-05
1:150163407-150163507	0.0002067	4.171e-06	2.502e-06
4:10019009-10019109	9.133e-11	1.653e-06	7.028e-09
14:24141606-24141706	1.085e-05	0.002882	3e-07
1:66534021-66534121	0.0001277	4.12e-05	4.394e-08
2:163348269-163348369	2.184e-09	3.341e-09	2.385e-09
9:37904137-37904237	0.002851	0.0004436	0.008117
14:54189931-54190031	0.007291	0.0003077	0.007703
18:77114644-77114744	5.257e-05	0.000947	0.0006831
19:1568426-1568526	0.0002047	0.006152	0.0002118
4:102439347-102439447	0.001093	4.123e-05	4.878e-08
5:69166903-69167003	6.866e-05	0.001578	2.862e-05
22:19986466-19986566	4.13e-06	0.0009604	0.001882
4:120067144-120067244	0.00193	1.387e-05	4.378e-08
15:25670080-25670180	0.0001648	0.001814	7.779e-07
18:49055973-49056073	0.0003133	0.0005875	4.579e-05
4:2963394-2963494	7.288e-15	2.843e-09	2.545e-08
19:45178522-45178622	4.624e-13	1.06e-09	5.006e-13
16:67935812-67935912	0.001069	1.85e-07	6.879e-09
3:8848712-8848812	0.001148	0.001513	0.0001556
6:37991132-37991232	0.0001483	0.000947	0.0006828
12:65892138-65892238	0.0001888	7.181e-06	2.724e-06
7:2082425-2082525	0.0007441	5.925e-05	5.186e-10
X:54440338-54440438	5.104e-06	0.0005927	0.0001561
12:53006364-53006464	0.001012	0.001319	0.003274
6:43799015-43799115	0.0004694	0.0006634	0.006576
10:87862239-87862339	0.0002517	0.0009471	0.0006834
19:13921609-13921709	2.643e-24	1.398e-16	9.67e-18
3:45906953-45907053	0.0001648	0.001812	7.461e-07
12:6336225-6336325	0.0001218	0.004659	6.121e-06
16:4044882-4044982	0.000209	0.0007064	0.003748
8:54135180-54135280	0.0005935	0.00438	8.722e-07
8:38734952-38735052	2.595e-05	0.0032	0.0002353
11:123741619-123741719	1.766e-07	0.002434	1.859e-06
10:43397238-43397338	6.3e-09	2.101e-06	3.808e-07
10:71851216-71851316	4.37e-10	6.711e-11	1.775e-11
22:31646639-31646739	0.0005243	0.001894	0.00454
19:1905172-1905272	0.0008063	5.139e-06	6.828e-06
7:98281563-98281663	0.001148	0.001513	0.0001556
13:30616993-30617093	0.001391	1.826e-05	1.096e-07
6:36853530-36853630	0.0007125	0.001513	0.0001556
15:70099614-70099714	1.747e-07	0.0009904	1.747e-07
19:46661510-46661610	9.945e-06	0.0003742	0.0006867
8:9002667-9002767	1.454e-07	0.001055	0.0005836
9:136094161-136094261	1.866e-06	0.002245	4.476e-05
8:63170062-63170162	0.003018	3.277e-06	5.408e-06
12:576181-576281	0.0001648	0.001812	7.459e-07
15:59105024-59105124	1.04e-12	2.525e-07	2.661e-07
13:109181277-109181377	7.275e-05	0.0004221	0.002374
2:39779217-39779317	0.005654	0.001309	0.0001782
X:103628866-103628966	0.001584	0.0002486	0.004588
17:55238425-55238525	0.001631	0.0002486	0.004588
17:51153530-51153630	2.484e-05	0.002882	4.962e-07
9:12814615-12814715	0.0002785	2.613e-05	2.663e-06
4:37453826-37453926	0.001434	0.001308	0.0001776
6:13814192-13814292	0.0005613	0.0006629	0.006576
10:557953-558053	0.0004358	1.437e-05	5.917e-06
7:6637226-6637326	2.885e-09	6.657e-06	2.634e-07
12:2812897-2812997	0.0002212	0.0005876	4.58e-05
19:47231521-47231621	4.007e-05	0.0002862	0.003847
17:48545098-48545198	2.609e-08	4.125e-08	1.618e-05
14:31264603-31264703	0.0002681	0.004352	5.92e-05
19:2599114-2599214	3.595e-06	0.006408	4.266e-07
14:24442309-24442409	0.0003021	0.00232	6.505e-05
19:1169977-1170077	6.264e-10	2.983e-06	1.356e-09
14:24188794-24188894	2.291e-08	0.001325	4.517e-05
11:7513885-7513985	6.154e-05	0.001513	0.0001556
1:234657233-234657333	7.75e-07	0.0001164	7.523e-07
17:48892403-48892503	6.383e-06	1.184e-05	5.512e-07
16:85205851-85205951	8.24e-12	3.01e-08	1.014e-08
3:113746657-113746757	0.001347	0.001319	0.003274
11:32087694-32087794	0.001347	0.001319	0.003274
6:11263646-11263746	0.0004655	0.0005381	1.282e-06
2:174772387-174772487	2.303e-05	0.000334	0.004316
12:54411651-54411751	0.006361	0.001468	0.0001993
12:47759127-47759227	0.0009151	0.002212	1.317e-06
19:48657239-48657339	7.6e-05	0.001058	0.002422
17:42388822-42388922	2.809e-13	7.387e-10	1.446e-09
17:7296415-7296515	6.661e-06	0.001767	0.0006035
4:53476720-53476820	0.001391	1.831e-05	1.089e-07
11:102110207-102110307	0.0003535	0.0007064	0.003748
10:58512722-58512822	1.998e-12	2.392e-07	5.878e-10
