SEQID	HNF4G	HNF4A
1:238205450-238205550	1.189e-06	3.541e-14
16:54430651-54430751	5.367e-08	3.413e-14
16:11700444-11700544	1.19e-08	1.03e-20
19:3336935-3337035	2.089e-08	2.326e-16
6:56515530-56515630	0.0003367	2.27e-12
11:64848874-64848974	6.017e-08	7.915e-14
11:73166817-73166917	7.816e-07	8.965e-20
X:123952036-123952136	1.314e-06	1.073e-12
2:95393207-95393307	1.783e-08	2.477e-17
7:38908844-38908944	0.0007933	2.191e-12
16:10822846-10822946	1.549e-06	1.543e-13
8:134737451-134737551	0.009437	2.324e-05
11:57441886-57441986	0.009437	2.324e-05
10:18658418-18658518	1.061e-09	2.141e-17
3:50601165-50601265	8.787e-12	6.976e-22
3:193744177-193744277	1.039e-08	4.682e-16
12:80939727-80939827	4.246e-07	9.96e-19
17:48048648-48048748	8.091e-08	3.531e-17
1:71944160-71944260	0.0003257	3.277e-06
3:58377301-58377401	1.264e-06	1.279e-10
17:57068363-57068463	2.824e-09	4.555e-17
22:28924020-28924120	1.565e-09	5.633e-19
1:228736281-228736381	6.657e-06	1.287e-12
4:47011070-47011170	0.001506	2.707e-08
21:44816313-44816413	0.001007	1.596e-13
7:36888018-36888118	3.76e-07	2.398e-16
5:173320419-173320519	0.001418	7.595e-10
8:132845829-132845929	6.408e-05	6.638e-10
2:96505285-96505385	9.906e-07	7.607e-15
2:177273606-177273706	7.694e-12	5.201e-26
5:125317551-125317651	0.001877	1.717e-14
7:105803030-105803130	0.0001952	4.355e-07
6:31834559-31834659	1.158e-06	3.212e-17
1:181659772-181659872	3.049e-10	1.729e-17
5:150999944-151000044	3.262e-06	6.588e-15
3:120204500-120204600	0.0013	8.579e-10
7:66150542-66150642	0.0013	8.579e-10
17:17118540-17118640	0.0004557	3.18e-10
19:8394481-8394581	0.0004557	3.18e-10
8:125512469-125512569	7.137e-09	7.663e-21
12:103705243-103705343	3.137e-10	3.608e-15
20:21303767-21303867	2.231e-06	3.678e-13
17:38585395-38585495	0.008369	2.836e-09
15:85563405-85563505	0.00117	4.282e-11
16:12328488-12328588	7.253e-08	3.135e-15
2:120067262-120067362	5.222e-10	2.214e-19
Y:14763035-14763135	0.001101	1.709e-10
10:18326324-18326424	3.585e-06	2.783e-18
5:111731175-111731275	1.507e-06	1.574e-17
2:234874943-234875043	3.516e-05	1.446e-12
9:94867331-94867431	4.064e-07	1.989e-18
5:168659460-168659560	7.454e-05	2.839e-10
6:151452146-151452246	0.001469	6.989e-10
13:40794851-40794951	0.0001741	2.196e-12
18:74368065-74368165	1.472e-10	5.316e-23
2:238285889-238285989	6.44e-11	1.894e-18
20:6095484-6095584	0.0005413	3.712e-09
16:85253792-85253892	1.043e-09	1.8e-16
20:6069828-6069928	1.174e-08	1.031e-16
18:58150918-58151018	0.005988	8.035e-06
5:137724392-137724492	0.0001414	1.502e-12
7:140174391-140174491	2.639e-06	9.815e-18
2:222866539-222866639	2.898e-07	3.591e-10
18:46422880-46422980	2.898e-07	3.591e-10
8:17515138-17515238	8.05e-09	4.036e-17
1:116376356-116376456	9.961e-07	3.68e-13
3:58521147-58521247	6.716e-08	9.174e-23
15:89804013-89804113	6.997e-11	1.077e-18
22:28818670-28818770	4.462e-07	4.832e-19
1:167542747-167542847	1.301e-09	8.513e-18
12:12294366-12294466	1.556e-10	1.292e-19
22:43919354-43919454	9.037e-10	3.082e-20
9:80353108-80353208	0.001321	1.216e-06
8:47630656-47630756	1.001e-07	4.586e-16
12:62260614-62260714	1.449e-05	2.601e-11
13:98258369-98258469	1.077e-08	5.988e-20
12:122040774-122040874	1.306e-07	5.377e-19
10:11897248-11897348	0.0005714	6.923e-13
9:128063428-128063528	8.069e-08	1.623e-14
1:80217529-80217629	6.423e-07	4.717e-13
X:49123760-49123860	2.976e-07	1.833e-12
12:121626207-121626307	1.114e-07	3.679e-14
4:184462832-184462932	3.842e-06	2.192e-14
3:46948072-46948172	3.842e-06	2.192e-14
3:58214879-58214979	4.587e-08	2.635e-18
1:244207989-244208089	0.003571	2.063e-09
3:11022274-11022374	4.525e-08	9.635e-18
20:10711424-10711524	5.796e-07	2.034e-17
5:96113323-96113423	1.061e-09	2.509e-18
11:68843945-68844045	8.749e-09	2.194e-17
17:45312209-45312309	0.0001082	1.92e-09
1:181108393-181108493	2.919e-10	7.074e-20
8:17388163-17388263	0.001018	8.227e-09
5:38464197-38464297	0.0001291	9.691e-09
13:20559823-20559923	4.438e-06	4.021e-14
4:37383730-37383830	2.173e-05	6.576e-09
18:3218051-3218151	5.383e-07	1.789e-18
1:207812087-207812187	2.433e-09	1.927e-20
12:50075709-50075809	0.001336	4.794e-09
22:22074753-22074853	3.637e-07	3.196e-18
9:133881858-133881958	1.142e-09	1.259e-17
12:38880487-38880587	1.013e-08	1.798e-14
12:10212377-10212477	2.833e-10	4.382e-16
11:109521851-109521951	4.911e-05	1.862e-07
14:88516934-88517034	9.205e-05	1.72e-09
1:28281740-28281840	0.000148	8.544e-09
7:155363905-155364005	9.973e-05	4.984e-10
1:93993080-93993180	6.597e-09	1.567e-21
6:33995142-33995242	2.261e-05	1.499e-10
6:56476154-56476254	1.137e-08	2.918e-15
10:92124918-92125018	1.877e-08	3.092e-18
2:157742187-157742287	3.224e-07	3.004e-15
21:43725974-43726074	5.833e-10	2.365e-19
12:6182470-6182570	2.384e-05	3.477e-10
X:139934026-139934126	2.384e-05	3.477e-10
21:26162247-26162347	7.416e-12	3.477e-10
16:16150504-16150604	1.103e-07	5.278e-13
1:26693119-26693219	1.292e-07	4.929e-15
2:38092353-38092453	3.243e-06	4.266e-11
15:35115301-35115401	0.0005386	1.869e-10
11:63586588-63586688	2.993e-10	1.307e-21
15:59554182-59554282	3.403e-09	1.457e-16
11:8709530-8709630	8.599e-05	2.444e-11
1:225851856-225851956	4.267e-08	1.42e-22
17:16148750-16148850	0.002674	6.21e-09
10:114473897-114473997	1.207e-07	8.022e-12
10:93601362-93601462	4.038e-08	1.402e-15
20:40893744-40893844	4.85e-05	7.142e-14
12:132085002-132085102	2.911e-07	5.406e-17
6:101761464-101761564	1.734e-09	6.749e-21
13:103523988-103524088	4.848e-08	6.774e-20
7:55080146-55080246	4.848e-08	6.774e-20
4:151099496-151099596	0.004764	5.026e-10
2:158099928-158100028	1.741e-08	1.106e-15
7:143402349-143402449	8.747e-12	5.168e-21
4:149404299-149404399	0.001673	3.378e-11
6:77837163-77837263	2.505e-05	1.592e-14
7:134422888-134422988	0.002051	1.177e-13
13:33493808-33493908	2.363e-06	7.909e-14
1:61319953-61320053	0.003044	1.284e-08
2:197107568-197107668	0.0001042	6.474e-12
14:24442870-24442970	3.066e-10	6.604e-17
9:133238406-133238506	8.463e-08	1.592e-13
3:46493019-46493119	8.463e-08	1.592e-13
10:80498911-80499011	1.98e-08	1.399e-14
1:169105779-169105879	1.649e-10	1.086e-19
7:38703269-38703369	9.252e-13	5.727e-25
6:101741915-101742015	9.252e-13	5.727e-25
8:19273691-19273791	0.0001817	1.126e-11
2:142892795-142892895	1.531e-06	2.486e-17
10:124632280-124632380	8.179e-10	8.107e-18
2:75153401-75153501	1.258e-08	3.249e-22
17:29565874-29565974	0.0002895	9.175e-11
7:101201029-101201129	0.0007721	1.903e-10
11:71252952-71253052	0.0001487	1.01e-10
3:188513811-188513911	1.47e-06	1.025e-17
11:132716193-132716293	3.218e-08	7.342e-18
2:203149346-203149446	0.0007929	8.09e-08
2:72916125-72916225	5.803e-06	3.797e-07
1:153357738-153357838	0.0001423	1.18e-13
8:48919616-48919716	4.437e-06	2.514e-16
4:110347957-110348057	2.649e-06	2.621e-14
9:134141377-134141477	7.19e-05	3.18e-09
6:43912809-43912909	2.303e-10	1.369e-18
5:41156887-41156987	4.811e-09	4.858e-20
11:65615289-65615389	5.534e-06	6.159e-11
X:139287308-139287408	5.534e-06	6.159e-11
15:67010039-67010139	0.0003752	2.261e-11
11:111988891-111988991	6.138e-07	1.126e-13
7:96416677-96416777	1.386e-06	6.151e-13
17:27559283-27559383	0.0006441	7.232e-16
1:225820942-225821042	1.557e-07	7.92e-23
9:18756435-18756535	1.329e-08	2.386e-19
2:64008568-64008668	6.642e-07	3.498e-14
1:161913925-161914025	2.921e-10	8.719e-23
11:114274811-114274911	2.732e-06	6.717e-14
22:24510882-24510982	1.299e-05	4.455e-14
4:1173606-1173706	2.705e-15	4.455e-14
3:58471352-58471452	7.872e-09	4.538e-20
6:117442011-117442111	3.485e-07	1.081e-17
4:38385921-38386021	3.884e-07	9.372e-16
2:3480783-3480883	0.001052	5.365e-08
21:38333671-38333771	7.476e-07	2.376e-13
16:52496577-52496677	2.531e-09	5.881e-17
11:57310788-57310888	1.689e-11	2.675e-24
1:202018859-202018959	1.689e-11	2.675e-24
1:179990983-179991083	6.913e-07	1.732e-15
5:134437217-134437317	0.0006053	8.603e-08
1:180544210-180544310	3.338e-09	1.944e-18
14:59215536-59215636	2.611e-07	3.827e-15
18:57533732-57533832	3.915e-09	8.703e-21
6:125923418-125923518	5.71e-06	8.988e-15
12:54892215-54892315	4.239e-08	3.863e-19
2:28338443-28338543	6.272e-05	4.505e-14
8:17330833-17330933	0.004443	4.409e-05
10:102814258-102814358	0.0006251	1.758e-14
6:136738491-136738591	1.56e-06	3.236e-18
1:192564230-192564330	0.01104	1.804e-09
1:230140301-230140401	1.934e-09	1.124e-19
3:133425235-133425335	7.585e-11	9.49e-21
16:27313444-27313544	2.394e-10	8.623e-21
5:115732166-115732266	9.963e-09	2.837e-22
6:150629059-150629159	2.187e-05	5.593e-12
16:8860289-8860389	1.114e-06	2.496e-15
7:51319313-51319413	4.66e-05	1.908e-13
7:112233134-112233234	0.002624	1.272e-08
12:76282900-76283000	5.009e-11	1.295e-14
X:52558325-52558425	5.247e-05	6.333e-11
2:218322823-218322923	8.621e-09	6.579e-18
6:7169322-7169422	1.317e-05	9.372e-11
18:74251816-74251916	0.001192	2.764e-08
1:200027445-200027545	4.147e-08	7.241e-20
13:45503808-45503908	0.00952	5.616e-11
7:90267634-90267734	0.007252	3.566e-07
1:52055766-52055866	3.671e-08	1.683e-14
2:141330110-141330210	5.139e-08	4.973e-13
14:22955990-22956090	2.575e-05	2.724e-13
4:2823762-2823862	3.504e-05	4.415e-16
1:223250002-223250102	5.613e-06	1.446e-16
19:35306273-35306373	2.043e-06	1.43e-17
16:56657581-56657681	1.807e-09	1.476e-17
1:8742174-8742274	1.033e-09	1.715e-21
2:168894910-168895010	3.727e-06	7.572e-13
2:11366415-11366515	4.604e-10	5.047e-20
18:63298521-63298621	1.023e-06	4.55e-15
20:10857527-10857627	5.347e-09	4.647e-18
11:46985155-46985255	2.373e-05	3.726e-12
16:28596413-28596513	3.184e-07	2.52e-14
2:47767337-47767437	3.184e-07	2.52e-14
1:43295522-43295622	2.75e-06	6.043e-13
13:39752008-39752108	0.0004514	6.624e-09
6:165938084-165938184	7.66e-06	1.03e-14
18:48942798-48942898	1.48e-06	2.717e-14
14:104864759-104864859	2.316e-05	5.696e-13
6:43917373-43917473	1.756e-10	5.01e-14
11:110199778-110199878	4.591e-07	3.151e-13
1:9163728-9163828	0.0008904	1.959e-09
10:77577827-77577927	4.107e-05	1.249e-11
14:69643523-69643623	1.093e-09	3.96e-21
4:185817526-185817626	2.927e-06	1.632e-17
8:26692843-26692943	1.475e-06	1.249e-11
2:133209473-133209573	0.002657	3.59e-10
6:82247861-82247961	1.61e-06	1.198e-11
1:151147779-151147879	0.0006787	6.384e-10
15:41928190-41928290	7.393e-09	5.484e-20
7:14714240-14714340	5.089e-06	4.01e-10
2:158134821-158134921	0.0001331	1.104e-12
7:76057906-76058006	4.867e-09	9.322e-23
12:124130797-124130897	3.294e-08	2.509e-18
6:143059794-143059894	1.248e-10	8.485e-18
7:100912852-100912952	5.326e-05	1.661e-09
11:69634772-69634872	9.901e-08	2.614e-20
6:53300911-53301011	0.0007906	3.577e-14
11:12090980-12091080	1.576e-05	9.389e-13
2:191166218-191166318	2.708e-08	5.281e-15
2:141362492-141362592	4.961e-05	1.688e-11
15:72182836-72182936	4.961e-05	1.688e-11
1:6601208-6601308	2.07e-08	9.989e-19
4:16239246-16239346	0.00401	9.759e-08
20:35308256-35308356	1.364e-05	2.634e-14
6:44234216-44234316	3.685e-07	8.385e-15
10:23558609-23558709	2.104e-06	5.968e-09
7:155801114-155801214	0.007589	0.0004815
20:45791893-45791993	0.000137	1.111e-11
22:20880538-20880638	1.474e-07	6.91e-15
3:39313438-39313538	4.521e-08	1.955e-17
1:19130635-19130735	1.318e-06	3.006e-15
14:90330331-90330431	2.715e-14	1.474e-26
10:35224504-35224604	2.715e-14	1.474e-26
11:71421523-71421623	5.045e-06	1.132e-12
6:26596826-26596926	4.689e-08	3.077e-17
9:90169633-90169733	7.209e-07	8.235e-15
3:50166242-50166342	6.771e-06	4.937e-11
11:83055256-83055356	7.265e-05	1.544e-11
12:122133183-122133283	0.007502	1.31e-08
7:157272069-157272169	2.253e-09	9.99e-18
22:28602052-28602152	3.184e-06	2.554e-14
7:101289893-101289993	2.576e-05	5.016e-16
X:117713528-117713628	2.808e-05	7.534e-09
10:96375734-96375834	1.501e-07	5.457e-09
7:98620047-98620147	7.138e-08	5.417e-17
9:89732415-89732515	1.314e-05	2.157e-13
8:97277767-97277867	0.0002285	1.225e-09
4:41158008-41158108	6.737e-05	1.262e-13
17:76567870-76567970	4.316e-08	5.368e-18
8:17525722-17525822	4.026e-11	3.5e-23
7:33063066-33063166	2.879e-06	8.656e-07
6:20154137-20154237	2.873e-06	6.535e-12
9:90032517-90032617	1.842e-07	8.563e-13
10:30612102-30612202	3.827e-05	3.305e-07
5:115543517-115543617	0.001289	7.259e-10
2:53498393-53498493	2.151e-08	1.824e-15
16:48623744-48623844	0.001994	1.232e-07
3:85322049-85322149	0.0005292	0.0002321
16:9541872-9541972	2.809e-11	8.764e-21
7:105315539-105315639	3.579e-17	2.221e-28
9:92140332-92140432	0.000207	1.205e-15
12:127254734-127254834	0.0001799	9.255e-14
1:205041511-205041611	0.000795	5.144e-10
2:120500107-120500207	2.782e-07	2.096e-12
6:167506733-167506833	0.001103	1.615e-11
16:85294335-85294435	0.0001314	3.336e-12
1:246726498-246726598	3.676e-09	2.887e-17
14:30223496-30223596	6.576e-05	4.839e-16
4:118823519-118823619	1.248e-09	5.364e-18
8:22383724-22383824	2.241e-08	1.066e-17
17:7259086-7259186	3.117e-07	2.3e-16
13:48906304-48906404	9.928e-08	2.615e-17
4:41445813-41445913	0.0002315	2.976e-11
6:111602623-111602723	6.324e-08	1.326e-16
7:100575381-100575481	1.235e-10	1.941e-17
13:92135671-92135771	5.038e-06	1.125e-17
11:26909614-26909714	1.711e-06	1.668e-13
9:69179176-69179276	3.922e-07	3.202e-15
1:21332887-21332987	1.476e-10	1.619e-20
15:40511660-40511760	3.006e-06	2.919e-10
4:81466126-81466226	7.208e-05	1.935e-10
6:84883116-84883216	5.516e-06	2.027e-10
16:4021195-4021295	8.551e-08	1.531e-18
8:119635841-119635941	7.416e-09	1.84e-13
13:32515372-32515472	1.139e-11	1.935e-23
8:117985270-117985370	3.013e-05	2.094e-16
22:32779856-32779956	1.409e-06	4.159e-15
8:26840344-26840444	1.773e-05	1.103e-14
2:186533886-186533986	0.0009376	1.47e-05
6:16683891-16683991	1.536e-06	1.804e-12
9:134056073-134056173	2.746e-08	4.601e-17
20:45340537-45340637	1.548e-07	1.799e-15
3:187719757-187719857	3.052e-07	2.951e-18
6:37279865-37279965	2.118e-10	1.428e-16
3:142348611-142348711	1.568e-07	1.375e-18
1:176557887-176557987	1.413e-09	6.989e-17
2:98701267-98701367	0.0001485	2.879e-10
3:66463195-66463295	0.0002296	4.403e-11
14:95210868-95210968	2.661e-07	3.306e-14
6:7121812-7121912	4.647e-06	1.107e-11
1:116153786-116153886	0.0001493	3.575e-14
5:157485013-157485113	2.348e-09	6.19e-16
1:235019212-235019312	3.946e-05	2.61e-13
2:241285406-241285506	7.5e-09	3.105e-19
6:115668933-115669033	3.333e-10	2.439e-20
2:175030656-175030756	8.804e-05	2.68e-11
12:59396712-59396812	5.896e-05	6.512e-12
2:216594221-216594321	4.639e-09	2.32e-14
5:68449562-68449662	3.027e-09	4.772e-18
4:8247112-8247212	4.056e-07	3.546e-15
3:121432274-121432374	6.771e-06	1.546e-12
21:38292595-38292695	5.664e-08	8.766e-16
4:140238567-140238667	1.763e-07	8.87e-13
14:100406578-100406678	1.037e-07	4.911e-16
4:36399919-36400019	0.003817	1.499e-05
12:46770632-46770732	1.203e-06	2.005e-18
2:138713214-138713314	0.0002846	5.574e-17
2:215418685-215418785	1.22e-07	1.792e-16
8:18661209-18661309	0.0003953	7.387e-10
2:68989186-68989286	3.275e-07	7.492e-16
2:113283214-113283314	1.835e-07	2.423e-21
10:63720226-63720326	2.05e-05	1.32e-14
11:112363705-112363805	3.174e-06	2.669e-13
8:143537596-143537696	7.407e-05	3.027e-13
7:116356499-116356599	3.221e-07	7.16e-16
3:41115246-41115346	3.556e-07	1.271e-10
1:222060391-222060491	5.607e-06	2.368e-15
7:46763471-46763571	5.525e-07	1.308e-17
12:118037792-118037892	0.006359	2.96e-19
3:124699181-124699281	2.743e-05	1.413e-16
20:34263041-34263141	2.898e-07	9.301e-13
14:68848411-68848511	8.602e-05	2.535e-10
4:21411240-21411340	5.759e-09	2.691e-19
3:151813909-151814009	6.597e-06	1.892e-09
10:102989114-102989214	5e-10	2.684e-22
11:64736009-64736109	1.911e-07	2.448e-16
12:41286576-41286676	8.504e-09	3.311e-22
5:42515626-42515726	0.001561	1.408e-08
10:95474473-95474573	6.771e-08	8.446e-15
9:129486896-129486996	5.446e-09	3.408e-14
10:113562320-113562420	4.153e-05	3.166e-15
9:129507002-129507102	1.279e-06	1.122e-16
18:31403597-31403697	4.446e-06	1.333e-11
3:121749104-121749204	8.78e-05	2.022e-15
3:129184930-129185030	5.783e-11	3.825e-24
15:66453082-66453182	1.252e-08	1.088e-18
1:119303974-119304074	0.002663	2.948e-07
12:109959838-109959938	2.662e-07	2.151e-16
3:135143600-135143700	0.0001599	1.2e-13
7:35512813-35512913	1.792e-08	1.023e-18
13:52374551-52374651	0.0001938	5.523e-13
1:21232166-21232266	7.757e-05	1.215e-12
18:62509929-62510029	9.682e-07	2.209e-16
10:116186425-116186525	3.935e-10	4.522e-18
8:124619713-124619813	5.524e-14	2.929e-29
9:73038273-73038373	3.204e-09	1.599e-17
6:37052487-37052587	1.18e-06	3.093e-16
8:1742060-1742160	1.207e-05	5.511e-11
6:3162737-3162837	3.63e-06	1.598e-14
2:41750999-41751099	6.206e-16	3.313e-28
17:9321948-9322048	5.851e-06	9.538e-14
18:45322495-45322595	5.27e-08	7.563e-21
6:43307814-43307914	1.787e-08	3.048e-18
4:32775205-32775305	1.11e-12	3.282e-24
10:19915986-19916086	0.0007572	1.046e-08
2:147433991-147434091	5.24e-07	1.271e-18
13:113853340-113853440	0.0007174	1.5e-11
3:53841422-53841522	4.348e-12	1.727e-20
10:29104816-29104916	0.005086	6.268e-07
1:215022796-215022896	0.0003098	2.353e-09
20:38246980-38247080	1.67e-06	7.903e-12
2:142869824-142869924	4.85e-05	8.212e-15
16:12644032-12644132	1.017e-08	8.578e-19
14:70029550-70029650	5.291e-06	2.887e-15
10:58150436-58150536	2.822e-05	2.243e-11
3:4762648-4762748	2.822e-05	2.243e-11
X:82333683-82333783	0.0001134	3.385e-12
2:42031896-42031996	0.0007519	2.995e-13
4:39697104-39697204	8.97e-12	6.249e-22
15:41241852-41241952	3.271e-05	1.763e-08
16:2226572-2226672	8.4e-08	2.397e-17
20:49832743-49832843	1.593e-10	1.035e-18
11:111860385-111860485	1.482e-08	2.004e-17
4:41670653-41670753	1.495e-07	4.851e-19
1:23800119-23800219	1.495e-07	4.851e-19
10:100963959-100964059	8.581e-06	8.252e-07
19:12441219-12441319	2.106e-05	3.773e-13
9:86407175-86407275	2.181e-08	1.287e-14
2:174617253-174617353	3.223e-08	8.664e-17
8:34584084-34584184	1.422e-06	6.388e-17
5:156367841-156367941	3.295e-06	1.827e-15
6:13480096-13480196	2.295e-06	2.48e-12
10:12649152-12649252	3.169e-08	2.932e-19
12:130952627-130952727	8.041e-06	5.853e-14
6:140319316-140319416	1.536e-06	3.341e-13
6:7151630-7151730	3.513e-06	1.039e-16
16:53703921-53704021	1.944e-05	7.295e-11
6:119348472-119348572	3.881e-06	6.341e-10
20:34949250-34949350	0.0001717	2.677e-09
1:109935573-109935673	3.463e-06	9.032e-16
X:140980417-140980517	8.649e-07	6.551e-18
1:94961739-94961839	8.649e-07	6.551e-18
2:102044396-102044496	5e-08	3.79e-09
19:3122243-3122343	3.648e-09	3.577e-19
7:76393008-76393108	4.669e-09	1.947e-16
6:41563519-41563619	5.18e-08	1.07e-18
6:43965458-43965558	0.0003736	8.366e-08
6:158174681-158174781	0.0002378	6.229e-09
18:42329088-42329188	3.529e-09	2.501e-21
1:8420412-8420512	0.002228	2.689e-11
15:48413548-48413648	1.312e-05	5.563e-16
1:208239743-208239843	6.479e-10	9.31e-17
13:98195298-98195398	4.047e-09	8.754e-23
8:48525984-48526084	0.00202	1.165e-10
16:78483536-78483636	0.00077	3.435e-08
19:18109401-18109501	0.004015	4.656e-06
9:18451544-18451644	1.293e-08	7.08e-20
3:142437088-142437188	0.00272	7.738e-08
2:3379776-3379876	3.159e-06	7.114e-15
18:24012634-24012734	0.0001014	4.878e-14
8:134477477-134477577	1.656e-08	4.048e-18
12:18676266-18676366	5.674e-19	4.048e-18
18:48781355-48781455	7.275e-08	2.438e-18
11:114316007-114316107	1.313e-07	9.354e-20
9:81820101-81820201	6.446e-05	4.166e-14
2:220442174-220442274	1.906e-07	1.169e-14
1:234621185-234621285	0.0001881	8.538e-09
1:210385346-210385446	0.007966	2.228e-09
6:119346168-119346268	5.31e-12	2.228e-09
15:45794914-45795014	0.0003394	1.45e-09
17:41920070-41920170	5.397e-07	2.675e-18
3:12394076-12394176	2.797e-08	1.635e-15
11:100832048-100832148	3.582e-08	1.933e-19
12:122063032-122063132	1.125e-10	1.079e-21
5:132457758-132457858	6.527e-10	2.236e-21
3:171696928-171697028	0.001148	1.203e-09
5:54535290-54535390	3.694e-06	1.422e-09
10:3852506-3852606	2.556e-07	8.384e-18
5:34721486-34721586	1.564e-08	1.865e-22
2:85561550-85561650	1.023e-06	9.811e-18
1:54278159-54278259	1.63e-09	1.627e-21
12:85642953-85643053	4.629e-05	8.484e-12
3:187640363-187640463	1.306e-07	1.127e-17
X:128929420-128929520	6.838e-08	1.582e-18
10:100875848-100875948	0.0006256	1.865e-11
18:54607683-54607783	2.332e-06	2.05e-16
2:200306218-200306318	0.00707	4.11e-06
9:121178781-121178881	4.575e-06	1.484e-13
2:54666966-54667066	1.994e-08	1.272e-17
7:156524903-156525003	0.0002545	5.685e-11
17:29158843-29158943	0.0001643	2.386e-14
11:2321424-2321524	9.003e-11	1.347e-21
17:57517860-57517960	0.002612	1.416e-13
16:50463782-50463882	1.069e-06	2.088e-17
4:159504783-159504883	7.742e-10	1.671e-19
10:79097471-79097571	2.903e-07	2.315e-16
16:56919370-56919470	4.827e-05	2.424e-15
3:29525352-29525452	1.053e-06	1.406e-10
12:25385361-25385461	2.343e-05	3.258e-16
7:11621058-11621158	4.059e-09	7.737e-21
12:32895793-32895893	0.001531	1.545e-07
12:14843590-14843690	1.202e-06	4.445e-12
15:90076158-90076258	2.009e-15	1.57e-29
8:57860928-57861028	0.0001779	1.118e-11
1:11839804-11839904	4.613e-07	9.858e-16
3:14588108-14588208	1.288e-11	4.041e-23
1:109309531-109309631	0.0006686	1.501e-10
2:134376149-134376249	1.626e-08	1.979e-14
3:43738379-43738479	3.855e-08	2.17e-17
14:69064769-69064869	3.855e-08	2.17e-17
1:171314082-171314182	4.272e-11	8.067e-20
7:138243547-138243647	7.467e-09	1.693e-18
1:209670887-209670987	1.502e-06	2.143e-14
8:23547929-23548029	1.573e-12	9.374e-25
5:14684927-14685027	9.313e-10	2.025e-20
7:139732285-139732385	9.313e-10	2.025e-20
2:102064803-102064903	0.004102	2.365e-06
2:138307244-138307344	0.002057	1.606e-12
20:48920318-48920418	3.362e-09	3.422e-15
2:224308668-224308768	3.188e-05	5.423e-12
5:75363777-75363877	1.895e-06	4.449e-12
