SEQID	TAL1::TCF3	REST
chr12:120667094-120667194	2.732e-06	2.472e-17
chr1:1167220-1167320	1.789e-05	1.75e-15
chr16:2524014-2524114	3.184e-08	8.078e-19
chr19:15543507-15543607	1.328e-08	4.194e-18
chr7:38516098-38516198	5.732e-06	6.423e-18
chr7:158823301-158823401	2.947e-09	1.489e-16
chr12:2893286-2893386	2.919e-09	3.15e-19
chr6:25698962-25699062	3.717e-08	3.076e-18
chr4:2470879-2470979	2.56e-07	8.051e-20
chr1:218490649-218490749	1.281e-06	1.377e-20
chr3:152314042-152314142	4.209e-10	3.939e-20
chr17:29158867-29158967	5.155e-08	1.364e-16
chr17:46569093-46569193	7.134e-08	1.634e-16
chr5:154317803-154317903	1.687e-08	2.492e-17
chr11:3819257-3819357	2.86e-06	2.141e-15
chr7:137311401-137311501	2.752e-08	2.558e-16
chr15:72766523-72766623	1.069e-07	1.162e-18
chr11:88147800-88147900	1.324e-09	2.571e-18
chr21:46359826-46359926	2.61e-09	2.802e-17
chr2:33175230-33175330	2.056e-08	2.773e-20
chrX:109646224-109646324	5.857e-07	9.59e-21
chr2:178033205-178033305	2.148e-08	4.476e-18
chr19:17850202-17850302	1.29e-07	1.965e-14
chr5:6407829-6407929	6.337e-07	9.422e-16
chr4:81140884-81140984	1.212e-07	3.245e-17
chr1:161369765-161369865	7.84e-08	5.48e-12
chr16:4666528-4666628	1.505e-09	1.35e-15
chr5:67720729-67720829	4.705e-08	2.13e-18
chr20:55993634-55993734	5.317e-08	1.941e-16
chr6:106968865-106968965	2.511e-06	1.194e-18
chr6:99282055-99282155	2.235e-07	5.379e-21
chr7:99613224-99613324	7.639e-08	5.871e-19
chr17:8532221-8532321	1.487e-08	1.648e-15
chr1:117019173-117019273	1.39e-06	2.182e-18
chr7:100464745-100464845	2.543e-08	4.029e-17
chr1:78149080-78149180	4.307e-05	2.585e-18
chr3:134624033-134624133	3.848e-10	1.107e-18
chr19:48894774-48894874	1.218e-08	2.124e-18
chr21:40802478-40802578	2.373e-07	2.436e-19
chr7:100202038-100202138	1.13e-10	2.038e-13
chr1:32478847-32478947	5.3e-09	3.76e-15
chr15:74060608-74060708	7.091e-08	7.605e-14
chr3:171757299-171757399	1.861e-08	6.326e-20
chr3:17784009-17784109	4.223e-05	8.412e-15
chr6:154880270-154880370	2.108e-08	4.306e-18
chr6:43933035-43933135	1.793e-07	9.179e-15
chr17:72368165-72368265	4.014e-08	1.336e-17
chr17:78268605-78268705	4.251e-08	6.165e-20
chr1:45265460-45265560	1.006e-06	7.757e-15
chr2:27243337-27243437	1.03e-09	6.291e-19
chr19:17716972-17717072	5.071e-09	2.008e-18
chr7:5492338-5492438	8.85e-08	4.654e-17
chr6:17843692-17843792	4.614e-08	6.062e-15
chr3:152374115-152374215	1.843e-07	1.012e-17
chr15:40401237-40401337	7.5e-09	5.35e-16
chr19:11594491-11594591	3.16e-05	6.018e-18
chr1:246588567-246588667	2.447e-08	1.709e-20
chr12:90194356-90194456	9.119e-09	1.838e-17
chr6:31620295-31620395	2.47e-08	2.078e-20
chr5:122847943-122848043	1.035e-08	3.901e-18
chr4:95406842-95406942	1.605e-06	7.995e-20
chr20:30697494-30697594	6.63e-08	5.911e-16
chr5:122180928-122181028	2.488e-05	4.949e-20
chr17:27229995-27230095	1.62e-08	1.354e-17
chr1:39662049-39662149	2.258e-06	1.236e-14
chr1:158789492-158789592	1.707e-07	6.763e-19
chr6:27107024-27107124	5.329e-07	2.974e-22
chr12:54700933-54701033	2.772e-07	3.296e-20
chr8:27166681-27166781	1.217e-07	4.67e-18
chr22:22307145-22307245	4.784e-07	1.171e-18
chr6:6684797-6684897	3.451e-06	1.185e-15
chr6:140305655-140305755	4.123e-08	4.937e-14
chr6:31693850-31693950	1.003e-07	9.259e-16
chr10:76613959-76614059	1.363e-05	3.789e-18
chr6:108883981-108884081	6.588e-09	1.961e-20
chr21:17114516-17114616	8.801e-07	1.357e-18
chr19:1633095-1633195	2.66e-09	2.193e-16
chr10:80734609-80734709	2.763e-06	2.154e-15
chrX:62654642-62654742	5.172e-08	4.553e-20
chr16:8186607-8186707	1.592e-09	2.091e-16
chrX:23981672-23981772	4.705e-07	3.341e-18
chr8:99466611-99466711	5.075e-10	1.228e-19
chr3:195623696-195623796	4.255e-08	7.012e-17
chr4:2377090-2377190	1.132e-08	3.888e-14
chr1:198048945-198049045	2.363e-09	2.545e-14
chr5:131893309-131893409	1.047e-07	7.843e-17
chr16:2802152-2802252	1.188e-06	3.394e-18
chr1:41151351-41151451	2.945e-08	1.902e-18
chr13:52027077-52027177	6.289e-09	1.595e-16
chr2:32853123-32853223	3.597e-07	1.214e-16
chr4:38232801-38232901	1.547e-08	1.986e-17
chr16:71496100-71496200	8.275e-09	3.38e-16
chr6:147487545-147487645	3.352e-05	1.582e-17
chr16:83093029-83093129	1.443e-07	8.611e-21
chr22:39164965-39165065	8.298e-08	5.23e-15
chr1:27852143-27852243	3.101e-08	8.478e-17
chr3:15643447-15643547	1.838e-08	1.468e-16
chr9:133411449-133411549	4.323e-08	8.2e-13
chr9:35813921-35814021	2.509e-06	6.109e-17
chr8:106334309-106334409	3.734e-08	1.612e-18
chr11:6495394-6495494	2.664e-09	9.389e-19
chr17:60250159-60250259	6.308e-07	4.389e-19
chr1:12027325-12027425	2.241e-08	1.264e-12
chr7:140589634-140589734	9.894e-07	2.595e-16
chr20:23342787-23342887	3.387e-08	6.989e-18
chr17:26663377-26663477	6.632e-08	5.709e-18
chr4:26939344-26939444	2.154e-07	3.227e-16
chr22:40436984-40437084	3.246e-09	3.857e-18
chr19:2266633-2266733	4.902e-09	1.484e-14
chr17:58439417-58439517	1.844e-05	1.233e-16
chr1:12290030-12290130	7.292e-09	8.535e-19
chr3:187607034-187607134	9.13e-06	5.117e-19
chr6:136523587-136523687	7.222e-08	5.438e-16
chr4:1872433-1872533	1.873e-07	1.354e-17
chr11:67613906-67614006	3.021e-07	3.024e-18
chr12:76796153-76796253	9.273e-07	1.983e-18
chr16:1273179-1273279	3.222e-07	6.575e-16
chr20:36007728-36007828	4.904e-08	9.824e-15
chr19:49228520-49228620	6.193e-09	7.733e-15
chr4:10175303-10175403	2.592e-06	3.927e-18
chr4:37904040-37904140	2.057e-09	6.577e-20
chr2:224477865-224477965	9.111e-07	1.644e-18
chr16:47659040-47659140	2.333e-08	1.86e-16
chr2:187440173-187440273	7.505e-07	3.352e-18
chr9:130324249-130324349	6.997e-08	6.996e-17
chr11:17297945-17298045	1.574e-07	1.636e-18
chr3:186943153-186943253	6.162e-07	1.767e-18
chr17:40671197-40671297	3.151e-08	6.78e-21
chr20:45993841-45993941	2.065e-08	5.026e-15
chr8:103820761-103820861	1.754e-07	2.296e-17
chr16:67275261-67275361	6.952e-08	1.309e-16
chr6:27515440-27515540	4.146e-06	3.004e-21
chr1:195836124-195836224	2.996e-09	3.65e-19
chr7:35734599-35734699	6.566e-05	5.696e-20
chr4:153701110-153701210	3.34e-09	3.101e-19
chr1:65350464-65350564	2.588e-08	1.493e-19
chr22:19705993-19706093	3.758e-10	4.601e-18
chr19:47353613-47353713	4.569e-07	5.201e-15
chr11:85780072-85780172	1.259e-08	3.681e-18
chr1:101491685-101491785	3.94e-08	9.162e-15
chr11:16215757-16215857	5.527e-09	5.591e-21
chr18:8944042-8944142	2.071e-07	2.271e-18
chr17:73839846-73839946	4.516e-08	1.086e-17
chr1:117113069-117113169	4.868e-08	1.638e-17
chr5:172659990-172660090	1.893e-05	1.083e-13
chr2:171830036-171830136	3.538e-08	1.365e-16
chr12:23981942-23982042	5.132e-07	1.977e-19
chr17:78518608-78518708	6.445e-08	1.72e-18
chrX:10838253-10838353	1.159e-05	1.648e-20
chr3:87019721-87019821	7.652e-09	5.709e-20
chr9:138391990-138392090	7.652e-09	5.709e-20
chr15:55615698-55615798	3.551e-09	3.276e-21
chr5:66300387-66300487	4.718e-08	1.937e-15
chr3:45180566-45180666	1.312e-08	6.758e-17
chr6:44215145-44215245	1.083e-07	6.406e-18
chr5:55606813-55606913	1.696e-08	1.069e-14
chr6:42104761-42104861	9.332e-10	3.074e-15
chr4:52711023-52711123	3.413e-06	1.82e-14
chr1:212408179-212408279	3.307e-08	1.264e-18
chr17:25788737-25788837	6.322e-09	1.625e-16
chr16:87337304-87337404	7.03e-08	3.243e-17
chr2:146526684-146526784	2.603e-05	3.442e-18
chr22:39861065-39861165	2.563e-08	8.898e-22
chr6:147178897-147178997	2.486e-07	2.187e-15
chr6:31605805-31605905	2.292e-08	7.425e-15
chr20:42939895-42939995	1.826e-07	1.388e-16
chr19:11039439-11039539	6.524e-08	6.478e-17
chr11:77531035-77531135	1.6e-06	8.679e-19
chr5:141229492-141229592	1.018e-07	1.236e-18
chr3:58571229-58571329	3.605e-08	2.309e-18
chr8:96235900-96236000	5.405e-07	2.421e-19
chr11:118586731-118586831	5.157e-06	3.151e-17
chr9:130830476-130830576	2.716e-07	5.137e-18
chr5:118395686-118395786	3.183e-05	3.358e-17
chr6:15090246-15090346	1.149e-08	2.008e-13
chr17:31187297-31187397	7.829e-09	1.09e-12
chr11:45207842-45207942	2.075e-09	1.375e-16
chr12:121252126-121252226	1.843e-06	1.464e-16
chr6:144087146-144087246	2.826e-05	9.885e-24
chr12:70636655-70636755	2.303e-08	2.782e-19
chr12:5721893-5721993	1.305e-06	8.191e-18
chr12:96472180-96472280	1.016e-08	2.02e-16
chr17:75066791-75066891	1.28e-08	1.808e-12
chr2:61765999-61766099	1.338e-06	1.249e-17
chr2:196877207-196877307	1.751e-06	1.341e-21
chr5:176935956-176936056	4.991e-09	8.97e-21
chr1:84721393-84721493	2.346e-08	2.266e-19
chr1:27024597-27024697	3.189e-08	1.571e-16
chr6:30875650-30875750	9.4e-07	9.178e-19
chr1:113217012-113217112	8.826e-07	4.635e-21
chr10:97782713-97782813	9.128e-09	6.925e-13
chr6:139696534-139696634	2.798e-08	1.51e-19
chr11:113898809-113898909	1.165e-06	2.865e-15
chr3:49977250-49977350	1.882e-08	2.648e-18
chr11:115502930-115503030	5.548e-08	3.289e-15
chrX:122918825-122918925	6.711e-10	2.608e-17
chr6:103631997-103632097	6.866e-07	6.091e-20
chr22:23219753-23219853	7.088e-08	6.183e-13
chr19:16426912-16427012	8.579e-09	1.11e-18
chr18:2325541-2325641	4.201e-07	2.731e-14
chr1:52498523-52498623	1.108e-08	5.962e-15
chr17:46708559-46708659	1.53e-07	3.436e-15
chr1:211804259-211804359	2.52e-08	7.791e-17
chr3:4508887-4508987	8.634e-06	1.419e-18
chr16:24228894-24228994	7.142e-07	4.908e-19
chr4:87837671-87837771	1.911e-08	1.13e-18
chr18:35657323-35657423	4.388e-08	1.085e-17
chr2:48010305-48010405	5.962e-07	9.824e-20
chr19:46272537-46272637	6.775e-10	5.054e-19
chr9:100944599-100944699	5.93e-09	9.51e-20
chr16:89787290-89787390	3.216e-08	1.499e-19
chr6:27100425-27100525	4.251e-07	3.672e-24
chr22:17671922-17672022	4.808e-09	4.885e-16
chr8:102218091-102218191	2.011e-06	5.659e-13
chr17:18920803-18920903	1.473e-08	1.66e-17
chr16:8422230-8422330	6.2e-07	3.906e-14
chr1:28605457-28605557	7.583e-09	1.206e-15
chr11:107376556-107376656	5.838e-09	1.94e-18
chr12:56771098-56771198	3.666e-08	7.424e-18
chr1:159036020-159036120	1.335e-08	1.806e-18
chr6:118237167-118237267	3.203e-08	5.968e-16
chr8:61238671-61238771	7.934e-09	9.186e-18
chr6:126307721-126307821	4.681e-05	1.027e-19
chr8:12966133-12966233	9.279e-07	1.566e-17
chr18:9885670-9885770	1.997e-06	6.584e-16
chr16:1728276-1728376	4.195e-09	1.715e-19
chr1:28563580-28563680	2.405e-06	9.273e-15
chr1:158702463-158702563	3.303e-08	1.856e-16
chr1:109932531-109932631	2.553e-07	2.498e-17
chr11:102217809-102217909	3.968e-09	3.393e-20
chr10:45408924-45409024	4.158e-07	8.338e-13
chr19:33162859-33162959	4.138e-08	3.284e-19
chr19:34262604-34262704	5.943e-07	3.398e-17
chr18:75034042-75034142	8.371e-09	3.566e-20
chr19:2269513-2269613	2.232e-06	5.387e-15
chr17:57233136-57233236	8.242e-09	4.981e-17
chr7:135624207-135624307	1.492e-07	1.971e-17
chr17:20939910-20940010	1.644e-07	1.278e-18
chr5:172198136-172198236	1.253e-07	1.255e-17
chr9:94712520-94712620	1.247e-08	1.415e-19
chr3:134320114-134320214	9.704e-08	4.048e-19
chr2:42057913-42058013	8.015e-09	9.728e-16
chr3:19975714-19975814	5.371e-09	6.166e-20
chr2:47403021-47403121	1.219e-09	2.265e-16
chr3:185272945-185273045	9.196e-08	1.374e-14
chr6:133120322-133120422	1.439e-08	6.494e-17
chr19:3500586-3500686	8.982e-09	7.977e-17
chr3:81793671-81793771	3.009e-06	1.051e-20
chr1:200985521-200985621	5.35e-07	2.244e-17
chr22:23096161-23096261	9.557e-08	7.908e-15
chr7:36514107-36514207	4.305e-08	3.901e-18
chrX:48350818-48350918	4.856e-08	6.549e-19
chr2:157292764-157292864	5.128e-07	7.107e-19
chr17:40086599-40086699	7.64e-08	4.248e-12
chr6:36646429-36646529	2.104e-08	3.498e-17
chr1:196486398-196486498	9.645e-09	2e-18
chr11:16028109-16028209	1.674e-07	4.298e-21
chr20:40325284-40325384	1.665e-07	6.94e-19
chr7:106962587-106962687	1.667e-07	8.028e-15
chr2:106825523-106825623	3.06e-07	3.866e-21
chr19:36232073-36232173	2.264e-08	2.102e-18
chr4:1714353-1714453	9.729e-09	7.963e-12
chr11:63659322-63659422	2.786e-09	5.622e-14
chr5:133861779-133861879	6.971e-08	2.521e-15
chr1:176672163-176672263	0.0001293	8.507e-21
chr3:149531125-149531225	9.547e-08	1.999e-16
chr1:87258072-87258172	1.57e-08	1.198e-17
chr2:55182833-55182933	1.764e-09	3.815e-17
chr10:72348718-72348818	2.332e-09	2.96e-18
chr4:141294437-141294537	2.628e-08	9.947e-16
chr2:179343223-179343323	1.351e-08	3.844e-18
chr3:32745062-32745162	1.383e-07	3.505e-16
chr16:68114077-68114177	1.618e-07	4.722e-16
chr2:69105571-69105671	1.361e-09	3.351e-19
chr1:44502375-44502475	3.799e-05	2.814e-18
chr3:13324794-13324894	1.16e-07	7.886e-16
chr7:8272731-8272831	4.189e-06	4.297e-20
chr4:10182793-10182893	0.0001029	2.649e-16
chr17:43370749-43370849	9.766e-08	5.312e-17
chr17:11453911-11454011	1.295e-07	3.075e-19
chr9:135777470-135777570	9.195e-09	4.07e-15
chr2:74756794-74756894	8.645e-09	2.066e-18
chr1:156023949-156024049	2.552e-08	1.214e-10
chr10:43140156-43140256	1.338e-05	2.173e-16
chr6:116989800-116989900	2.66e-05	4.265e-16
chr1:161102741-161102841	7.23e-08	5.168e-15
chr6:157100562-157100662	4.933e-06	6.144e-19
chr4:120348372-120348472	8.2e-09	2.384e-17
chr1:206674579-206674679	1.255e-08	1.482e-17
chr9:32354-32454	5.416e-09	4.738e-18
chr9:71590685-71590785	8.764e-07	6.947e-19
chr20:30794997-30795097	8.764e-07	6.947e-19
chr21:44495228-44495328	6.221e-09	2.112e-14
chr2:179060067-179060167	4.369e-09	4.526e-19
chr3:48630261-48630361	2.78e-08	8.282e-14
chrX:49685847-49685947	6.443e-08	6.306e-16
chr2:122575026-122575126	2.049e-06	5.301e-18
chr1:109761273-109761373	1.895e-05	1.892e-16
chr1:2126061-2126161	2.176e-08	1.169e-13
chr15:85114295-85114395	1.709e-07	3.161e-17
chr3:53714246-53714346	3.755e-09	8.835e-16
chr17:34239515-34239615	5.138e-08	4.559e-19
chr19:5435151-5435251	2.145e-08	4.19e-17
chr6:151165665-151165765	1.896e-08	3.428e-19
chr18:20840362-20840462	3.846e-06	1.628e-19
chr19:51373993-51374093	3.355e-08	1.741e-18
chr9:101018404-101018504	7.656e-09	2.248e-18
chr19:51161743-51161843	5.032e-07	2.035e-18
chr2:86426572-86426672	7.675e-05	1.194e-12
chr3:12228157-12228257	2.057e-06	6.303e-19
chr20:61810704-61810804	1.246e-07	4.113e-15
chr13:100151044-100151144	1.483e-06	3.855e-17
chr3:195865396-195865496	5.891e-09	1.194e-14
chr1:26397004-26397104	3.072e-09	2.881e-13
chr1:32137327-32137427	3.2e-08	1.371e-18
chr7:123389633-123389733	5.3e-07	4.453e-19
chr2:231248306-231248406	9.094e-09	5.738e-17
chr1:31654649-31654749	3.948e-09	3.457e-18
chr10:5454360-5454460	2.877e-07	6.293e-19
chr22:41750372-41750472	1.145e-07	1.588e-15
chr2:33523395-33523495	1.718e-08	3.789e-18
chr8:144653651-144653751	6.74e-07	5.156e-18
chr11:62648336-62648436	1.973e-09	3.181e-17
chr15:43212113-43212213	4.252e-08	1.712e-14
chr2:99124913-99125013	5.398e-08	1.664e-18
chr3:14166640-14166740	2.619e-08	1.881e-17
chr22:19705550-19705650	3.569e-09	1.027e-15
chr3:127317239-127317339	2.581e-06	3.31e-20
chr2:27229756-27229856	2.412e-06	5.649e-17
chr7:105925340-105925440	2.126e-07	6.549e-16
chr15:82107405-82107505	1.603e-10	6.648e-21
chr5:81653326-81653426	5.05e-05	2.641e-15
chr14:23398956-23399056	3.987e-08	5.615e-16
chr16:639678-639778	8.58e-10	5.596e-16
chr3:14895213-14895313	2.873e-08	1.655e-16
chr9:134343602-134343702	5.252e-08	2.523e-15
chr5:108907668-108907768	8.99e-07	1.432e-17
chr22:43579654-43579754	9.276e-10	1.35e-21
chr16:30420920-30421020	7.997e-08	3.279e-16
chr9:123697827-123697927	1.072e-08	1.05e-19
chr8:99865826-99865926	8.271e-09	2.457e-14
chr6:108919521-108919621	1.889e-08	1.869e-20
chr22:41418630-41418730	4.212e-09	7.558e-17
chr16:2054044-2054144	6.826e-07	1.011e-10
chr5:65018030-65018130	5.265e-08	9.983e-19
chr3:184484524-184484624	1.147e-07	3.354e-17
chr9:131676497-131676597	1.732e-07	5.177e-19
chr10:16933963-16934063	4.55e-09	6.297e-17
chr18:2303027-2303127	4.287e-05	1.663e-18
chr3:52114984-52115084	3.881e-09	6.428e-17
chr11:8704316-8704416	2.35e-09	1.527e-19
chr17:30607026-30607126	1.443e-07	8.321e-21
chr16:740396-740496	6.763e-09	8.489e-18
chr16:30032969-30033069	5.421e-08	1.415e-16
chr1:162388527-162388627	7.184e-07	1.291e-17
chr1:15771077-15771177	2.774e-06	6.678e-14
chr12:93415067-93415167	1.003e-07	6.555e-21
chr10:17472910-17473010	8.505e-07	6.698e-17
chr1:22076543-22076643	5.23e-08	2.594e-19
chr8:125595686-125595786	1.43e-06	5.531e-16
chr16:88276806-88276906	9.477e-08	1.098e-11
chr3:177188228-177188328	1.2e-07	3.114e-16
chr5:179039905-179040005	1.58e-08	9.645e-14
chr20:43966350-43966450	2.016e-09	2.648e-18
chr6:53224359-53224459	3.17e-09	5.926e-18
chr1:156785259-156785359	1.777e-06	1.731e-15
chr5:130975981-130976081	1.385e-07	8.69e-18
chr11:117817689-117817789	2.417e-08	1.38e-16
chr10:81147897-81147997	5.698e-09	8.891e-20
chr11:6584678-6584778	6.67e-09	4.586e-19
chr10:21815508-21815608	4.463e-07	1.918e-19
chr4:142141929-142142029	1.352e-07	2.508e-19
chr6:164088284-164088384	1.343e-08	2.429e-19
chr1:14762197-14762297	1.072e-07	2.462e-15
chr6:119359223-119359323	1.813e-06	1.195e-20
chr3:160117429-160117529	2.033e-07	9.718e-18
chr6:156058110-156058210	4.986e-08	6.121e-16
chr1:31643746-31643846	5.827e-08	5.995e-17
chr13:96319650-96319750	1.685e-07	2.787e-20
chr3:101360531-101360631	4.304e-09	2.773e-18
chr19:55684971-55685071	4.297e-07	1.533e-18
chr11:76364837-76364937	4.903e-08	2.08e-19
chr1:151253971-151254071	1.674e-09	7.18e-21
chr12:127483620-127483720	8.666e-10	3.108e-18
chr1:55939995-55940095	1.769e-07	3.67e-14
chr20:33301262-33301362	9.495e-07	5.153e-12
chr2:110962664-110962764	7.348e-09	8.368e-17
chr11:34127176-34127276	6.601e-08	4.05e-13
chr6:57039057-57039157	3.198e-07	5.108e-19
chr6:26421614-26421714	1.183e-08	2.548e-15
chr3:185491785-185491885	1.05e-09	1.345e-14
chr8:125090314-125090414	4.939e-09	1.403e-17
chr2:232520296-232520396	1.277e-09	1.311e-17
chr11:66886683-66886783	1.65e-08	1.132e-19
chrX:65229249-65229349	2.586e-07	2.427e-17
chr19:42388346-42388446	3.751e-06	7.847e-14
chr1:47799334-47799434	1.953e-09	4.447e-19
chr20:61569186-61569286	3.788e-08	3.095e-13
chr6:15622059-15622159	5.844e-08	1.71e-20
chr15:67368700-67368800	9.809e-07	5.576e-17
chr16:29911213-29911313	7.696e-08	2.09e-13
chr14:97241285-97241385	3.458e-07	5.133e-14
chr2:196336049-196336149	6.515e-08	1.686e-16
chr20:37075259-37075359	1.28e-07	3.614e-18
chr16:88753483-88753583	9.043e-05	1.273e-15
chr1:17217295-17217395	1.172e-07	5.387e-17
chr3:36996440-36996540	7.88e-07	1.366e-17
chrX:117691376-117691476	5.391e-09	3.98e-13
chr1:219239610-219239710	3.211e-09	1.659e-20
chr1:22814430-22814530	9.73e-09	3.762e-14
chr5:10724955-10725055	7.506e-08	1.099e-17
chr15:74243695-74243795	4.124e-08	8.377e-13
chr1:168389125-168389225	2.948e-07	3.588e-19
chr6:158723373-158723473	3.23e-07	3.106e-17
chr22:39670326-39670426	1.323e-08	2.47e-15
chr6:138725402-138725502	1.748e-07	7.983e-21
chr2:230786062-230786162	8.505e-10	2.609e-16
chr12:132315049-132315149	8.614e-09	6.209e-16
chr20:10199526-10199626	1.37e-08	1.527e-17
chr14:77423056-77423156	3.658e-08	4.263e-19
chr1:92912246-92912346	2.072e-09	2.624e-16
chrX:15644482-15644582	1.456e-07	2.646e-20
chr5:68665136-68665236	2.521e-06	1.92e-20
chr3:135970005-135970105	6.527e-09	6.319e-17
chr16:84174842-84174942	1.428e-08	6.74e-17
chr14:69264064-69264164	7.332e-09	8.767e-19
chr12:80384400-80384500	2.611e-07	3.46e-15
chr1:179851162-179851262	5.733e-06	1.063e-17
chr1:40687811-40687911	4.071e-09	1.773e-15
chr2:33662615-33662715	3.48e-06	1.273e-18
chr19:2150505-2150605	3.885e-08	7.445e-13
chr5:43067878-43067978	3.255e-08	6.092e-16
chr7:116594416-116594516	2.811e-08	4.491e-17
chr1:27226890-27226990	2.108e-08	3.379e-18
chr11:74022510-74022610	3.537e-08	1.714e-17
chr9:132246093-132246193	1.387e-08	1.199e-14
chr11:76494112-76494212	3.816e-06	1.458e-14
chr5:10354391-10354491	1.29e-06	2.996e-15
chr10:120328871-120328971	5.465e-09	9.991e-18
chr7:112782518-112782618	1.942e-06	7.46e-16
chr3:170408317-170408417	3.904e-08	3.078e-16
chr8:58122222-58122322	8.119e-09	2.669e-14
chr19:13396628-13396728	4.407e-07	8.697e-16
chr1:15655369-15655469	2.185e-06	2.947e-16
chr10:4925597-4925697	2.11e-08	5.143e-15
chr2:12633382-12633482	1.147e-07	2.099e-16
chr1:14849819-14849919	1.503e-06	1.584e-18
chr1:33532235-33532335	9.907e-09	7.148e-18
chr6:151187054-151187154	1.728e-06	1.405e-18
chr9:100395474-100395574	1.718e-05	1.987e-17
chr13:29492323-29492423	2.611e-07	2.915e-21
chr20:39657500-39657600	4.11e-09	5.855e-19
chr6:137113715-137113815	1.431e-05	2.512e-21
chr9:130477842-130477942	6.999e-09	2.866e-17
chr19:40330420-40330520	4.884e-08	2.973e-17
chr18:42535910-42536010	3.745e-08	1.469e-17
chr1:8781922-8782022	1.693e-07	2.437e-19
chrX:67917454-67917554	8.573e-09	1.484e-19
chr7:563540-563640	2.192e-08	6.729e-20
chr1:167190074-167190174	1.251e-08	5.022e-15
chr19:1653186-1653286	2.728e-09	3.114e-14
chr6:139840006-139840106	5.409e-09	1.772e-17
chr5:179264539-179264639	2.648e-07	7.549e-18
chr9:127520547-127520647	1.266e-07	2.311e-19
chr14:59828044-59828144	1.193e-07	1.751e-20
chr1:209819317-209819417	3.137e-09	2.209e-17
chr10:15481612-15481712	1.353e-08	4.17e-20
chr20:36601620-36601720	1.175e-06	1.207e-17
chr1:145542906-145543006	3.462e-09	1.092e-18
chr6:135819471-135819571	8.582e-08	8.369e-19
chr16:2588011-2588111	9.143e-08	8.735e-16
chr3:39448401-39448501	3.081e-07	1.656e-17
chrX:117861451-117861551	7.362e-07	2.412e-20
chr16:1955723-1955823	3.835e-08	1.701e-14
chr19:42210654-42210754	8.377e-09	2.458e-15
chr10:121284039-121284139	1.97e-08	7.443e-20
chr4:74698496-74698596	1.042e-06	5.812e-15
chr9:91362804-91362904	8.402e-09	9.836e-18
chr22:20105333-20105433	2.882e-07	3.062e-12
chr16:3200788-3200888	1.661e-07	9.858e-16
chr17:36811314-36811414	3.723e-09	7.569e-15
chr20:48915276-48915376	5.447e-07	1.7e-14
chr6:7313271-7313371	7.739e-08	9.467e-17
chr9:74526023-74526123	2.64e-08	1.747e-21
chr13:96329384-96329484	1.193e-05	1.649e-18
chr5:175970517-175970617	1.442e-09	1.91e-20
chr3:38060521-38060621	1.079e-07	1.159e-17
chr1:45833222-45833322	1.022e-08	3.638e-17
chr19:10444087-10444187	7.054e-09	1.014e-15
chr17:21249707-21249807	2.354e-07	1.845e-16
chr5:132166377-132166477	9.194e-06	1.739e-16
chr19:1174142-1174242	1.345e-08	5.105e-14
chr17:27918780-27918880	5.896e-09	8.71e-19
chr10:49684625-49684725	1.9e-07	8.866e-20
